Cliente - Local.1;Oficina de Ventas Unifica;Subtipo de cliente;Cluster BW;Frecuencia mes promedio;Delta dia promedio;Skew Delta dia;Kilos Venta promedio;Covarianza del lote;"Precio Pond CLP 
 Tipo de Semana 4";"Kilos Venta KG promedio 
 Tipo de Semana 4";"Precio Pond CLP 
 Tipo de Semana 3";"Kilos Venta KG promedio 
 Tipo de Semana 3";"Precio Pond CLP 
 Tipo de Semana 2";"Kilos Venta KG promedio 
 Tipo de Semana 2";"Precio Pond CLP 
 Tipo de Semana 1";"Kilos Venta KG promedio 
 Tipo de Semana 1";"Precio Pond CLP 
 Tipo de Semana 0";"Kilos Venta KG promedio 
 Tipo de Semana 0";Tipo de Semana 4;Tipo de Semana 3;Tipo de Semana 2;Tipo de Semana 1;Tipo de Semana 0;identified_clusters
3200116918;T105;Espec. en Crudos;Clásico;0.0434782608695652;371.5;0.0;37.66666666666666;0.3145018698038382;3475.575086267626;37.66666666666666;3475.575086267626;37.66666666666666;3475.575086267626;37.66666666666666;3475.575086267626;37.66666666666666;3475.575086267626;37.66666666666666;1.3333333333333333;1.3333333333333333;1.3333333333333333;1.3333333333333333;1.3333333333333333;3
19025;T105;Espec. en Crudos;Clásico;0.0851063829787234;388.0;-0.2827695122123928;20.5;0.2656932461523283;3981.394417627322;28.0;3981.394417627322;28.0;3981.394417627322;28.0;3981.394417627322;28.0;3981.394417627322;28.0;1.0;1.0;1.0;1.0;1.0;1
3200110278;T105;Emprendedores;Clásico;0.3333333333333333;46.66666666666666;0.2007001872087951;26.0;0.4452244962611625;4560.174736903548;22.333333333333336;4560.174736903548;22.333333333333336;4560.174736903548;22.333333333333336;5284.394417627322;15.0;3835.955056179775;29.666666666666668;2.8333333333333335;2.8333333333333335;2.8333333333333335;4.0;1.6666666666666667;0
8703;T105;Espec. en Crudos;Clásico;0.1463414634146341;185.2;0.1304332404645727;22.5;0.1217161238900369;4352.905278383258;22.25;4352.905278383258;22.25;4352.905278383258;22.25;4266.644525589774;22.5;4439.16603117674;22.0;2.5;2.5;2.5;2.0;3.0;0
22476;T105;Espec. en Crudos;Clásico;0.8461538461538461;37.121212121212125;1.448810559913013;25.61764705882353;0.4391223747951822;6090.0;21.0;4752.507927961072;21.33333333333333;5748.178821024379;31.5;4255.73557187715;32.4;3664.06350727218;24.3125;4.0;2.6666666666666665;2.0;2.4;1.625;0
3200139928;T105;Espec. en Crudos;Premium;0.25;104.6;0.2121346931547491;29.33333333333333;0.3514286074236167;4249.1305609002675;28.88888888888889;4249.1305609002675;28.88888888888889;5314.7703404614585;21.0;4237.621342239344;23.666666666666668;3195.0;42.0;1.5;1.5;2.0;2.0;0.5;1
24563;T105;Multiespecialista;Clásico;0.4;30.0;0.0;15.5;0.2280989616730798;5323.692585115365;15.5;4850.0;13.0;5797.385170230729;18.0;5323.692585115365;15.5;5323.692585115365;15.5;3.0;3.0;3.0;3.0;3.0;0
1831;T105;Multiespecialista;Premium;0.0666666666666666;431.5;0.0;33.666666666666664;0.3518684285924131;4022.295790432209;40.0;4022.295790432209;40.0;4022.295790432209;40.0;4022.295790432209;40.0;4022.295790432209;40.0;1.0;1.0;1.0;1.0;1.0;1
3200147248;T105;Espec. en Crudos;Sin asignar;0.3478260869565217;43.142857142857146;1.0725088094187163;25.375;0.429092842077275;3920.129704666847;23.9;3920.129704666847;23.9;3920.129704666847;23.9;4057.621050019744;29.8;3782.63835931395;18.0;1.5333333333333332;1.5333333333333332;1.5333333333333332;1.4;1.6666666666666667;1
3200017088;T105;Espec. en Crudos;Clásico;0.125;113.0;0.0;23.5;0.1504482513162867;4392.1766780249145;23.5;4392.1766780249145;23.5;5014.7703404614585;26.0;4392.1766780249145;23.5;3769.58301558837;21.0;1.0;1.0;1.0;1.0;1.0;1
3200105811;T105;Espec. en Crudos;Clásico;5.666666666666667;5.369565217391305;3.620294071213024;24.73160173160173;0.4459829357035751;5287.572163685586;28.5;5077.502053100017;23.95;5747.982778342602;25.96;4672.862958867704;25.35;4439.12170962645;24.160714285714285;1.5;3.3;2.64;3.15;2.7857142857142856;0
3200146319;T105;Espec. en Crudos;Sin asignar;3.7916666666666665;7.669902912621359;3.425787710417261;71.1923076923077;0.5947184249029621;5005.993216317166;265.0;4342.183965280058;80.70588235294117;5290.033882507474;57.7;4248.8558596004805;74.88571428571429;3764.417982970345;62.65853658536585;3.0;2.0588235294117645;2.0;2.628571428571429;1.8780487804878048;0
