Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-02-20,1649.6761733106289,4237.270994962648,2917.158370380918,1020013,,Santiago,Industriales
2021-04-17,30712.506264275646,30712.50626456761,30712.506264416268,1020010,,Santiago,Industriales
2021-04-18,-44080.91454652371,-44080.91454621916,-44080.91454636942,1020010,,Santiago,Industriales
2021-04-19,-85720.4831123598,-85720.48311204465,-85720.48311219644,1020010,,Santiago,Industriales
2021-04-20,2502.733094787545,2502.733095092512,2502.733094936346,1020010,,Santiago,Industriales
2021-04-21,-7689.475025604904,-7689.475025274364,-7689.47502544125,1020010,,Santiago,Industriales
2021-04-22,-13718.31043294183,-13718.31043262227,-13718.3104327728,1020010,,Santiago,Industriales
2021-04-23,-42285.36408440402,-42285.36408406803,-42285.36408423819,1020010,,Santiago,Industriales
2021-06-10,863.0168954404683,863.0168954518281,863.0168954464832,1010695,,Santiago,Industriales
2021-06-11,544.3431782762455,544.3431782883248,544.3431782825749,1010695,,Santiago,Industriales
2021-06-12,-843.659854295478,-843.6598542818833,-843.659854288328,1010695,,Santiago,Industriales
2021-06-13,4526.125382784975,4526.12538279878,4526.125382791688,1010695,,Santiago,Industriales
2021-06-14,-1221.7388088815294,-1221.7388088671053,-1221.7388088738799,1010695,,Santiago,Industriales
2021-06-15,310.4676614808094,310.4676614958706,310.4676614891946,1010695,,Santiago,Industriales
2021-06-16,365.06068342051066,365.0606834361286,365.0606834287889,1010695,,Santiago,Industriales
2021-05-20,-17162.367081882356,-660.7708012802794,-9233.797234993235,1010267,,Santiago,Industriales
2021-05-21,-10782.884107821079,6252.17181595971,-2415.0992391610525,1010267,,Santiago,Industriales
2021-05-22,-7863.346210708375,8029.493674650461,-411.51839134670445,1010267,,Santiago,Industriales
2021-05-23,-47858.10825006579,-31870.486655875786,-39734.72838994868,1010267,,Santiago,Industriales
2021-05-24,-13442.449652617392,2443.490564523253,-5032.9523930928735,1010267,,Santiago,Industriales
2021-05-25,-5515.15331508759,9619.031581594534,1757.6496732982578,1010267,,Santiago,Industriales
2021-05-26,-3290.597417401649,12873.205056867855,4682.630444362894,1010267,,Santiago,Industriales
2021-06-04,273.1555567148992,557.4774791658767,421.86571222816815,1010078,,Santiago,Industriales
2021-06-05,117.91063294655005,412.47864174323723,269.0110767351923,1010078,,Santiago,Industriales
2021-06-06,1907.8629993226277,2190.639375946547,2050.3441034576344,1010078,,Santiago,Industriales
2021-06-07,629.2677472739463,927.2145432808985,778.2332921241032,1010078,,Santiago,Industriales
2021-06-08,507.93682290592085,789.1976799148451,652.2046026020432,1010078,,Santiago,Industriales
2021-06-09,-29.809256711688732,248.5645347351807,112.4850050259177,1010078,,Santiago,Industriales
2021-06-10,383.61082969223963,674.8427193090054,534.873789068084,1010078,,Santiago,Industriales
2021-06-02,-216.80616645554196,-92.51689777372415,-152.87665076286402,1010077,,Santiago,Industriales
2021-06-03,-87.8750545644263,41.04628932012644,-21.286555454314176,1010077,,Santiago,Industriales
2021-06-04,-436.3906696552982,-310.8586695678197,-371.4646818912721,1010077,,Santiago,Industriales
2021-06-05,-458.2082278014448,-340.72653177476764,-401.39706043628337,1010077,,Santiago,Industriales
2021-06-06,-499.5021931532786,-372.9839617379768,-439.4110043268149,1010077,,Santiago,Industriales
2021-06-07,-616.6676643621537,-489.9895297529816,-550.3400386934612,1010077,,Santiago,Industriales
2021-06-08,-762.9078467952571,-631.5595363023612,-697.7652006065528,1010077,,Santiago,Industriales
2021-04-27,-24.14409934826851,67.65523384025545,23.029620237920213,1010048,,Santiago,Industriales
2021-04-28,-60.47287103866111,25.982562252992842,-17.131253415637254,1010048,,Santiago,Industriales
2021-04-29,-38.01644720145343,54.47620544706363,9.47825527105699,1010048,,Santiago,Industriales
2021-04-30,-56.5224710265422,29.04015419883518,-12.952172183600439,1010048,,Santiago,Industriales
2021-05-01,-35.9447592778588,56.441310303860675,9.045518533570846,1010048,,Santiago,Industriales
2021-05-02,-62.48309891952624,22.511774605093308,-16.14904597439659,1010048,,Santiago,Industriales
2021-05-03,-52.537752206599855,36.748122790108944,-6.649315145952816,1010048,,Santiago,Industriales
2021-06-11,2026.0387157153805,4338.599149100398,3150.692905485816,1020253,,Centro Norte,Tradicional
2021-06-12,1275.4488149436243,3568.4871464410817,2474.6745285432467,1020253,,Centro Norte,Tradicional
2021-06-13,-570.9726862057174,1854.5345502839566,681.2186347271997,1020253,,Centro Norte,Tradicional
2021-06-14,587.1773594392445,2994.552785367929,1860.0011991340275,1020253,,Centro Norte,Tradicional
2021-06-15,850.7091388660834,3274.596984119774,2090.6144766454163,1020253,,Centro Norte,Tradicional
2021-06-16,1345.1641211825256,3677.0097934524597,2530.8330779844373,1020253,,Centro Norte,Tradicional
2021-06-17,1854.8211384389306,4247.5222219136185,2968.6726636436865,1020253,,Centro Norte,Tradicional
2021-06-11,47.1823608891272,843.1017884428778,425.5568395873481,1020042,,Centro Norte,Tradicional
2021-06-12,-106.6830903085428,689.1359480657892,297.03570492590876,1020042,,Centro Norte,Tradicional
2021-06-13,133.8383639698014,921.3120502808357,543.4263473849703,1020042,,Centro Norte,Tradicional
2021-06-14,-237.95105147241793,573.6425583452236,173.81971698622334,1020042,,Centro Norte,Tradicional
2021-06-15,7.369044938114437,786.6495392046993,376.41027471788783,1020042,,Centro Norte,Tradicional
2021-06-16,14.725474593698205,758.5813575360986,397.21064049708536,1020042,,Centro Norte,Tradicional
2021-06-17,19.877276540596117,780.1249886010746,411.52903239372466,1020042,,Centro Norte,Tradicional
2021-06-11,2456.282287022366,5030.5807194117015,3639.736153154083,1020027,,Centro Norte,Tradicional
2021-06-12,1075.3795935356923,3653.612386297936,2376.7361664445807,1020027,,Centro Norte,Tradicional
2021-06-13,-1119.6287107457013,1617.0207875865365,239.0340990890627,1020027,,Centro Norte,Tradicional
2021-06-14,730.1310420935331,3242.276676323564,1935.104556621254,1020027,,Centro Norte,Tradicional
2021-06-15,1738.0756847573348,4286.585430222183,3051.64270250578,1020027,,Centro Norte,Tradicional
2021-06-16,1932.3422800415865,4511.771839345338,3237.0110108973795,1020027,,Centro Norte,Tradicional
2021-06-17,2764.7229716558168,5420.35678046372,4072.5817197550837,1020027,,Centro Norte,Tradicional
2021-06-11,5614.863084526623,11739.275835316426,8603.1135991219,1020013,,Centro Norte,Tradicional
2021-06-12,1561.368809403772,7760.4708223642165,4648.279247012774,1020013,,Centro Norte,Tradicional
2021-06-13,-3615.6753423847845,2716.8260030694205,-316.6316230616412,1020013,,Centro Norte,Tradicional
2021-06-14,1423.631109951357,7562.07041898745,4465.2104023331385,1020013,,Centro Norte,Tradicional
2021-06-15,3354.1937604775076,9376.54798773753,6520.194550167855,1020013,,Centro Norte,Tradicional
2021-06-16,4525.295008431864,10953.151403998238,7807.545335615932,1020013,,Centro Norte,Tradicional
2021-06-17,4613.972783184959,10842.02911082551,7572.032428368657,1020013,,Centro Norte,Tradicional
2021-06-11,2671.2186786070342,5602.836612166461,4120.921083761322,1020010,,Centro Norte,Tradicional
2021-06-12,1268.594347311838,4326.82780914087,2820.7607548848287,1020010,,Centro Norte,Tradicional
2021-06-13,-636.4235217257041,2353.2792121762195,819.7337006099046,1020010,,Centro Norte,Tradicional
2021-06-14,962.835244941965,4031.641620973319,2512.2805625038463,1020010,,Centro Norte,Tradicional
2021-06-15,2038.169551374103,5049.100285709774,3579.3404380386864,1020010,,Centro Norte,Tradicional
2021-06-16,2545.931127836111,5554.384644339462,4032.026508690101,1020010,,Centro Norte,Tradicional
2021-06-17,2393.663947764322,5466.402406373519,3970.6186976848558,1020010,,Centro Norte,Tradicional
2021-06-11,284.9278619783024,2667.279163345557,1473.8000308168316,1020003,,Centro Norte,Tradicional
2021-06-12,-130.71000477391974,2204.4589257746456,1029.2659276377726,1020003,,Centro Norte,Tradicional
2021-06-13,-793.819542454553,1620.841838792813,411.3280775950837,1020003,,Centro Norte,Tradicional
2021-06-14,-608.8071168061775,1679.014649965098,529.7396398776983,1020003,,Centro Norte,Tradicional
2021-06-15,-130.56828130319101,2163.4979484645423,1001.2605299661699,1020003,,Centro Norte,Tradicional
2021-06-16,22.88192425630883,2314.3187768070425,1154.4561817442298,1020003,,Centro Norte,Tradicional
2021-06-17,609.6620735819198,2831.01638964534,1711.0909874948884,1020003,,Centro Norte,Tradicional
2021-06-11,1825.1362089951565,4077.552139716398,2970.4964411022374,1020001,,Centro Norte,Tradicional
2021-06-12,866.9164134092638,3249.257342243762,2038.1388360874973,1020001,,Centro Norte,Tradicional
2021-06-13,-535.6991936314182,1766.3919587412574,595.9535295037794,1020001,,Centro Norte,Tradicional
2021-06-14,200.97187970522484,2447.3970222277057,1376.6314750183672,1020001,,Centro Norte,Tradicional
2021-06-15,1025.488426520917,3299.3252079850317,2116.0886820866617,1020001,,Centro Norte,Tradicional
2021-06-16,1058.3577957780733,3471.3603377281597,2242.41977251038,1020001,,Centro Norte,Tradicional
2021-06-17,1541.3781803395336,3863.8502024765917,2694.580972627203,1020001,,Centro Norte,Tradicional
2021-06-11,-572.7701603316616,2251.7786769670292,892.2532839292887,1010695,,Centro Norte,Tradicional
2021-06-12,-947.7667789446944,1768.1162604611534,370.7187438024099,1010695,,Centro Norte,Tradicional
2021-06-13,-1998.5579327282762,1084.3769444996076,-478.7977099941712,1010695,,Centro Norte,Tradicional
2021-06-14,-1830.6071630105164,1010.6859594777732,-366.8251435039148,1010695,,Centro Norte,Tradicional
2021-06-15,-931.0615006995826,1856.4775747868798,546.3884482336822,1010695,,Centro Norte,Tradicional
2021-06-16,-992.772225034981,1817.4604211165772,375.0748309082732,1010695,,Centro Norte,Tradicional
2021-06-17,-794.4270329465099,2077.0088139947907,645.8398500910592,1010695,,Centro Norte,Tradicional
2021-06-11,1235.4646672602437,4855.564743250015,3118.5100962557312,1010267,,Centro Norte,Tradicional
2021-06-12,-44.99868082509199,3566.6408275652248,1831.8273181746251,1010267,,Centro Norte,Tradicional
2021-06-13,-2620.9098502280685,884.7905747070512,-851.7851328445013,1010267,,Centro Norte,Tradicional
2021-06-14,-714.6563925242688,2949.361875617238,1228.674068413598,1010267,,Centro Norte,Tradicional
2021-06-15,991.7083022218853,4489.999369908591,2685.8250337281997,1010267,,Centro Norte,Tradicional
2021-06-16,612.3569435638611,4184.965268559994,2404.371120317541,1010267,,Centro Norte,Tradicional
2021-06-17,1147.385555959105,4794.739797776244,2915.7864873133085,1010267,,Centro Norte,Tradicional
2021-06-11,19325.105533086746,29771.511268529277,24627.397518367445,1010078,,Centro Norte,Tradicional
2021-06-12,8006.238613345271,18590.452679135764,13284.281918706803,1010078,,Centro Norte,Tradicional
2021-06-13,-3783.953600598523,6981.498384418163,1675.3173373342815,1010078,,Centro Norte,Tradicional
2021-06-14,6874.279967570475,17210.782503830844,12159.025038570067,1010078,,Centro Norte,Tradicional
2021-06-15,10740.085680387698,21528.46976793515,16233.620210713567,1010078,,Centro Norte,Tradicional
2021-06-16,13499.596259878372,23989.300058506065,18666.933291840476,1010078,,Centro Norte,Tradicional
2021-06-17,15558.899592362211,26259.263212257967,20919.84895313881,1010078,,Centro Norte,Tradicional
2021-06-11,183.4088450780256,1466.5048989692712,815.0083450689023,1010077,,Centro Norte,Tradicional
2021-06-12,-267.76202640623393,1022.4815564537707,322.4815640280317,1010077,,Centro Norte,Tradicional
2021-06-13,-889.3712391256691,411.10366065335336,-223.97205199660323,1010077,,Centro Norte,Tradicional
2021-06-14,-496.93182481261505,848.751955702372,180.4202725581613,1010077,,Centro Norte,Tradicional
2021-06-15,-111.16653184154508,1193.070661666877,544.3154408894667,1010077,,Centro Norte,Tradicional
2021-06-16,-55.618351376301554,1294.950210961193,639.7828917556348,1010077,,Centro Norte,Tradicional
2021-06-17,217.5172851504062,1507.503106523147,877.228890205084,1010077,,Centro Norte,Tradicional
2021-06-11,4171.111370063776,11185.468168947617,7664.8832538264705,1010048,,Centro Norte,Tradicional
2021-06-12,-50.16718435330572,6590.033260882253,3403.474480193554,1010048,,Centro Norte,Tradicional
2021-06-13,-6416.032286944237,254.39774260680804,-3066.563910299338,1010048,,Centro Norte,Tradicional
2021-06-14,-923.3225830541121,6030.374555546902,2525.1839517887393,1010048,,Centro Norte,Tradicional
2021-06-15,240.27222654225122,6991.782042795838,3754.950932808152,1010048,,Centro Norte,Tradicional
2021-06-16,1517.7776358854833,8387.700595929826,4995.611706528283,1010048,,Centro Norte,Tradicional
2021-06-17,2638.534813085304,9446.335339517023,5922.139231228024,1010048,,Centro Norte,Tradicional
2021-06-11,3002.8277922486977,6736.195479073588,4862.197779387432,1010002,,Centro Norte,Tradicional
2021-06-12,570.0347755075484,4368.691211442036,2388.789043179855,1010002,,Centro Norte,Tradicional
2021-06-13,-2962.5207242488646,891.4091453747427,-1070.2597471200916,1010002,,Centro Norte,Tradicional
2021-06-14,-176.96282184639313,3473.075089617876,1629.825590393902,1010002,,Centro Norte,Tradicional
2021-06-15,860.9856699245973,4561.2323948857575,2760.7478482833926,1010002,,Centro Norte,Tradicional
2021-06-16,1585.1602786915175,5281.514751826959,3446.514593471357,1010002,,Centro Norte,Tradicional
2021-06-17,2827.088346018766,6571.926719485449,4691.209252205556,1010002,,Centro Norte,Tradicional
2021-06-10,-144.23143619014036,424.55053819324803,122.31616577903567,1020253,,Centro Norte,Grandes Clientes
2021-06-11,-162.55656636106815,428.04249406165405,125.72299615966149,1020253,,Centro Norte,Grandes Clientes
2021-06-12,-176.15070022309436,435.3885412767619,122.43650182845053,1020253,,Centro Norte,Grandes Clientes
2021-06-13,-323.1877436907471,260.51048141308246,-23.18464761119853,1020253,,Centro Norte,Grandes Clientes
2021-06-14,-334.0988621548261,283.3877414741308,-25.343454789313654,1020253,,Centro Norte,Grandes Clientes
2021-06-15,-282.6763555261734,286.68172038972216,13.027394477001181,1020253,,Centro Norte,Grandes Clientes
2021-06-16,-277.49306709264727,300.17314835918705,-4.304522104695138,1020253,,Centro Norte,Grandes Clientes
2021-06-11,-218.45867668070346,390.98486643934945,96.6130420514275,1020042,,Centro Norte,Grandes Clientes
2021-06-12,-318.8926230363581,294.89116637199834,22.806658055387842,1020042,,Centro Norte,Grandes Clientes
2021-06-13,-658.5314179651276,-24.27546239639463,-361.4859537447305,1020042,,Centro Norte,Grandes Clientes
2021-06-14,-339.37186483110145,308.284003340434,-21.452368821332385,1020042,,Centro Norte,Grandes Clientes
2021-06-15,-317.03407641785054,324.2967993054816,12.023015720641027,1020042,,Centro Norte,Grandes Clientes
2021-06-16,-166.0855747871798,438.05075047484866,139.95534513120683,1020042,,Centro Norte,Grandes Clientes
2021-06-17,-319.47118943335767,352.59262209766996,20.11784304090523,1020042,,Centro Norte,Grandes Clientes
2021-06-11,-24.999201767713544,872.6701881553421,445.79711630985764,1020027,,Centro Norte,Grandes Clientes
2021-06-12,-18.92717708935949,930.0300244514729,454.4436844534463,1020027,,Centro Norte,Grandes Clientes
2021-06-13,-170.84422179753628,734.9941798421181,270.0879736488988,1020027,,Centro Norte,Grandes Clientes
2021-06-14,-120.56648709863342,793.2112769323554,317.59577627122553,1020027,,Centro Norte,Grandes Clientes
2021-06-15,-104.83714603316925,805.7402869024946,367.0275297186446,1020027,,Centro Norte,Grandes Clientes
2021-06-16,-30.914325309557487,869.3952279008148,415.9651532322299,1020027,,Centro Norte,Grandes Clientes
2021-06-17,-181.25609515045744,790.7020764580558,320.54412782026895,1020027,,Centro Norte,Grandes Clientes
2021-06-11,951.2755281504336,3753.181522683302,2350.008406109876,1020013,,Centro Norte,Grandes Clientes
2021-06-12,621.0256112436415,3407.7095106764336,2059.414562085824,1020013,,Centro Norte,Grandes Clientes
2021-06-13,-1503.0822757157425,1306.2374793290428,-201.23540541453235,1020013,,Centro Norte,Grandes Clientes
2021-06-14,-969.2140825794501,1805.3109793950512,313.06980570586455,1020013,,Centro Norte,Grandes Clientes
2021-06-15,-493.89217503507143,2263.20520539593,885.540181800275,1020013,,Centro Norte,Grandes Clientes
2021-06-16,-305.8872810332335,2325.3952162961245,956.7036917984783,1020013,,Centro Norte,Grandes Clientes
2021-06-17,-445.36480049003603,2244.0626363580045,858.0737854495846,1020013,,Centro Norte,Grandes Clientes
2021-06-10,-83.89649722902405,724.9798297098564,339.6495822381101,1020010,,Centro Norte,Grandes Clientes
2021-06-11,59.76077717217329,856.2671644597307,448.5064189394856,1020010,,Centro Norte,Grandes Clientes
2021-06-12,90.70280875113974,880.3383791819291,483.0042604199983,1020010,,Centro Norte,Grandes Clientes
2021-06-13,44.61481154412358,873.146445609182,460.18549483762956,1020010,,Centro Norte,Grandes Clientes
2021-06-14,-9.979563688298516,783.4308057418897,378.0640829127538,1020010,,Centro Norte,Grandes Clientes
2021-06-15,51.207418271331974,854.9002737868296,444.9919645478336,1020010,,Centro Norte,Grandes Clientes
2021-06-16,91.64922978042671,933.076659294162,510.7799710449548,1020010,,Centro Norte,Grandes Clientes
2021-06-11,-234.9180510655604,472.646939138478,114.31562303375597,1020003,,Centro Norte,Grandes Clientes
2021-06-12,-248.66593127665922,465.03166181578877,122.01806581841416,1020003,,Centro Norte,Grandes Clientes
2021-06-13,-280.3662244919644,414.94637332820116,60.68755911360146,1020003,,Centro Norte,Grandes Clientes
2021-06-14,-346.64683692083696,353.35520780001406,9.580357196537562,1020003,,Centro Norte,Grandes Clientes
2021-06-15,-303.53636722597724,398.87324045272146,46.34217862502376,1020003,,Centro Norte,Grandes Clientes
2021-06-16,-211.39060446451379,495.8190187527897,134.6797716292761,1020003,,Centro Norte,Grandes Clientes
2021-06-17,-208.63576448003832,480.3892802653831,132.57078257809664,1020003,,Centro Norte,Grandes Clientes
2021-06-11,-41.7736520974363,408.5754998775979,176.83916854060635,1020001,,Centro Norte,Grandes Clientes
2021-06-12,-29.60258842481579,410.5034674584713,196.59499166716458,1020001,,Centro Norte,Grandes Clientes
2021-06-13,-122.46860283426398,350.5985620381409,105.74559085398383,1020001,,Centro Norte,Grandes Clientes
2021-06-14,-79.4538791971289,374.10676495017896,152.93374298777763,1020001,,Centro Norte,Grandes Clientes
2021-06-15,-76.94640405970178,382.97592144192924,151.44940471986308,1020001,,Centro Norte,Grandes Clientes
2021-06-16,-27.293617884315974,404.4465231858904,184.32993868174873,1020001,,Centro Norte,Grandes Clientes
2021-06-17,-93.46382117214162,377.0428920005001,135.47985901175068,1020001,,Centro Norte,Grandes Clientes
2021-06-11,-463.2548960410001,1531.1527148003065,562.2156479691238,1010695,,Centro Norte,Grandes Clientes
2021-06-12,-589.765207883457,1466.1016861664666,455.26427258657225,1010695,,Centro Norte,Grandes Clientes
2021-06-13,-447.0222899293274,1562.7360005223713,515.4183792009443,1010695,,Centro Norte,Grandes Clientes
2021-06-14,-1005.004295029665,1040.8019255352851,9.139511392381337,1010695,,Centro Norte,Grandes Clientes
2021-06-15,-516.0568089671101,1517.8710811054284,459.83606974427033,1010695,,Centro Norte,Grandes Clientes
2021-06-16,-531.1237437251121,1554.0163658273157,508.5950674468388,1010695,,Centro Norte,Grandes Clientes
2021-06-17,-762.0254867301109,1211.3119055837333,268.6061692725337,1010695,,Centro Norte,Grandes Clientes
2021-06-11,-622.6245020231312,745.8831789249675,50.77290669189321,1010267,,Centro Norte,Grandes Clientes
2021-06-12,-640.1176630058059,707.0796013886218,-0.32312764439959096,1010267,,Centro Norte,Grandes Clientes
2021-06-13,-835.6514196834072,559.9308292998743,-173.21628094417278,1010267,,Centro Norte,Grandes Clientes
2021-06-14,-797.2112669508724,561.9234681061123,-120.36420471844554,1010267,,Centro Norte,Grandes Clientes
2021-06-15,-545.6338337853754,882.9889528507258,161.57000215812158,1010267,,Centro Norte,Grandes Clientes
2021-06-16,-493.52145786114477,900.4949599739168,202.86888417090046,1010267,,Centro Norte,Grandes Clientes
2021-06-17,-594.2929671702464,778.9295350810164,72.59077050646775,1010267,,Centro Norte,Grandes Clientes
2021-06-11,831.9829397752061,4687.3342610714035,2635.917158295885,1010078,,Centro Norte,Grandes Clientes
2021-06-12,321.847739688605,4055.460169185724,2237.8747639874036,1010078,,Centro Norte,Grandes Clientes
2021-06-13,-1231.037853450076,2748.8870314950086,800.7615312928673,1010078,,Centro Norte,Grandes Clientes
2021-06-14,-1117.4437762877087,2819.051520537296,729.4164221684092,1010078,,Centro Norte,Grandes Clientes
2021-06-15,-233.07764794819863,3664.6588569471633,1675.6082807758955,1010078,,Centro Norte,Grandes Clientes
2021-06-16,-168.52952133453337,3730.6525607418175,1736.939213566997,1010078,,Centro Norte,Grandes Clientes
2021-06-17,-597.3019877879564,3441.798244792333,1415.5251648353787,1010078,,Centro Norte,Grandes Clientes
2021-06-03,-33.250815728921616,325.77705237624065,148.87647950125447,1010077,,Centro Norte,Grandes Clientes
2021-06-04,-96.91000699946247,277.18782564615833,86.72597402573533,1010077,,Centro Norte,Grandes Clientes
2021-06-05,-29.214655335489788,336.34944990772993,147.49653058839613,1010077,,Centro Norte,Grandes Clientes
2021-06-06,-510.27925964592134,-134.06868748789734,-322.9446198269829,1010077,,Centro Norte,Grandes Clientes
2021-06-07,6.829168749786722,376.52200491272094,184.41165497305062,1010077,,Centro Norte,Grandes Clientes
2021-06-08,7.9065703949549695,371.709799638349,184.9434560758037,1010077,,Centro Norte,Grandes Clientes
2021-06-09,-12.424632255707074,347.1004283692561,162.99065213939053,1010077,,Centro Norte,Grandes Clientes
2021-06-10,-1592.9198431220093,1034.1015855354726,-251.20442213569197,1010048,,Centro Norte,Grandes Clientes
2021-06-11,-1289.4493851955203,1415.9325919912924,100.68259364886173,1010048,,Centro Norte,Grandes Clientes
2021-06-12,-1539.8193624218352,1140.2306786673407,-193.68437142462807,1010048,,Centro Norte,Grandes Clientes
2021-06-13,-2371.2226090786876,400.1160644786902,-1023.8396761518748,1010048,,Centro Norte,Grandes Clientes
2021-06-14,-2111.398767690607,636.1009789712828,-704.7350371590053,1010048,,Centro Norte,Grandes Clientes
2021-06-15,-1684.0339356589236,969.3963858785177,-397.74458139094173,1010048,,Centro Norte,Grandes Clientes
2021-06-16,-1484.803222702586,1217.9472560033184,-182.24057531135335,1010048,,Centro Norte,Grandes Clientes
2021-06-11,-328.78851672859395,1222.9741672633563,452.5508840917462,1010002,,Centro Norte,Grandes Clientes
2021-06-12,-736.4770228533671,791.6323602052736,33.55198240564761,1010002,,Centro Norte,Grandes Clientes
2021-06-13,-1076.723604103447,305.5910615892572,-394.3247632375979,1010002,,Centro Norte,Grandes Clientes
2021-06-14,-829.8236028908669,655.8631647432029,-56.54358732927909,1010002,,Centro Norte,Grandes Clientes
2021-06-15,-566.5348480243501,893.9431784259953,143.2238112369493,1010002,,Centro Norte,Grandes Clientes
2021-06-16,-709.3422787731422,756.9207853323185,57.86203984420089,1010002,,Centro Norte,Grandes Clientes
2021-06-17,-729.557700239057,865.0897389067584,107.15681930312857,1010002,,Centro Norte,Grandes Clientes
2021-06-11,153.63035420759576,562.7823979238995,357.6882376243441,1020253,,Centro Norte,Foodservice
2021-06-12,-13.895470537419161,410.2780767808606,196.6194848775406,1020253,,Centro Norte,Foodservice
2021-06-13,-93.8674791669099,333.40570321512496,121.21300736491295,1020253,,Centro Norte,Foodservice
2021-06-14,18.084031753007476,438.47755104551516,231.30854365746075,1020253,,Centro Norte,Foodservice
2021-06-15,216.4075135818961,635.1434946300359,425.63518562483944,1020253,,Centro Norte,Foodservice
2021-06-16,137.10121102496174,570.6936114818884,351.8880953898669,1020253,,Centro Norte,Foodservice
2021-06-17,137.84515931615746,563.176463062871,342.10657540612624,1020253,,Centro Norte,Foodservice
2021-06-01,19.818602797151108,88.39966582062002,53.7062661376248,1020042,,Centro Norte,Foodservice
2021-06-02,15.084659446597664,81.71283535714042,47.29582610906289,1020042,,Centro Norte,Foodservice
2021-06-03,20.117588545904084,84.84312823112703,52.61134928605874,1020042,,Centro Norte,Foodservice
2021-06-04,19.512223590756328,85.28263621749613,52.267873297189496,1020042,,Centro Norte,Foodservice
2021-06-05,13.907284106270055,79.32343572242134,46.923770572414355,1020042,,Centro Norte,Foodservice
2021-06-06,-19.534831167950035,43.20347742792177,11.242737931458453,1020042,,Centro Norte,Foodservice
2021-06-07,-6.3622677234113665,58.9242851370746,26.565589875304745,1020042,,Centro Norte,Foodservice
2021-06-10,-138.36236391863736,205.41877547334545,31.79537588011938,1020027,,Centro Norte,Foodservice
2021-06-11,89.20805622331474,430.5927786978746,251.35286010403775,1020027,,Centro Norte,Foodservice
2021-06-12,-80.27830184415954,257.64532303117835,84.86718212734004,1020027,,Centro Norte,Foodservice
2021-06-13,25.04830184019226,367.51171033022695,189.12177886936536,1020027,,Centro Norte,Foodservice
2021-06-14,-92.43940022742476,228.47315571673195,59.37816681956518,1020027,,Centro Norte,Foodservice
2021-06-15,-61.791368506655466,276.6885531562205,107.57792900049984,1020027,,Centro Norte,Foodservice
2021-06-16,0.2864541873436196,344.0338180896651,180.93786516520981,1020027,,Centro Norte,Foodservice
2021-06-10,-161.12539364810374,209.78242740220477,33.26292417564632,1020013,,Centro Norte,Foodservice
2021-06-11,78.36905258608975,458.4508382084775,269.864572157501,1020013,,Centro Norte,Foodservice
2021-06-12,-132.46079539794457,259.69741556539645,68.60884373277645,1020013,,Centro Norte,Foodservice
2021-06-13,-258.2204967094629,107.39518100168308,-70.40899454682373,1020013,,Centro Norte,Foodservice
2021-06-14,-194.1963915501426,186.47296009662836,-6.915281456928227,1020013,,Centro Norte,Foodservice
2021-06-15,-44.36997087438333,319.74595222634974,139.78635383934414,1020013,,Centro Norte,Foodservice
2021-06-16,-46.50515306821917,329.3819405321142,147.14675065342158,1020013,,Centro Norte,Foodservice
2021-06-11,184.3081756854907,818.6394188074487,508.21815138945556,1020010,,Centro Norte,Foodservice
2021-06-12,-252.98229595687894,389.1846798498866,59.52261404618315,1020010,,Centro Norte,Foodservice
2021-06-13,-591.9609525522508,38.1511667960378,-263.5584968165976,1020010,,Centro Norte,Foodservice
2021-06-14,-137.2323209659866,496.21799947761673,187.387306460066,1020010,,Centro Norte,Foodservice
2021-06-15,182.49282862865164,833.3524942801648,510.3982970902225,1020010,,Centro Norte,Foodservice
2021-06-16,117.60197688065539,774.9099655985674,431.8038433250354,1020010,,Centro Norte,Foodservice
2021-06-17,93.74827135516367,746.1932334062374,411.90101266838866,1020010,,Centro Norte,Foodservice
2021-06-10,-91.88548744270966,335.43057888854213,112.59763199528032,1020003,,Centro Norte,Foodservice
2021-06-11,85.21064737548154,497.9769346255068,288.0734229952535,1020003,,Centro Norte,Foodservice
2021-06-12,-202.87496300717652,226.61515044641916,17.130794172378415,1020003,,Centro Norte,Foodservice
2021-06-13,-450.57721986981954,-20.210666422111622,-237.98891311005167,1020003,,Centro Norte,Foodservice
2021-06-14,-178.0989334921935,239.42904465419366,22.934253923914923,1020003,,Centro Norte,Foodservice
2021-06-15,-70.30999367650705,355.05963604689435,148.7065371175415,1020003,,Centro Norte,Foodservice
2021-06-16,129.78668410841686,553.9037257580144,353.0543156991987,1020003,,Centro Norte,Foodservice
2021-06-10,-66.4512605749835,81.94758075498223,4.4320241646705085,1020001,,Centro Norte,Foodservice
2021-06-11,-29.27046469597055,124.08822785508524,43.28849564766321,1020001,,Centro Norte,Foodservice
2021-06-12,-51.97632281747437,96.0522011271088,19.157538535735654,1020001,,Centro Norte,Foodservice
2021-06-13,-81.30603050776944,63.97431581790422,-6.372145534122261,1020001,,Centro Norte,Foodservice
2021-06-14,-78.59228443631565,60.66757802937115,-5.495024099533353,1020001,,Centro Norte,Foodservice
2021-06-15,-48.55897304440488,102.20010150678735,26.631430147888462,1020001,,Centro Norte,Foodservice
2021-06-16,-41.92014261708039,105.79850745101751,30.911321047408084,1020001,,Centro Norte,Foodservice
