Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-14,-483.41108494597324,431.84929164235626,-36.98265557974935,1020042,Lo Espejo,Santiago
2021-06-15,-216.2131558397718,719.3050141675545,249.1017065529438,1020042,Lo Espejo,Santiago
2021-06-16,-228.1748764569464,681.9158128811516,225.48036130710636,1020042,Lo Espejo,Santiago
2021-06-17,-247.8559937586669,670.7660178989205,221.16872004275675,1020042,Lo Espejo,Santiago
2021-06-18,-139.3637892733554,713.0277811052443,275.615932171086,1020042,Lo Espejo,Santiago
2021-06-19,-217.4042281882411,721.5583303343302,221.48652418662058,1020042,Lo Espejo,Santiago
2021-06-12,79.60619919487253,2136.00080542077,1160.8400412076464,1020027,Lo Espejo,Santiago
2021-06-13,-221.00276354303676,1775.275839546106,794.7682533715736,1020027,Lo Espejo,Santiago
2021-06-14,-362.9800450519052,1622.752906860316,612.5058306432154,1020027,Lo Espejo,Santiago
2021-06-15,294.4035505521616,2154.069260872485,1149.772571783224,1020027,Lo Espejo,Santiago
2021-06-16,347.36842541063515,2294.5561183036557,1321.7176704125902,1020027,Lo Espejo,Santiago
2021-06-17,254.75580864489146,2248.9943337748196,1261.951733282749,1020027,Lo Espejo,Santiago
2021-06-18,402.8770027969105,2407.1942782240753,1430.295314285679,1020027,Lo Espejo,Santiago
2021-06-19,50.30379451455434,1981.763871955084,1076.8884214063412,1020027,Lo Espejo,Santiago
2021-06-12,-170.54231412811072,4744.289547254861,2316.399847636146,1020013,Lo Espejo,Santiago
2021-06-13,-1321.651293032579,3756.783739242044,1333.4088433327242,1020013,Lo Espejo,Santiago
2021-06-14,-1132.545781917663,3676.3342852763794,1278.5684497638263,1020013,Lo Espejo,Santiago
2021-06-15,27.072383123003696,4949.499990886974,2477.478162772265,1020013,Lo Espejo,Santiago
2021-06-16,815.2506681796352,5902.640824309447,3079.9959226993265,1020013,Lo Espejo,Santiago
2021-06-17,881.7736493392474,5721.852326629995,3368.9396889523614,1020013,Lo Espejo,Santiago
2021-06-18,361.23701633090457,5499.258430914354,2918.234894868041,1020013,Lo Espejo,Santiago
2021-06-19,-63.38651879442229,4931.685915249622,2355.525603816967,1020013,Lo Espejo,Santiago
2021-06-12,321.3050348221746,2900.3611968487367,1623.069402823686,1020010,Lo Espejo,Santiago
2021-06-13,-923.3571544313941,1751.3472719095707,409.700661754747,1020010,Lo Espejo,Santiago
2021-06-14,-128.41187593895054,2553.4200942443117,1161.5600418995273,1020010,Lo Espejo,Santiago
2021-06-15,397.3714069663793,3062.649827352188,1762.5628823259058,1020010,Lo Espejo,Santiago
2021-06-16,841.7628000345883,3654.4330422570165,2289.2386503586845,1020010,Lo Espejo,Santiago
2021-06-17,786.2803517307136,3474.838088157986,2086.8275946817703,1020010,Lo Espejo,Santiago
2021-06-18,610.8478163403344,3358.840171024998,2033.1711568998257,1020010,Lo Espejo,Santiago
2021-06-19,472.4995385707635,3205.9143266182405,1859.3729833094258,1020010,Lo Espejo,Santiago
2021-06-12,-149.42889309548227,1434.1068496852436,658.9434654107977,1020003,Lo Espejo,Santiago
2021-06-13,-543.4497422469291,1167.1862856680798,340.21938381340914,1020003,Lo Espejo,Santiago
2021-06-14,-677.1574812608721,940.7943291550338,142.19836528743704,1020003,Lo Espejo,Santiago
2021-06-15,-461.47142302369963,1196.4338701863112,385.47656929931117,1020003,Lo Espejo,Santiago
2021-06-16,-138.85056259808403,1549.3936271045297,774.555295406753,1020003,Lo Espejo,Santiago
2021-06-17,-42.77932275515099,1598.4831900883426,790.5544503983547,1020003,Lo Espejo,Santiago
2021-06-18,-162.07287835034685,1512.4375204090027,677.0832294801949,1020003,Lo Espejo,Santiago
2021-06-19,-125.77209859831935,1599.761302847744,742.5126192387374,1020003,Lo Espejo,Santiago
2021-06-12,-24.141066652496562,1518.7397843814788,782.0728643130308,1020001,Lo Espejo,Santiago
2021-06-13,-430.86794740602835,1137.5099113119916,371.31039429848005,1020001,Lo Espejo,Santiago
2021-06-14,-391.6830983902413,1142.1411705580617,360.43574076112316,1020001,Lo Espejo,Santiago
2021-06-15,56.861976623234284,1534.5939405303197,781.3800318144499,1020001,Lo Espejo,Santiago
2021-06-16,-4.337050040684596,1504.646058678752,766.4847648261684,1020001,Lo Espejo,Santiago
2021-06-17,-76.37363354735263,1537.0928387837384,766.145696332155,1020001,Lo Espejo,Santiago
2021-06-18,337.56251509563396,1872.8132416665305,1147.3120348656446,1020001,Lo Espejo,Santiago
2021-06-19,-24.837325553300655,1437.4379929597008,756.4389484409093,1020001,Lo Espejo,Santiago
2021-06-12,-1370.2368781694502,2673.9107403830662,779.6773099402133,1010695,Lo Espejo,Santiago
2021-06-13,-2319.891636977342,2176.348189416999,-98.85810499950867,1010695,Lo Espejo,Santiago
2021-06-14,-2268.8812030572612,2194.047607820266,-88.28057310612405,1010695,Lo Espejo,Santiago
2021-06-15,-1548.8885289676266,2611.6740007858125,474.38876853528654,1010695,Lo Espejo,Santiago
2021-06-16,-1281.880059773654,2916.0556485484058,903.0984062384573,1010695,Lo Espejo,Santiago
2021-06-17,-1243.1741351286432,2978.0925836839274,942.6028906700104,1010695,Lo Espejo,Santiago
2021-06-18,-1416.5522843463382,2891.800362763446,692.8509923673331,1010695,Lo Espejo,Santiago
2021-06-19,-1357.4275316281833,2945.1733082120554,783.3845243407251,1010695,Lo Espejo,Santiago
2021-06-12,-1114.6870499724344,3612.3647420199,1257.2396125405326,1010267,Lo Espejo,Santiago
2021-06-13,-2838.438059434314,1688.357324395921,-505.53047566769874,1010267,Lo Espejo,Santiago
2021-06-14,-1098.4162598308446,3509.21392878732,1230.409594779343,1010267,Lo Espejo,Santiago
2021-06-15,293.71831633211383,4723.214767096581,2387.3243191402867,1010267,Lo Espejo,Santiago
2021-06-16,-359.6881130362141,4181.566982682034,1954.5248722095353,1010267,Lo Espejo,Santiago
2021-06-17,137.7152945614496,4747.384139034476,2422.8502849814076,1010267,Lo Espejo,Santiago
2021-06-18,566.6030044783748,5165.80571886818,2680.1142221002365,1010267,Lo Espejo,Santiago
2021-06-19,-963.4920655911216,3864.870964251455,1414.377283497086,1010267,Lo Espejo,Santiago
2021-06-12,2581.19552215584,11592.18121263596,7167.728192910665,1010078,Lo Espejo,Santiago
2021-06-13,-3184.519118181406,6085.656354809668,1570.916784091255,1010078,Lo Espejo,Santiago
