Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-19,566.6875434236438,1700.9334477606235,1146.2469057046167,1010002,Arica,Norte
2021-06-12,-143.02563801637686,145.91044586841218,4.3193408252556615,1020253,Calama,Norte
2021-06-13,-177.8399954980947,85.46186965515192,-47.34986779390629,1020253,Calama,Norte
2021-06-14,-155.53001826537349,117.41380574790121,-21.224064760607256,1020253,Calama,Norte
2021-06-15,-162.20630715107376,110.99676608889663,-19.87082438174935,1020253,Calama,Norte
2021-06-16,-167.0201946730707,115.03596202194893,-28.23144279520657,1020253,Calama,Norte
2021-06-17,-153.10564894677017,117.88860898201138,-17.411636863736938,1020253,Calama,Norte
2021-06-18,-151.89509513852798,130.29516137765341,-8.662927080247584,1020253,Calama,Norte
2021-06-19,-129.07997837743778,146.54799233173426,7.206654938641101,1020253,Calama,Norte
2019-07-16,-140.64583279715507,-77.72300589107105,-108.03561980927877,1020042,Calama,Norte
2019-07-17,-246.6343931959392,-181.3465539034568,-213.30723593350763,1020042,Calama,Norte
2019-07-18,-340.445003455531,-275.96747147783975,-307.8974132256908,1020042,Calama,Norte
2019-07-19,-505.5822569307916,-441.84972821639207,-473.74852435049434,1020042,Calama,Norte
2019-07-20,-582.7817741774331,-522.5495704971736,-554.165434656798,1020042,Calama,Norte
2019-07-21,-579.763571190433,-515.8293316518136,-546.2691574448743,1020042,Calama,Norte
2019-07-22,-793.6254469334694,-730.1644968384348,-761.2097605097031,1020042,Calama,Norte
2019-07-23,-875.0519098308462,-815.9497550764033,-844.2889243604526,1020042,Calama,Norte
2021-06-12,-40.18702507748615,402.07669964523694,176.19738023426925,1020027,Calama,Norte
2021-06-13,-207.29075954694895,234.61911286451453,17.76359047178289,1020027,Calama,Norte
2021-06-14,-71.55959155471649,393.8415463773153,165.66531001195568,1020027,Calama,Norte
2021-06-15,-162.0303468113758,296.47436909347255,63.381260537623966,1020027,Calama,Norte
2021-06-16,-117.71575913793129,341.4262206159822,104.8729581584789,1020027,Calama,Norte
2021-06-17,-137.94241379318478,339.75497545599575,103.8202820475844,1020027,Calama,Norte
2021-06-18,-136.9689124111976,322.0867802766692,89.57140014779554,1020027,Calama,Norte
2021-06-19,-89.59697414160995,351.87387510396246,131.74918368859807,1020027,Calama,Norte
2021-06-10,-80.49007260549031,727.8021563749097,329.92258395242845,1020013,Calama,Norte
2021-06-11,-11.73726938164101,776.4124729030058,377.7855518184823,1020013,Calama,Norte
2021-06-12,-75.58274457224434,671.0692433793164,297.43807751276205,1020013,Calama,Norte
2021-06-13,-159.1113736409625,635.4561425862574,225.23582247508267,1020013,Calama,Norte
2021-06-14,-94.88856362484114,648.2059778837379,280.53893963092935,1020013,Calama,Norte
2021-06-15,-74.7168739590526,687.612546886737,300.6647258509767,1020013,Calama,Norte
2021-06-16,-172.36964986731638,640.5450030774601,241.6262882440271,1020013,Calama,Norte
2021-06-17,-161.22087615656568,626.6910273966951,244.90968716956135,1020013,Calama,Norte
2021-06-12,36.136688836412006,346.13702192973244,196.73848202563852,1020010,Calama,Norte
2021-06-13,-20.89539286456275,269.7101360678211,124.93364203466864,1020010,Calama,Norte
2021-06-14,0.2850781714841317,297.78555695447074,147.346217631747,1020010,Calama,Norte
2021-06-15,27.496375631530878,325.27021980699936,171.262691115392,1020010,Calama,Norte
2021-06-16,-4.9414965719312915,284.6300643360784,139.64844232142048,1020010,Calama,Norte
2021-06-17,6.297908391727622,296.58030190921204,150.84436441760607,1020010,Calama,Norte
2021-06-18,1.9799554253860405,289.83476111961073,144.0047295569104,1020010,Calama,Norte
