ds,yhat_lower,yhat_upper,yhat,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-09,805.9716759255507,3455.140083366385,2115.825021771927,1020010,Lo Espejo,Santiago
2021-06-10,519.623902274321,3204.36841657953,1872.9113814866728,1020010,Lo Espejo,Santiago
2021-06-11,519.0251582724779,3261.2699810913464,1837.074657380642,1020010,Lo Espejo,Santiago
2021-06-12,238.43667743669516,3000.218830941585,1655.2662380608406,1020010,Lo Espejo,Santiago
2021-06-07,-771.1142618271064,878.3493215024521,-23.513975283144987,1020003,Lo Espejo,Santiago
2021-06-08,-609.8668267999711,1023.0390391313683,221.93974100722258,1020003,Lo Espejo,Santiago
2021-06-09,-184.18984806717657,1451.7065270065748,621.9753227481831,1020003,Lo Espejo,Santiago
2021-06-10,-192.8692374677114,1502.0922656785378,641.2903214435428,1020003,Lo Espejo,Santiago
2021-06-11,-257.45422242584704,1416.2765208614603,542.0869611817193,1020003,Lo Espejo,Santiago
2021-06-12,-181.63580143881367,1420.0099005523273,619.4802186670305,1020003,Lo Espejo,Santiago
2021-06-07,-386.51307459407667,1168.6377803094745,389.11315281747926,1020001,Lo Espejo,Santiago
2021-06-08,90.10518285312631,1592.7973078716627,797.1052468780064,1020001,Lo Espejo,Santiago
2021-06-09,-3.6987706852503504,1553.7168896021778,786.3809736396574,1020001,Lo Espejo,Santiago
2021-06-10,10.29128144020701,1556.033833586022,780.7091494464343,1020001,Lo Espejo,Santiago
2021-06-11,433.81870699498745,2018.3340036168279,1157.0554527141624,1020001,Lo Espejo,Santiago
2021-06-12,30.941413315847083,1535.5854540457674,767.4184461792004,1020001,Lo Espejo,Santiago
2021-06-07,-1736.9615605695253,2509.463828784776,278.43053278121715,1010695,Lo Espejo,Santiago
2021-06-08,-1286.374972217734,3025.58379232654,810.6053690090049,1010695,Lo Espejo,Santiago
2021-06-09,-1111.0367420552009,3359.330042144752,1201.8403254238744,1010695,Lo Espejo,Santiago
2021-06-10,-994.4481367561599,3241.2380499406418,1201.7155187756555,1010695,Lo Espejo,Santiago
2021-06-11,-1341.5991959067421,3086.506439805325,900.9788511245273,1010695,Lo Espejo,Santiago
2021-06-12,-1317.388538930307,3008.2076066796476,938.6918196303294,1010695,Lo Espejo,Santiago
2021-06-07,-1177.9869227090203,3506.673838786616,1175.1095320831998,1010267,Lo Espejo,Santiago
2021-06-08,-141.8020011454256,4475.062004548566,2302.7924037626826,1010267,Lo Espejo,Santiago
2021-06-09,-425.35072578862656,4103.592058641414,1831.2625892576136,1010267,Lo Espejo,Santiago
2021-06-10,-177.6991537844302,4761.797745827136,2230.55346670563,1010267,Lo Espejo,Santiago
2021-06-11,197.80171011695063,4706.336908773912,2484.300473294551,1010267,Lo Espejo,Santiago
2021-06-12,-1070.722169676408,3449.997194781931,1183.6397815190699,1010267,Lo Espejo,Santiago
2021-06-07,787.2083219113372,9875.075665104709,5210.579259921593,1010078,Lo Espejo,Santiago
2021-06-08,4525.618661828104,12877.745963357198,8754.66785283906,1010078,Lo Espejo,Santiago
2021-06-09,4602.265491099043,13697.869900970765,9241.317469072279,1010078,Lo Espejo,Santiago
2021-06-10,5992.137111653139,15445.667614543047,10675.177697189969,1010078,Lo Espejo,Santiago
2021-06-11,6250.147330183933,15472.196767620935,10923.292625237971,1010078,Lo Espejo,Santiago
2021-06-12,3413.4954229409045,12424.265052742261,7595.345247107171,1010078,Lo Espejo,Santiago
2021-06-07,-227.12365149792967,839.5752985300568,278.70749772292515,1010077,Lo Espejo,Santiago
2021-06-08,-267.89580680251703,757.4252612309734,297.725466779367,1010077,Lo Espejo,Santiago
2021-06-09,-62.075861166830755,1057.3899062039382,491.81042349441157,1010077,Lo Espejo,Santiago
2021-06-10,-50.804881492277225,949.3541240410409,416.32076952466497,1010077,Lo Espejo,Santiago
2021-06-11,-155.12619635698405,960.0819984930321,431.71415885979144,1010077,Lo Espejo,Santiago
2021-06-12,-108.50862585663707,971.6990955849715,428.822869096356,1010077,Lo Espejo,Santiago
2021-06-07,-3824.0964188193066,3351.688399819503,-524.7400595019751,1010048,Lo Espejo,Santiago
2021-06-08,-2181.953515343455,4744.383055803992,1274.9227203154062,1010048,Lo Espejo,Santiago
2021-06-09,-2032.5149388415523,4894.7081677177475,1557.2138203294437,1010048,Lo Espejo,Santiago
2021-06-10,-1362.3221866288584,5660.076676473206,2063.591951945464,1010048,Lo Espejo,Santiago
2021-06-11,-797.8104226534979,6322.8433306733605,2894.762875725721,1010048,Lo Espejo,Santiago
2021-06-12,-2040.8957126883956,5062.912310924549,1331.8492412025944,1010048,Lo Espejo,Santiago
2021-06-07,-2597.7449282474195,1436.2874282007,-526.240063926027,1010002,Lo Espejo,Santiago
2021-06-08,-982.6628220521591,3307.760081039525,1135.8753271579285,1010002,Lo Espejo,Santiago
2021-06-09,-714.5796099971184,3326.2036833694992,1303.5843255283726,1010002,Lo Espejo,Santiago
2021-06-10,-334.8492332783943,3637.028754146522,1635.9136056926525,1010002,Lo Espejo,Santiago
2021-06-11,1411.8507817062525,5303.395041622668,3259.469091680059,1010002,Lo Espejo,Santiago
2021-06-12,-421.2800863462646,3504.2643670945104,1493.4739250193495,1010002,Lo Espejo,Santiago
2021-06-07,452.056025908133,1918.1223161925284,1210.917156278947,1020253,Sucursal Miraflores,Santiago
2021-06-08,822.1037413563312,2206.91463890606,1537.8900118934446,1020253,Sucursal Miraflores,Santiago
2021-06-09,733.1736558270578,2155.9850072172035,1457.7003701840586,1020253,Sucursal Miraflores,Santiago
2021-06-10,830.6983387740165,2236.117263808252,1557.1842208573648,1020253,Sucursal Miraflores,Santiago
2021-06-11,817.311684919187,2255.561190754246,1539.9636179199333,1020253,Sucursal Miraflores,Santiago
2021-06-12,614.2046191813379,2006.9431422255134,1313.8316404548075,1020253,Sucursal Miraflores,Santiago
2021-06-07,17.81386024899373,408.0952649249475,213.54513781220055,1020042,Sucursal Miraflores,Santiago
2021-06-08,59.44861454448371,433.3151545204349,250.71876448262134,1020042,Sucursal Miraflores,Santiago
2021-06-09,183.66361166859306,566.4187136816165,377.1677259233518,1020042,Sucursal Miraflores,Santiago
2021-06-10,116.54619554193206,502.8955283744685,311.0181868368812,1020042,Sucursal Miraflores,Santiago
2021-06-11,134.07122820860764,522.8884403102129,326.0918147873627,1020042,Sucursal Miraflores,Santiago
2021-06-12,83.15955823119718,467.21137343150036,268.99634559609353,1020042,Sucursal Miraflores,Santiago
2021-06-07,592.2442478170428,2088.6011992757603,1316.7796418181752,1020027,Sucursal Miraflores,Santiago
2021-06-08,1213.687300000215,2712.275982516621,1968.591003779318,1020027,Sucursal Miraflores,Santiago
2021-06-09,1377.013456400019,2918.3820205604657,2147.1290807031073,1020027,Sucursal Miraflores,Santiago
2021-06-10,1282.7688660486567,2800.43181691329,2080.5715205221472,1020027,Sucursal Miraflores,Santiago
2021-06-11,1327.368025749204,2850.8104302204206,2111.2815663711685,1020027,Sucursal Miraflores,Santiago
2021-06-12,1297.9845326290354,2772.516673823737,2024.6577178226762,1020027,Sucursal Miraflores,Santiago
2021-06-07,797.9496058520937,3851.087270047858,2354.2597893116003,1020013,Sucursal Miraflores,Santiago
2021-06-08,1510.5338736153114,4651.826176817979,3115.32986258904,1020013,Sucursal Miraflores,Santiago
2021-06-09,2210.7679147996487,5349.1954350912065,3729.4374209823964,1020013,Sucursal Miraflores,Santiago
2021-06-10,1883.6008420232795,5060.314708066875,3506.736098839795,1020013,Sucursal Miraflores,Santiago
2021-06-11,1912.709978594105,4933.364043852449,3442.0957355224928,1020013,Sucursal Miraflores,Santiago
2021-06-12,1912.4170449938872,5016.455132622288,3435.5676287570695,1020013,Sucursal Miraflores,Santiago
2021-06-07,1144.177850126648,4598.748279668852,2810.8728443651858,1020010,Sucursal Miraflores,Santiago
2021-06-08,1169.3489042218944,4683.663620138263,2842.8798311757696,1020010,Sucursal Miraflores,Santiago
2021-06-09,1393.4969995156416,4747.0820151336175,3031.1054640001585,1020010,Sucursal Miraflores,Santiago
2021-06-10,1079.840367663355,4686.505293075036,2904.71586045852,1020010,Sucursal Miraflores,Santiago
2021-06-11,1481.7967557792153,5027.566511334014,3203.3037845084023,1020010,Sucursal Miraflores,Santiago
2021-06-12,722.2078085773006,4123.620777201871,2388.0986951857453,1020010,Sucursal Miraflores,Santiago
2021-06-07,-97.95399417891345,963.9638061877533,452.7022692388624,1020003,Sucursal Miraflores,Santiago
2021-06-08,150.39039236660824,1223.9243057180622,704.0930233740614,1020003,Sucursal Miraflores,Santiago
2021-06-09,337.29880728152,1407.8824838205126,883.3684838355844,1020003,Sucursal Miraflores,Santiago
2021-06-10,272.90168329362825,1354.7134411478376,789.3569275248419,1020003,Sucursal Miraflores,Santiago
2021-06-11,377.6784977473906,1438.9717453973117,907.8251917909487,1020003,Sucursal Miraflores,Santiago
2021-06-12,156.3970083387958,1257.0517289389475,748.9749955235246,1020003,Sucursal Miraflores,Santiago
2021-06-07,532.0225088045539,1564.884210246908,1021.5272360702427,1020001,Sucursal Miraflores,Santiago
2021-06-08,985.6283511523806,1974.957728988548,1503.2414296455506,1020001,Sucursal Miraflores,Santiago
2021-06-09,1079.1537585329127,2139.2553536194346,1575.7795525058664,1020001,Sucursal Miraflores,Santiago
2021-06-10,992.3413995381052,2005.8524169302718,1524.3791667719047,1020001,Sucursal Miraflores,Santiago
2021-06-11,1051.4325532010978,2095.2070064134286,1590.375166105513,1020001,Sucursal Miraflores,Santiago
2021-06-12,867.5929091088238,1919.770451849973,1433.7201804403696,1020001,Sucursal Miraflores,Santiago
2021-06-07,1000.5903540662651,4245.6653019724545,2601.8028919574285,1010695,Sucursal Miraflores,Santiago
2021-06-08,1422.7791740818598,4632.831634998958,3120.375449578997,1010695,Sucursal Miraflores,Santiago
2021-06-09,1977.243648591616,5201.057337606121,3493.707962555447,1010695,Sucursal Miraflores,Santiago
2021-06-10,1716.4385204049088,5084.969665616872,3298.30825094434,1010695,Sucursal Miraflores,Santiago
2021-06-11,1618.6645855277143,4829.491398344681,3253.4349060097743,1010695,Sucursal Miraflores,Santiago
2021-06-12,1641.9284109021316,4827.759673470518,3253.495398405071,1010695,Sucursal Miraflores,Santiago
2021-06-07,1518.9917299184447,10324.406345504436,6031.901794121362,1010267,Sucursal Miraflores,Santiago
2021-06-08,4056.7575866515226,13044.568455470686,8394.035890681069,1010267,Sucursal Miraflores,Santiago
2021-06-09,4337.534569080458,13229.572709467284,8653.733922503476,1010267,Sucursal Miraflores,Santiago
2021-06-10,4263.211322764003,12746.658475746004,8400.103041291328,1010267,Sucursal Miraflores,Santiago
2021-06-11,4770.083365767212,13457.179515093043,9053.392610873656,1010267,Sucursal Miraflores,Santiago
2021-06-12,1493.5939477480003,10081.763763283005,5569.956185438122,1010267,Sucursal Miraflores,Santiago
2021-06-07,10469.977023763531,21200.404682810175,15756.49864801361,1010078,Sucursal Miraflores,Santiago
2021-06-08,14195.027148828336,24475.747756902965,19215.84966226486,1010078,Sucursal Miraflores,Santiago
2021-06-09,16220.450194622586,26349.1813819658,21230.376405080995,1010078,Sucursal Miraflores,Santiago
2021-06-10,16512.824263452352,26389.560948950504,21144.481071933646,1010078,Sucursal Miraflores,Santiago
2021-06-11,15784.118938900716,26517.000867593153,21189.46580027236,1010078,Sucursal Miraflores,Santiago
2021-06-12,12884.833272668195,22892.178234503906,18168.089983883157,1010078,Sucursal Miraflores,Santiago
2021-06-07,185.84691729792183,850.9844901862127,530.8179743885713,1010077,Sucursal Miraflores,Santiago
2021-06-08,197.6420957523041,859.1656760754594,540.7817488421629,1010077,Sucursal Miraflores,Santiago
2021-06-09,237.35363661802165,918.9244904511853,595.2262180618139,1010077,Sucursal Miraflores,Santiago
2021-06-10,312.00859528783707,968.673478912108,643.3895377378404,1010077,Sucursal Miraflores,Santiago
2021-06-11,257.44510042588706,935.9352731425297,596.7436904271136,1010077,Sucursal Miraflores,Santiago
2021-06-12,200.1958428133557,869.7961639049736,537.4806193134533,1010077,Sucursal Miraflores,Santiago
2021-06-07,824.51636863125,6521.853236306997,3769.5394788011026,1010048,Sucursal Miraflores,Santiago
2021-06-08,2386.8845578449823,8373.592017606465,5417.715642899326,1010048,Sucursal Miraflores,Santiago
2021-06-09,3201.7281125760132,9131.917348538898,6172.466405079838,1010048,Sucursal Miraflores,Santiago
2021-06-10,2897.0164875631194,8618.6964928849,5857.510289606484,1010048,Sucursal Miraflores,Santiago
2021-06-11,4069.190700205284,9785.347245906853,6878.699137655899,1010048,Sucursal Miraflores,Santiago
2021-06-12,1438.2392819452923,7001.738077876073,4181.338106272224,1010048,Sucursal Miraflores,Santiago
2021-06-07,3744.979202592502,7754.043869712649,5827.87510683917,1010002,Sucursal Miraflores,Santiago
2021-06-08,5450.313280394746,9496.287480350142,7414.931084316546,1010002,Sucursal Miraflores,Santiago
2021-06-09,5981.514224661485,10002.421194985902,8077.421939210726,1010002,Sucursal Miraflores,Santiago
2021-06-10,6106.498784177088,10261.014867027365,8142.440771470769,1010002,Sucursal Miraflores,Santiago
2021-06-11,6989.246571312613,10906.936888216016,9001.235744594342,1010002,Sucursal Miraflores,Santiago
2021-06-12,6045.06614428355,10011.780696467313,8061.780837624825,1010002,Sucursal Miraflores,Santiago
