Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-14,-2280.612800814385,4875.782953964236,1239.2813082753778,1010267,Huechuraba,Santiago
2021-06-15,-604.1662814031142,6738.12300929812,3122.096536527967,1010267,Huechuraba,Santiago
2021-06-16,-535.1149557014729,6795.672992060351,3299.0613030062664,1010267,Huechuraba,Santiago
2021-06-17,-380.57216953783933,7318.511910287022,3415.91049927347,1010267,Huechuraba,Santiago
2021-06-11,5903.665134505031,15151.800327108564,10518.32731014078,1010078,Huechuraba,Santiago
2021-06-12,1161.357439577096,10945.645078039399,6147.424198866458,1010078,Huechuraba,Santiago
2021-06-13,-5921.466626016468,4042.015826030116,-981.6255321322415,1010078,Huechuraba,Santiago
2021-06-14,-1331.2663913463307,7806.786366140513,3165.147608789145,1010078,Huechuraba,Santiago
2021-06-15,2891.4080385111592,11850.915241338182,7181.557194888119,1010078,Huechuraba,Santiago
2021-06-16,3820.227045978692,13465.546888490877,8604.205855546854,1010078,Huechuraba,Santiago
2021-06-17,4261.369930436077,13506.716690714968,9194.8093672914,1010078,Huechuraba,Santiago
2021-06-11,-253.8982336251037,964.8206480214554,377.04343545229614,1010077,Huechuraba,Santiago
2021-06-12,-315.3033440002723,1000.1115077985313,325.26494406849207,1010077,Huechuraba,Santiago
2021-06-13,-854.3852065454417,372.4600934276828,-266.2554847977566,1010077,Huechuraba,Santiago
2021-06-14,-563.8194273477505,745.7177007846997,47.25276320617189,1010077,Huechuraba,Santiago
2021-06-15,-520.1431657010414,753.7977282303335,149.74175871455262,1010077,Huechuraba,Santiago
2021-06-16,-520.0002182342004,782.6034024137726,146.96799748018407,1010077,Huechuraba,Santiago
2021-06-17,-328.6404648473044,924.0647606546714,297.59048313503615,1010077,Huechuraba,Santiago
2021-06-11,-1079.7295620027166,7380.781928463607,2983.2462462784706,1010048,Huechuraba,Santiago
2021-06-12,-2978.5551587253385,5529.707879011382,1166.8302828976261,1010048,Huechuraba,Santiago
2021-06-13,-7722.589370777092,637.1070745445641,-3430.1903811851666,1010048,Huechuraba,Santiago
2021-06-14,-4555.15253989079,4317.782139397139,-43.94271001475545,1010048,Huechuraba,Santiago
2021-06-15,-2996.7759135038086,5800.722045935514,1466.6730188831198,1010048,Huechuraba,Santiago
2021-06-16,-1454.8883477402928,7042.179666078455,2864.1602396106928,1010048,Huechuraba,Santiago
2021-06-17,-1174.3840288322706,7502.810601881038,3160.1126110340397,1010048,Huechuraba,Santiago
2021-06-11,2651.539599265266,7771.455385239197,5193.809040321194,1010002,Huechuraba,Santiago
2021-06-12,338.6259558273671,5295.769393106211,2850.6436960280816,1010002,Huechuraba,Santiago
2021-06-13,-4195.6418759142225,898.2343961518735,-1581.8832302444057,1010002,Huechuraba,Santiago
2021-06-14,-1410.5422867163534,3501.5642037966154,1003.6167767549168,1010002,Huechuraba,Santiago
2021-06-15,281.0746516582645,5064.8627063142285,2600.0263512049705,1010002,Huechuraba,Santiago
2021-06-16,802.9903767207552,5804.525972399347,3304.7230191068024,1010002,Huechuraba,Santiago
2021-06-17,1964.9788994976318,6673.438912592251,4261.958054514271,1010002,Huechuraba,Santiago
2021-06-11,20.81912117510728,2307.1948362110393,1152.9232250979105,1020253,Lo Espejo,Santiago
2021-06-12,-28.370829851728473,2209.308044626305,1113.802860053863,1020253,Lo Espejo,Santiago
2021-06-13,-585.1764967195363,1594.3667374048907,504.4062997440601,1020253,Lo Espejo,Santiago
2021-06-14,-683.2176758049777,1564.9421966640175,441.8421369167446,1020253,Lo Espejo,Santiago
2021-06-15,-263.1124138743967,1921.61601112324,821.2004627571912,1020253,Lo Espejo,Santiago
2021-06-16,-97.18894183872528,2231.3030190448985,1048.9706773034688,1020253,Lo Espejo,Santiago
2021-06-17,-92.23476429097485,2151.0449144978816,1025.448041825517,1020253,Lo Espejo,Santiago
2021-06-11,-200.58975167609003,710.2985235392555,248.35343035183323,1020042,Lo Espejo,Santiago
2021-06-12,-267.37561880251684,642.5043281854399,186.45871285575248,1020042,Lo Espejo,Santiago
2021-06-13,-383.12479147062925,516.2809303126578,66.71938549935653,1020042,Lo Espejo,Santiago
2021-06-14,-454.15274861029553,405.33489004550955,-36.710695010144676,1020042,Lo Espejo,Santiago
2021-06-15,-215.22177602851244,722.0295663450901,249.28620460069888,1020042,Lo Espejo,Santiago
2021-06-16,-245.94022047479677,678.6855886574649,225.5607915265379,1020042,Lo Espejo,Santiago
2021-06-17,-238.39284676627278,704.9929338028802,220.75812997675786,1020042,Lo Espejo,Santiago
2021-06-11,586.7956112659663,2543.6216000410614,1545.2267983539746,1020027,Lo Espejo,Santiago
2021-06-12,195.99020624892273,2104.450475471203,1172.2381756985192,1020027,Lo Espejo,Santiago
2021-06-13,-184.22954798150704,1797.763925848043,818.6684692515444,1020027,Lo Espejo,Santiago
2021-06-14,-374.78129173453044,1590.464587228239,623.9705787374987,1020027,Lo Espejo,Santiago
2021-06-15,143.6843925550788,2129.7579409329387,1161.0073647656025,1020027,Lo Espejo,Santiago
2021-06-16,339.592226746938,2324.575217905701,1332.8906923060624,1020027,Lo Espejo,Santiago
2021-06-17,251.79394056106958,2329.0825642655627,1269.640557716049,1020027,Lo Espejo,Santiago
2021-06-11,464.5522126936025,5085.211313744391,2743.728392784874,1020013,Lo Espejo,Santiago
2021-06-12,-455.0456716182678,4638.554019985321,2169.4391280976997,1020013,Lo Espejo,Santiago
2021-06-13,-1304.2333926397375,3753.958585713262,1185.169053545248,1020013,Lo Espejo,Santiago
2021-06-14,-1418.398117612052,3737.424574933482,1137.3499436211418,1020013,Lo Espejo,Santiago
2021-06-15,-315.43158988429013,4706.949424326151,2340.661886669122,1020013,Lo Espejo,Santiago
2021-06-16,347.76537193554077,5553.892931048123,2949.0402724758214,1020013,Lo Espejo,Santiago
2021-06-17,806.1418509481425,5883.480521495218,3193.860483351675,1020013,Lo Espejo,Santiago
2021-06-11,472.1946336916809,3111.987224661165,1781.280226485591,1020010,Lo Espejo,Santiago
2021-06-12,250.06150075153874,2860.1278441807267,1599.9471861085474,1020010,Lo Espejo,Santiago
2021-06-13,-994.9968577827653,1732.2519485522805,453.6915243132132,1020010,Lo Espejo,Santiago
2021-06-14,-200.84855355369274,2465.594182003007,1140.0114998304307,1020010,Lo Espejo,Santiago
2021-06-15,388.7774463118506,2966.26755712134,1741.9134885462158,1020010,Lo Espejo,Santiago
2021-06-16,863.2665757046125,3517.097715680378,2269.769633924489,1020010,Lo Espejo,Santiago
2021-06-17,712.6612895831031,3412.6595224141906,2056.6339479156422,1020010,Lo Espejo,Santiago
2021-06-11,-243.1643094972104,1377.4199539420565,576.4307793921798,1020003,Lo Espejo,Santiago
2021-06-12,-142.65794576428968,1475.976132416084,654.1858808331679,1020003,Lo Espejo,Santiago
2021-06-13,-456.19644405841643,1181.5147296148393,335.9756712365794,1020003,Lo Espejo,Santiago
2021-06-14,-804.0106387193338,923.5734804619364,137.45678844501165,1020003,Lo Espejo,Santiago
2021-06-15,-473.1802764697172,1183.4711624692825,380.8484835203795,1020003,Lo Espejo,Santiago
2021-06-16,-109.00511734539351,1534.423256033729,770.0922009717287,1020003,Lo Espejo,Santiago
2021-06-17,-58.50836774598582,1638.3292171076127,784.9817266393051,1020003,Lo Espejo,Santiago
2021-06-11,351.66801783192335,1895.167559577901,1148.1990286925557,1020001,Lo Espejo,Santiago
2021-06-12,-26.553888811111907,1524.688911592867,758.4586368759296,1020001,Lo Espejo,Santiago
2021-06-13,-423.85307167799965,1208.970770978296,354.57709247605,1020001,Lo Espejo,Santiago
2021-06-14,-365.96854831134965,1086.3195165486866,336.32947215236214,1020001,Lo Espejo,Santiago
2021-06-15,20.633911921430155,1456.7316185031673,757.2772754282828,1020001,Lo Espejo,Santiago
2021-06-16,-7.39646864830683,1517.1654449918599,742.5032397597514,1020001,Lo Espejo,Santiago
2021-06-17,-92.9604611338044,1469.0718693541553,740.8465749750459,1020001,Lo Espejo,Santiago
2021-06-11,-1525.1235266143658,3053.034318218762,744.5287140824246,1010695,Lo Espejo,Santiago
2021-06-12,-1416.0865991236988,2992.393242613436,779.820411531241,1010695,Lo Espejo,Santiago
2021-06-13,-2333.0796912072506,2090.7141922750125,-82.40490616365423,1010695,Lo Espejo,Santiago
2021-06-14,-2224.390640409511,1958.0458293033928,-89.91890658224133,1010695,Lo Espejo,Santiago
2021-06-15,-1632.1416972651714,2611.6102024050965,473.0506554119929,1010695,Lo Espejo,Santiago
2021-06-16,-1313.7060569481882,3112.3083062392584,901.3686405794738,1010695,Lo Espejo,Santiago
2021-06-17,-1123.1915434377595,3213.0022984418392,938.4314215660677,1010695,Lo Espejo,Santiago
2021-06-11,-100.51335217077094,4599.969097325976,2486.290561619816,1010267,Lo Espejo,Santiago
2021-06-12,-1227.4406299735547,3454.114357809396,1186.994299382589,1010267,Lo Espejo,Santiago
2021-06-13,-2903.381935649634,1551.4727523925935,-539.9649263258484,1010267,Lo Espejo,Santiago
2021-06-14,-1039.6746287511555,3512.71004263692,1160.7291130728004,1010267,Lo Espejo,Santiago
2021-06-15,-56.746357662857704,4572.1047592177765,2319.432862237533,1010267,Lo Espejo,Santiago
2021-06-16,-252.14108559186144,4379.225239259938,1888.0744374623066,1010267,Lo Espejo,Santiago
2021-06-17,121.84407909674039,4526.77330622265,2340.6383715330876,1010267,Lo Espejo,Santiago
2021-06-11,5324.4079987744835,15242.726090657305,10281.159087009168,1010078,Lo Espejo,Santiago
2021-06-12,2522.7468795105688,11900.579791729315,6940.171409107944,1010078,Lo Espejo,Santiago
2021-06-13,-3150.6537010205707,5626.383547113017,1284.5796267173318,1010078,Lo Espejo,Santiago
2021-06-14,-254.36852281606147,9367.745236604835,4554.733636542585,1010078,Lo Espejo,Santiago
2021-06-15,3559.4625083929777,12749.272499139133,8128.958305160195,1010078,Lo Espejo,Santiago
2021-06-16,3712.254357368418,13267.582254254208,8686.659231173617,1010078,Lo Espejo,Santiago
2021-06-17,5168.971023818734,14703.715522305314,10164.80565557569,1010078,Lo Espejo,Santiago
2021-06-11,-155.93911276317178,974.7532702779156,400.82918833773095,1010077,Lo Espejo,Santiago
2021-06-12,-151.36782382718278,941.0347421514948,398.253649087145,1010077,Lo Espejo,Santiago
2021-06-13,-684.5681502524072,403.0271448660065,-126.35959280655862,1010077,Lo Espejo,Santiago
2021-06-14,-423.64449909306313,661.1518088423394,123.3658695725166,1010077,Lo Espejo,Santiago
2021-06-15,-386.6739753749141,697.14576905402,153.03589551056223,1010077,Lo Espejo,Santiago
2021-06-16,-161.96565713176327,950.7312176681402,361.86907908801913,1010077,Lo Espejo,Santiago
2021-06-17,-231.34626325158493,822.1909504057776,299.51622993991225,1010077,Lo Espejo,Santiago
2021-06-11,-920.7130626473175,6543.843696740829,2914.425570158067,1010048,Lo Espejo,Santiago
2021-06-12,-2500.884103828577,5124.642741561334,1345.465551416984,1010048,Lo Espejo,Santiago
2021-06-13,-6768.035383632128,607.2693188230561,-3054.455349282701,1010048,Lo Espejo,Santiago
2021-06-14,-4147.021046101804,3158.4198384674196,-470.23752084104353,1010048,Lo Espejo,Santiago
2021-06-15,-2085.4069307889145,5029.388559468642,1395.7281214475188,1010048,Lo Espejo,Santiago
2021-06-16,-1979.9200572547409,5416.955729184531,1732.8689440784644,1010048,Lo Espejo,Santiago
2021-06-17,-953.6050230930758,5930.207494283491,2296.089156499908,1010048,Lo Espejo,Santiago
2021-06-11,1478.528560955563,5416.817694564611,3424.884507036309,1010002,Lo Espejo,Santiago
2021-06-12,-296.01641097439347,3643.5526508862054,1658.0622628728781,1010002,Lo Espejo,Santiago
2021-06-13,-5561.647352181676,-1630.1829463135064,-3586.6707201258773,1010002,Lo Espejo,Santiago
2021-06-14,-2244.816896926079,1697.592466879512,-235.3367151208381,1010002,Lo Espejo,Santiago
2021-06-15,-380.29845152457654,3526.760614349188,1535.917146296066,1010002,Lo Espejo,Santiago
2021-06-16,-285.5496469777378,3755.532086049787,1816.3836190490338,1010002,Lo Espejo,Santiago
2021-06-17,352.3989201738274,4157.691679974423,2249.134591051862,1010002,Lo Espejo,Santiago
2021-06-11,725.9440583749903,2156.403540228425,1445.6363815860802,1020253,Sucursal Miraflores,Santiago
2021-06-12,522.6635722583786,1926.5181026042503,1217.3995311542697,1020253,Sucursal Miraflores,Santiago
2021-06-13,604.7551061248834,2046.6530658891859,1298.1361327654402,1020253,Sucursal Miraflores,Santiago
2021-06-14,407.6791496605233,1775.4039465778492,1062.386848656518,1020253,Sucursal Miraflores,Santiago
2021-06-15,715.4470320332014,2093.724618489536,1386.0034212555593,1020253,Sucursal Miraflores,Santiago
2021-06-16,595.007263062847,1996.2875889206473,1311.8443674194518,1020253,Sucursal Miraflores,Santiago
2021-06-17,726.4987862178294,2145.6710418813686,1405.9303855839878,1020253,Sucursal Miraflores,Santiago
2021-06-11,131.55575708715625,506.6245004120521,329.1978692108199,1020042,Sucursal Miraflores,Santiago
2021-06-12,73.75765537433541,457.1138188914297,271.54713271894093,1020042,Sucursal Miraflores,Santiago
2021-06-13,12.78416742296247,369.67736257027724,194.98154231383765,1020042,Sucursal Miraflores,Santiago
2021-06-14,30.580888708561414,406.1698298050389,218.61101184532265,1020042,Sucursal Miraflores,Santiago
2021-06-15,64.41689982069606,456.6295529300317,262.77632233303365,1020042,Sucursal Miraflores,Santiago
2021-06-16,207.07306235056376,585.337474370279,398.46981505519375,1020042,Sucursal Miraflores,Santiago
2021-06-17,150.84350249051425,516.3822585904085,340.64951575159404,1020042,Sucursal Miraflores,Santiago
2021-06-11,1141.9558992878433,2659.8139897961023,1910.1148067967847,1020027,Sucursal Miraflores,Santiago
2021-06-12,1036.1114957347013,2554.28851021832,1821.2003378856823,1020027,Sucursal Miraflores,Santiago
2021-06-13,107.08613228961241,1597.6059608985151,879.3773745943408,1020027,Sucursal Miraflores,Santiago
2021-06-14,509.3459778100089,2020.4139496539942,1278.3185023968676,1020027,Sucursal Miraflores,Santiago
2021-06-15,1149.875306550301,2633.751895922836,1912.4237530898995,1020027,Sucursal Miraflores,Santiago
2021-06-16,1323.4618309889345,2869.6370752535045,2083.3184826549796,1020027,Sucursal Miraflores,Santiago
2021-06-17,1238.1629674857138,2764.9932875781105,1986.6914677113,1020027,Sucursal Miraflores,Santiago
2021-06-11,1779.3352423021151,4808.184888946073,3246.851474336565,1020013,Sucursal Miraflores,Santiago
2021-06-12,1720.5678097581083,4703.511490782314,3240.1885780732373,1020013,Sucursal Miraflores,Santiago
2021-06-13,-819.9446139502309,2499.46159145668,726.0982994493681,1020013,Sucursal Miraflores,Santiago
2021-06-14,673.9753313904754,3805.4759210538946,2212.6094958398803,1020013,Sucursal Miraflores,Santiago
2021-06-15,1332.8670243785027,4568.382429811322,2948.12189262726,1020013,Sucursal Miraflores,Santiago
2021-06-16,1940.9853902682569,5019.579095559575,3542.6708839474204,1020013,Sucursal Miraflores,Santiago
2021-06-17,1728.3838356636777,4813.264856962515,3304.709779645521,1020013,Sucursal Miraflores,Santiago
2021-06-11,1446.2492583125113,4982.566541465197,3151.103763612453,1020010,Sucursal Miraflores,Santiago
2021-06-12,567.2846189279672,4235.925113049765,2337.2824409541327,1020010,Sucursal Miraflores,Santiago
2021-06-13,-402.77523497795886,3079.4096103153056,1418.0764356492693,1020010,Sucursal Miraflores,Santiago
2021-06-14,676.0688290468506,4076.9968877881815,2396.347181977396,1020010,Sucursal Miraflores,Santiago
2021-06-15,713.1962692924261,4163.514386009593,2468.9421910450196,1020010,Sucursal Miraflores,Santiago
2021-06-16,919.6599853123702,4351.398811076202,2675.5083513066447,1020010,Sucursal Miraflores,Santiago
2021-06-17,721.0516875669028,4287.465567615186,2573.2268653436695,1020010,Sucursal Miraflores,Santiago
2021-06-11,347.0002356075781,1415.5078226646128,885.0008148028726,1020003,Sucursal Miraflores,Santiago
2021-06-12,176.64210796847536,1324.1561707500034,725.1932903691888,1020003,Sucursal Miraflores,Santiago
2021-06-13,-526.4954790851198,549.3242731310334,21.018766705051462,1020003,Sucursal Miraflores,Santiago
2021-06-14,-11.744592433946282,1060.5402799349595,509.18398506083383,1020003,Sucursal Miraflores,Santiago
2021-06-15,196.00498534744713,1288.5820250728377,758.6160196745784,1020003,Sucursal Miraflores,Santiago
2021-06-16,401.4184077776609,1469.540974375271,925.079296971883,1020003,Sucursal Miraflores,Santiago
2021-06-17,302.2154344939715,1381.5499609639733,819.9772299113536,1020003,Sucursal Miraflores,Santiago
2021-06-11,1111.659182241884,2137.7993612882897,1602.041653142203,1020001,Sucursal Miraflores,Santiago
2021-06-12,906.5700742275772,2010.4174166469886,1444.3077547709663,1020001,Sucursal Miraflores,Santiago
2021-06-13,-77.21434718311274,1010.3034055638589,484.01256496555686,1020001,Sucursal Miraflores,Santiago
2021-06-14,646.3802224943897,1666.2862398273824,1121.2132956615617,1020001,Sucursal Miraflores,Santiago
2021-06-15,1138.21821639315,2169.4028990199286,1641.4233854615131,1020001,Sucursal Miraflores,Santiago
2021-06-16,1146.3518529358055,2234.2092995087864,1706.1772819159364,1020001,Sucursal Miraflores,Santiago
2021-06-17,1120.5321807122077,2189.8313446036836,1656.8129753127214,1020001,Sucursal Miraflores,Santiago
2021-06-11,938.0992755557864,4267.9651830654975,2652.4791227811347,1010695,Sucursal Miraflores,Santiago
2021-06-12,957.933490633116,4235.91126287633,2638.3724072171776,1010695,Sucursal Miraflores,Santiago
2021-06-13,685.7390914207649,4121.166328386778,2477.362441715329,1010695,Sucursal Miraflores,Santiago
2021-06-14,853.6844047619412,4109.874860343163,2431.4377759580416,1010695,Sucursal Miraflores,Santiago
2021-06-15,1299.9249200885836,4503.416005395827,2870.454130914196,1010695,Sucursal Miraflores,Santiago
2021-06-16,1520.6765159405725,4819.407097466876,3189.3880312247375,1010695,Sucursal Miraflores,Santiago
2021-06-17,1358.7650873123173,4532.371597190425,2932.605904262026,1010695,Sucursal Miraflores,Santiago
2021-06-11,4232.369912492599,12842.098101130241,8733.321163500337,1010267,Sucursal Miraflores,Santiago
2021-06-12,1092.7975676841133,9408.112450395509,5235.990786429744,1010267,Sucursal Miraflores,Santiago
2021-06-13,-5406.690461013272,2954.036556250068,-971.6422493139744,1010267,Sucursal Miraflores,Santiago
2021-06-14,2002.36198901764,10417.781409842391,6360.3799566942635,1010267,Sucursal Miraflores,Santiago
2021-06-15,4454.221826572679,12941.937317956936,8756.292485804299,1010267,Sucursal Miraflores,Santiago
2021-06-16,4881.269719475301,13097.490708390738,9037.245797373876,1010267,Sucursal Miraflores,Santiago
2021-06-17,4359.123452176061,13190.734993577471,8810.0691809732,1010267,Sucursal Miraflores,Santiago
2021-06-11,15393.835033924355,26116.315760563695,20590.600008017227,1010078,Sucursal Miraflores,Santiago
2021-06-12,12702.704035653222,22732.15003602105,17568.064282614254,1010078,Sucursal Miraflores,Santiago
2021-06-13,6250.826912218448,16852.385541677777,11717.815953752852,1010078,Sucursal Miraflores,Santiago
2021-06-14,10780.873295503055,21019.3746816519,15739.249179383758,1010078,Sucursal Miraflores,Santiago
2021-06-15,14152.717932120271,24421.784026239187,19364.56357211925,1010078,Sucursal Miraflores,Santiago
2021-06-16,15914.977934490616,27187.100872992447,21418.4710277583,1010078,Sucursal Miraflores,Santiago
2021-06-17,15911.192789300052,26527.750546115272,21287.473523600143,1010078,Sucursal Miraflores,Santiago
2021-06-11,187.42485411234995,865.6005131642262,539.9724040193936,1010077,Sucursal Miraflores,Santiago
2021-06-12,151.3853454790629,827.6652358574465,481.751045347092,1010077,Sucursal Miraflores,Santiago
2021-06-13,-258.5379119641344,405.4968819679216,51.09371689993384,1010077,Sucursal Miraflores,Santiago
2021-06-14,93.22630106176291,751.1913568108066,428.16048879541205,1010077,Sucursal Miraflores,Santiago
2021-06-15,82.78921451025923,761.4095720588838,440.2069823300968,1010077,Sucursal Miraflores,Santiago
2021-06-16,162.28748118350973,829.3010875632281,497.26011802618314,1010077,Sucursal Miraflores,Santiago
2021-06-17,208.5737757955523,886.5304067560113,548.2597315913805,1010077,Sucursal Miraflores,Santiago
2021-06-11,3721.2370732512527,9293.2430210654,6528.616417651862,1010048,Sucursal Miraflores,Santiago
2021-06-12,988.8880553199638,6809.14147505005,3824.315717717219,1010048,Sucursal Miraflores,Santiago
2021-06-13,-3178.03087685197,2550.066131736899,-245.55157565557056,1010048,Sucursal Miraflores,Santiago
2021-06-14,294.9185921507407,6078.031893540158,3301.705518236672,1010048,Sucursal Miraflores,Santiago
2021-06-15,2440.338992906185,8124.948883538002,5064.809172451704,1010048,Sucursal Miraflores,Santiago
2021-06-16,2985.378556837696,8663.450065640274,5945.466428035973,1010048,Sucursal Miraflores,Santiago
2021-06-17,2739.182969491459,8613.356444359757,5713.281479397765,1010048,Sucursal Miraflores,Santiago
2021-06-11,6397.379792543,10441.729703783012,8450.825383587915,1010002,Sucursal Miraflores,Santiago
2021-06-12,5429.2826175021655,9416.125173848945,7503.540748176524,1010002,Sucursal Miraflores,Santiago
2021-06-13,503.8411871748282,4516.019241707332,2409.196753663221,1010002,Sucursal Miraflores,Santiago
2021-06-14,3810.513796693777,7798.623555424497,5753.803993074531,1010002,Sucursal Miraflores,Santiago
2021-06-15,5372.057951965262,9357.81971284335,7404.139705049058,1010002,Sucursal Miraflores,Santiago
2021-06-16,6017.050991585665,10216.885778233605,8096.0011380937,1010002,Sucursal Miraflores,Santiago
2021-06-17,6060.200052968615,10047.552677701085,8152.852109166565,1010002,Sucursal Miraflores,Santiago
2021-06-11,159.1720000454344,823.7774171854385,497.6978298659811,1020253,Coquimbo,Centro Norte
2021-06-12,197.33009601292642,894.4133155895842,550.6467384824825,1020253,Coquimbo,Centro Norte
2021-06-13,-152.70433968876773,490.2170343032134,153.2694698977244,1020253,Coquimbo,Centro Norte
2021-06-14,46.858928665210875,698.8347606422951,367.6673264709322,1020253,Coquimbo,Centro Norte
