Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-06-26,-531.7657369160389,1232.4240699121908,327.39245241635183,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-390.24866895770873,507.3596335116943,69.8498026620605,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-368.62218260325966,499.6969596748753,41.97917299593103,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-24,-309.0986343988133,566.6895255370904,124.21390438801218,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-25,-397.7489173445458,487.3921561904307,50.98015690010729,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-359.3334051936948,496.86018147767214,69.96733427983958,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-115.07281649871106,374.62649139764704,128.50573889286034,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-152.68791222145563,300.5493189866181,83.61517714223879,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-24,-112.92287621178448,356.84157802596184,134.67466238372572,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-25,-53.28044661464432,415.521129492305,184.37555376377932,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-122.79069446348899,351.16989330990214,117.14437413691368,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-2845.5869872834896,3032.605531593829,2.6808170791773875,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-2946.163717954955,3063.9465040421105,-22.062710348819166,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-24,-3040.4583961519097,2917.595724907051,-155.77679925089024,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-25,-2742.318522026798,3594.0489776416753,497.55839816088906,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-3475.663367795045,2212.946988020998,-691.2232914089595,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-1770.478929777942,1330.1124970864846,-118.84606282266276,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-1657.7896853297148,1524.7629423154879,9.684391739603825,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-24,-1584.892038480561,1544.4266393324424,6.6458984653176,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-25,-1527.3775630943073,1678.592682086258,32.52084892994378,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-1921.375901196301,1269.7322919145863,-318.8678905716968,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-529.8412809875607,2896.3970672552055,1083.576891613704,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-114.88752082331872,3128.3230404451742,1508.306027652668,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-24,194.90194920244556,3720.184024821401,1955.4904919289802,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-25,0.6783206337833232,3574.1984665557393,1689.9465498665697,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-500.9751382711502,2878.522790629933,1165.9593617759772,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-2236.0105487391065,2866.991343674373,340.69018327611803,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-23,-1044.553014212403,3886.9708788357816,1334.210788361292,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-24,-922.3050956833204,3733.263248987644,1447.2490333177202,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-25,-2046.9646347126356,2814.4966116738015,440.6359160564063,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-2426.483848128123,2626.4772128506506,-13.387031727311296,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-22,-287.46569621717407,2223.0824812231986,991.3614147076435,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-23,479.20456150889976,3110.8943174740066,1828.2089807548657,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-24,445.36021888137515,3074.081027627033,1770.8589935390362,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-25,683.7362778788514,3311.3778689743945,1965.9556727289942,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-26,-361.133058441293,2211.133891589801,969.9747837249929,1010002,Huechuraba,Santiago,Grandes Clientes
2021-06-22,43.42812694962732,716.6508676589206,390.56382091243387,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-23,54.53227687458235,787.4225981085353,420.6653726337364,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-24,103.71593387789333,809.3206129418666,463.59032034689915,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-25,87.51357908598155,803.7074051079056,448.43769280123337,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-26,57.99749079410097,782.7906125344147,435.74122576045465,1020010,Huechuraba,Santiago,Grandes Clientes
2021-06-22,69.43174819771393,400.9735579257864,234.38706288545902,1020253,Huechuraba,Santiago,Foodservice
2021-06-23,54.11232151139586,396.17501060098493,229.589341245186,1020253,Huechuraba,Santiago,Foodservice
2021-06-24,108.12057743552967,425.9907779502984,266.4533108685564,1020253,Huechuraba,Santiago,Foodservice
2021-06-25,89.9795787765769,418.8011047558432,246.172339899281,1020253,Huechuraba,Santiago,Foodservice
2021-06-26,18.493978253280105,355.75068485102145,185.5557218766203,1020253,Huechuraba,Santiago,Foodservice
2021-06-22,-92.55239228012707,112.28805773728382,12.571152202407049,1020027,Huechuraba,Santiago,Foodservice
2021-06-23,-28.1383833024183,173.4824471665202,70.98178824603681,1020027,Huechuraba,Santiago,Foodservice
2021-06-24,-86.84849410055729,120.10369587961854,19.91106223522674,1020027,Huechuraba,Santiago,Foodservice
2021-06-25,-30.18815890509094,172.9785704341191,67.52379775688809,1020027,Huechuraba,Santiago,Foodservice
2021-06-26,-139.27054779891319,68.60137242992292,-34.1960340396302,1020027,Huechuraba,Santiago,Foodservice
2021-06-22,114.3771414407678,430.4186889779233,270.19975195889066,1020010,Huechuraba,Santiago,Foodservice
2021-06-23,158.701395112546,475.6861073513669,317.1592408582892,1020010,Huechuraba,Santiago,Foodservice
2021-06-24,96.2284678088438,425.80872880805333,269.24812887297537,1020010,Huechuraba,Santiago,Foodservice
2021-06-25,117.13348839302645,469.1838452516893,285.90910234877197,1020010,Huechuraba,Santiago,Foodservice
2021-06-26,68.63978863556419,397.56027327632745,225.5368851365124,1020010,Huechuraba,Santiago,Foodservice
2021-06-22,3.8447274229417516,122.37427803126985,62.713887262974374,1020003,Huechuraba,Santiago,Foodservice
2021-06-23,9.882114309728795,128.47487220994057,69.04729604159284,1020003,Huechuraba,Santiago,Foodservice
2021-06-24,-20.11595008875761,106.99304770339573,42.44494150398969,1020003,Huechuraba,Santiago,Foodservice
2021-06-25,25.996076639714683,139.6377748442583,85.52955558418805,1020003,Huechuraba,Santiago,Foodservice
2021-06-26,-26.77876775270389,91.58344650912514,29.28454348898955,1020003,Huechuraba,Santiago,Foodservice
2021-06-22,51.168710490554375,268.322866770419,157.4205375071713,1010695,Huechuraba,Santiago,Foodservice
2021-06-23,102.1611532214572,331.28618957827064,211.9786820231425,1010695,Huechuraba,Santiago,Foodservice
2021-06-24,51.190221962934466,273.03180222623683,167.8905530170198,1010695,Huechuraba,Santiago,Foodservice
2021-06-25,118.03974531890668,342.65806582346363,223.5435643806073,1010695,Huechuraba,Santiago,Foodservice
2021-06-26,27.594557341821275,255.1524942452634,142.67970196587203,1010695,Huechuraba,Santiago,Foodservice
2021-06-22,1310.664105738871,4050.6842553107704,2724.9682337034064,1010267,Huechuraba,Santiago,Foodservice
2021-06-23,1335.9208433689855,4080.7460058259508,2679.621028378184,1010267,Huechuraba,Santiago,Foodservice
2021-06-24,1189.2864163011093,3935.3025931227285,2499.493689851523,1010267,Huechuraba,Santiago,Foodservice
2021-06-25,1135.1912994554104,3785.577983122913,2367.7935644121244,1010267,Huechuraba,Santiago,Foodservice
2021-06-26,665.8082298541931,3465.9512528556797,2093.143320510973,1010267,Huechuraba,Santiago,Foodservice
2021-06-22,290.8107125201886,593.493710557337,451.47052255823735,1010078,Huechuraba,Santiago,Foodservice
2021-06-23,398.7472451491665,723.4991323566201,561.7854065157501,1010078,Huechuraba,Santiago,Foodservice
2021-06-24,292.0187504684494,645.8517239039174,464.80918400974673,1010078,Huechuraba,Santiago,Foodservice
2021-06-25,294.9773617855525,611.6659932686742,449.8398112903596,1010078,Huechuraba,Santiago,Foodservice
2021-06-26,167.62712045197566,494.9133618555217,330.08425690572267,1010078,Huechuraba,Santiago,Foodservice
2021-06-22,358.23532649220346,917.0152577456664,632.074824835569,1010048,Huechuraba,Santiago,Foodservice
2021-06-23,348.1255188450596,882.7453604476921,602.2875295318963,1010048,Huechuraba,Santiago,Foodservice
2021-06-24,312.36277885967473,890.7806861179936,590.4589066930071,1010048,Huechuraba,Santiago,Foodservice
2021-06-25,304.27059704086327,870.9094132902277,594.1745845323728,1010048,Huechuraba,Santiago,Foodservice
2021-06-26,216.20149622303995,774.4471483105716,511.29625451927416,1010048,Huechuraba,Santiago,Foodservice
2021-06-22,-57.04343762799804,664.1618103202671,303.8751162698478,1010002,Huechuraba,Santiago,Foodservice
2021-06-23,-188.1348516533507,535.9952951740796,170.84083115170063,1010002,Huechuraba,Santiago,Foodservice
2021-06-24,146.96380075067535,883.6399521866493,530.5008617408422,1010002,Huechuraba,Santiago,Foodservice
2021-06-25,-8.765615769935355,758.5535685513064,376.5398393892401,1010002,Huechuraba,Santiago,Foodservice
2021-06-26,62.67676320442009,790.3752664918694,427.7854634350718,1010002,Huechuraba,Santiago,Foodservice
2021-06-22,-193.8355423327205,157.2261916483293,-22.70495368849393,1020013,Huechuraba,Santiago,Foodservice
2021-06-23,-158.28271247123166,185.8328380138486,11.587345859472428,1020013,Huechuraba,Santiago,Foodservice
2021-06-24,-214.95131953747529,122.62388092085311,-49.56309283990524,1020013,Huechuraba,Santiago,Foodservice
2021-06-25,-245.65840792569549,77.03931703718241,-89.1021691878955,1020013,Huechuraba,Santiago,Foodservice
2021-06-26,-233.44053787687545,94.69863885136884,-56.000548535767415,1020013,Huechuraba,Santiago,Foodservice
2021-06-22,-3.7146260923004353,23.69982837709155,10.51422628332524,1010077,Huechuraba,Santiago,Foodservice
2021-06-23,-5.101899447709915,19.765966884684076,7.780169595607796,1010077,Huechuraba,Santiago,Foodservice
2021-06-24,-6.620381247273176,20.47867398823779,7.076477039646307,1010077,Huechuraba,Santiago,Foodservice
2021-06-25,-1.6044209604561683,26.063127741104054,12.54115713742924,1010077,Huechuraba,Santiago,Foodservice
2021-06-26,-6.62969673424053,20.058103167073654,6.613235318812288,1010077,Huechuraba,Santiago,Foodservice
2021-06-22,124.77060862291154,2179.5251330257356,1111.5517147006947,1020253,Lo Espejo,Santiago,Tradicional
2021-06-23,373.93897423915,2235.2933912941567,1326.1395077631548,1020253,Lo Espejo,Santiago,Tradicional
2021-06-24,407.70077321976356,2289.5650729171593,1357.7042572827677,1020253,Lo Espejo,Santiago,Tradicional
2021-06-25,500.10690996953866,2482.5935199081014,1447.6062262825303,1020253,Lo Espejo,Santiago,Tradicional
2021-06-26,483.5481017468435,2322.1842448412685,1324.1657108573859,1020253,Lo Espejo,Santiago,Tradicional
2021-06-22,-89.1589225849905,596.6604802973224,244.52208384383013,1020042,Lo Espejo,Santiago,Tradicional
2021-06-23,-69.9984441506781,596.2224052121172,253.75131499082107,1020042,Lo Espejo,Santiago,Tradicional
2021-06-24,-73.55056927706471,582.8159413026285,250.1046107397114,1020042,Lo Espejo,Santiago,Tradicional
2021-06-25,40.17645512568596,700.501971850341,362.3160195143738,1020042,Lo Espejo,Santiago,Tradicional
2021-06-26,-64.72637892665574,611.7550479591455,280.9507999682281,1020042,Lo Espejo,Santiago,Tradicional
2021-06-22,-139.18776696408602,1483.6022378001637,698.6969263129539,1020027,Lo Espejo,Santiago,Tradicional
2021-06-23,-45.975162960887694,1572.1060292424331,782.657188598564,1020027,Lo Espejo,Santiago,Tradicional
2021-06-24,-1.5963895814634614,1607.1359723618898,774.7174424811901,1020027,Lo Espejo,Santiago,Tradicional
2021-06-25,124.5011109643616,1672.8161620526462,865.7954568418019,1020027,Lo Espejo,Santiago,Tradicional
2021-06-26,-162.61040593361918,1399.288863077642,642.7837413588283,1020027,Lo Espejo,Santiago,Tradicional
2021-06-22,142.89737674466264,3717.761931649286,1956.6018552950754,1020013,Lo Espejo,Santiago,Tradicional
2021-06-23,574.4984698594739,3973.5750400088123,2292.6867422965947,1020013,Lo Espejo,Santiago,Tradicional
2021-06-24,544.010773113934,3982.0988309721943,2241.74187051067,1020013,Lo Espejo,Santiago,Tradicional
2021-06-25,597.5974671863638,4090.1411384595626,2298.423547098493,1020013,Lo Espejo,Santiago,Tradicional
2021-06-26,77.80515104174336,3617.149944468849,1839.1774149554944,1020013,Lo Espejo,Santiago,Tradicional
2021-06-22,291.23962983213914,2667.967950368723,1449.2536782939187,1020010,Lo Espejo,Santiago,Tradicional
2021-06-23,626.1678169411962,3009.1431890210442,1823.3072734293685,1020010,Lo Espejo,Santiago,Tradicional
2021-06-24,492.668490051986,2860.8692311340124,1662.9202495619043,1020010,Lo Espejo,Santiago,Tradicional
2021-06-25,349.4860322311686,2755.611591066073,1553.857079172466,1020010,Lo Espejo,Santiago,Tradicional
2021-06-26,224.26350621925198,2580.1848694970795,1402.2139909952145,1020010,Lo Espejo,Santiago,Tradicional
2021-06-22,-444.5565104468118,1082.4087324116322,264.6835078134335,1020003,Lo Espejo,Santiago,Tradicional
2021-06-23,-259.3000326762473,1250.7405568955737,528.3299316659136,1020003,Lo Espejo,Santiago,Tradicional
2021-06-24,-195.56735173446805,1361.438013702883,583.8303796171807,1020003,Lo Espejo,Santiago,Tradicional
2021-06-25,-308.08507380459685,1208.6785267692667,462.0154522609424,1020003,Lo Espejo,Santiago,Tradicional
2021-06-26,-223.17210413240548,1316.1325836044211,559.462758332145,1020003,Lo Espejo,Santiago,Tradicional
2021-06-22,166.51830761619334,1573.733984352649,917.4768196406243,1020001,Lo Espejo,Santiago,Tradicional
2021-06-23,121.16372247590049,1495.7529269103873,835.5804898204856,1020001,Lo Espejo,Santiago,Tradicional
2021-06-24,167.587830941254,1543.694033039714,879.0324681848203,1020001,Lo Espejo,Santiago,Tradicional
2021-06-25,514.9109233317004,1881.9736288738643,1171.3754954680244,1020001,Lo Espejo,Santiago,Tradicional
2021-06-26,147.38911681883377,1509.3586226485845,807.8169414291617,1020001,Lo Espejo,Santiago,Tradicional
2021-06-22,-1154.3019516456427,2052.8992415192506,397.24211611051163,1010695,Lo Espejo,Santiago,Tradicional
2021-06-23,-863.0764133660334,2466.02010456788,692.409903768038,1010695,Lo Espejo,Santiago,Tradicional
2021-06-24,-972.6893059844854,2131.8456708262243,630.19357007412,1010695,Lo Espejo,Santiago,Tradicional
2021-06-25,-1023.6082031690427,2178.7873688631175,605.4250642793984,1010695,Lo Espejo,Santiago,Tradicional
2021-06-26,-925.3915837660486,2090.496625231793,635.0689790675196,1010695,Lo Espejo,Santiago,Tradicional
2021-06-22,-515.731984599971,3228.303442865052,1458.4177599375141,1010267,Lo Espejo,Santiago,Tradicional
2021-06-23,-745.1759037499415,2925.877427496222,1050.3373866398344,1010267,Lo Espejo,Santiago,Tradicional
2021-06-24,-320.0113340979805,3309.322976498795,1457.5647257929695,1010267,Lo Espejo,Santiago,Tradicional
2021-06-25,-256.6647789382988,3576.6404057495324,1641.3598667358265,1010267,Lo Espejo,Santiago,Tradicional
2021-06-26,-1069.5670815553708,2668.516691194187,795.4229044272354,1010267,Lo Espejo,Santiago,Tradicional
2021-06-22,3650.6341189531886,10915.262118757286,7232.436669718297,1010078,Lo Espejo,Santiago,Tradicional
2021-06-23,3329.4172289871067,10677.583935682596,7184.043073862925,1010078,Lo Espejo,Santiago,Tradicional
2021-06-24,5462.033882772935,12675.064136276422,8912.496748021698,1010078,Lo Espejo,Santiago,Tradicional
2021-06-25,5722.927292143318,13036.515264898359,9476.49483921575,1010078,Lo Espejo,Santiago,Tradicional
2021-06-26,2980.205974378679,10500.359810405838,6668.1855978493495,1010078,Lo Espejo,Santiago,Tradicional
2021-06-22,-384.3147762508662,683.3765778394036,174.53721282351273,1010077,Lo Espejo,Santiago,Tradicional
2021-06-23,-158.1548758459696,930.8227830252752,402.9074688654584,1010077,Lo Espejo,Santiago,Tradicional
2021-06-24,-159.27080231258296,880.2242742689483,351.9241987750937,1010077,Lo Espejo,Santiago,Tradicional
2021-06-25,-134.59249255355516,920.0570823893682,397.95618659541725,1010077,Lo Espejo,Santiago,Tradicional
2021-06-26,-127.43367099841484,933.7106024470907,420.83801572991337,1010077,Lo Espejo,Santiago,Tradicional
2021-06-22,-315.0250696664112,4012.827550160053,1858.8995380327974,1010048,Lo Espejo,Santiago,Tradicional
2021-06-23,-319.6935751370032,3883.808104026665,1791.515958630031,1010048,Lo Espejo,Santiago,Tradicional
2021-06-24,403.665557496895,4605.924005451666,2525.425752370259,1010048,Lo Espejo,Santiago,Tradicional
2021-06-25,1052.1514891219438,5193.726223574003,3177.3819708139254,1010048,Lo Espejo,Santiago,Tradicional
2021-06-26,-322.9461832279484,4021.1967008555644,1904.646599708431,1010048,Lo Espejo,Santiago,Tradicional
2021-06-22,205.67730262652552,3232.0877583882907,1758.2433300512944,1010002,Lo Espejo,Santiago,Tradicional
2021-06-23,76.76769151215076,3017.2249126166066,1597.8921222823988,1010002,Lo Espejo,Santiago,Tradicional
2021-06-24,700.840953019323,3540.2214712302957,2146.074633332189,1010002,Lo Espejo,Santiago,Tradicional
2021-06-25,2007.09438555039,4933.183223558612,3484.600131174915,1010002,Lo Espejo,Santiago,Tradicional
2021-06-26,772.483842446965,3690.0685538473567,2257.64030529392,1010002,Lo Espejo,Santiago,Tradicional
2021-06-22,13.726773564176476,151.06312070646823,83.42471628220342,1020253,Lo Espejo,Santiago,Foodservice
2021-06-23,-5.069637109573567,144.83505703895756,68.58467629379966,1020253,Lo Espejo,Santiago,Foodservice
2021-06-24,-35.03987032731968,112.86706105353164,39.53835704030143,1020253,Lo Espejo,Santiago,Foodservice
2021-06-25,-7.820990150964022,130.96510765920746,58.41571617458879,1020253,Lo Espejo,Santiago,Foodservice
2021-06-26,-48.25096550365446,100.9749195161466,25.011665880078738,1020253,Lo Espejo,Santiago,Foodservice
2021-06-22,1.0627710201150475,102.49050440081483,50.3674824204549,1020010,Lo Espejo,Santiago,Foodservice
2021-06-23,17.495027398448894,117.18894796642513,66.83086349761581,1020010,Lo Espejo,Santiago,Foodservice
2021-06-24,-4.029728768026537,102.08389867650415,48.66800779761745,1020010,Lo Espejo,Santiago,Foodservice
2021-06-25,0.44209475090687805,102.52112215817283,48.56106041108762,1020010,Lo Espejo,Santiago,Foodservice
2021-06-26,-63.07971452483484,42.98237660326362,-7.3465966349610845,1020010,Lo Espejo,Santiago,Foodservice
2021-06-22,-6.15883585060436,110.95449082150373,52.9607577380596,1020003,Lo Espejo,Santiago,Foodservice
