Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-06-13,-848.3418722917153,310.5666959902541,-249.11786989050844,1010077,Huechuraba,Santiago,Tradicional
2021-06-14,-465.7492981400039,640.1487691341937,68.70330103415594,1010077,Huechuraba,Santiago,Tradicional
2021-06-15,-426.66633643561846,760.3908784492498,152.72666932871448,1010077,Huechuraba,Santiago,Tradicional
2021-06-16,-412.29321646032395,731.4569101635094,161.4718088279589,1010077,Huechuraba,Santiago,Tradicional
2021-06-17,-249.5287823963218,898.4282573458535,314.13327751184033,1010077,Huechuraba,Santiago,Tradicional
2021-06-18,-128.4498386313113,1017.0312188997764,427.9361565043348,1010077,Huechuraba,Santiago,Tradicional
2021-06-19,-216.14474580592517,955.4329830618932,390.0172646654384,1010077,Huechuraba,Santiago,Tradicional
2021-06-12,-1947.6257538048633,3934.195448017747,875.2962985796453,1010048,Huechuraba,Santiago,Tradicional
2021-06-13,-5605.7924229935315,-166.50971927004312,-2852.409743193585,1010048,Huechuraba,Santiago,Tradicional
2021-06-14,-3571.1646120455353,2127.4529890329563,-809.8067204391768,1010048,Huechuraba,Santiago,Tradicional
2021-06-15,-2324.011949343711,3416.6691759311457,641.465739691163,1010048,Huechuraba,Santiago,Tradicional
2021-06-16,-1749.4997957728428,4016.568741797151,1095.2445947261072,1010048,Huechuraba,Santiago,Tradicional
2021-06-17,-1611.2609515784764,3953.5964254788096,1298.0152672918962,1010048,Huechuraba,Santiago,Tradicional
2021-06-18,-699.7812943576405,5035.183517058536,2332.3705617224987,1010048,Huechuraba,Santiago,Tradicional
2021-06-19,-1896.5262381311516,4011.528572071947,1145.5758883759443,1010048,Huechuraba,Santiago,Tradicional
2021-06-12,381.08268008836006,3967.1178928289046,2255.310024053706,1010002,Huechuraba,Santiago,Tradicional
2021-06-13,-2360.8249625463827,1117.6761739430776,-558.3077024434006,1010002,Huechuraba,Santiago,Tradicional
2021-06-14,-1186.9694786211962,2188.7300813275483,454.8501188834616,1010002,Huechuraba,Santiago,Tradicional
2021-06-15,184.81157137348998,3582.1453602989113,1909.5252242469605,1010002,Huechuraba,Santiago,Tradicional
2021-06-16,1.7700668083578852,3504.959783292294,1811.4493724591093,1010002,Huechuraba,Santiago,Tradicional
2021-06-17,881.0281851359806,4394.916229977207,2720.741539472144,1010002,Huechuraba,Santiago,Tradicional
2021-06-18,2480.043819484655,5922.002243335835,4193.32440613113,1010002,Huechuraba,Santiago,Tradicional
2021-06-19,1359.9257129424743,4810.476509259176,2984.118974692802,1010002,Huechuraba,Santiago,Tradicional
2021-06-11,-654.0335547555303,561.161290261693,-62.229923377201104,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-726.6806425139818,489.7408292668828,-96.80198810946935,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-637.9616903300732,518.1003292360235,-57.94995241045282,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-720.0710026463668,451.01842171565335,-128.30124575827372,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-644.9284349272278,479.5902231601992,-89.36160727580125,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-755.626727234461,417.42840035554093,-166.79912914680344,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-384.7419028783512,761.6057676565366,186.93164430104127,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-696.4471391900398,495.73958208612254,-133.78876851174104,1020253,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-262.96874204511147,833.3940679388285,257.79647735294327,1020027,Huechuraba,Santiago,Grandes Clientes
