Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Sector,Tipo de cliente
2021-06-24,-1032.0559445731255,2457.531895691218,695.0498070178332,1020013,Cerdo,Industriales
2021-06-25,-1078.0125374468041,2711.937956479138,819.2578097934711,1020013,Cerdo,Industriales
2021-06-26,-1912.9145970183715,1965.0090547909278,14.76565421433088,1020013,Cerdo,Industriales
2021-06-22,-676.6964049845357,1678.9559039720207,460.15645056657377,1020010,Cerdo,Industriales
2021-06-23,-974.2798290744636,1359.6203465262083,189.8973186039638,1020010,Cerdo,Industriales
2021-06-24,-613.3952567148256,1733.215048051247,622.6133487824616,1020010,Cerdo,Industriales
2021-06-25,-901.407875080845,1406.5701418527528,279.28556205889254,1020010,Cerdo,Industriales
2021-06-26,-1020.4612587346878,1334.0451937878447,107.59647150320643,1020010,Cerdo,Industriales
2021-06-22,-257.1318812942032,629.3697039145317,193.31246542141545,1020003,Cerdo,Industriales
2021-06-23,-208.54082557427566,723.7613550273362,242.9621475251537,1020003,Cerdo,Industriales
2021-06-24,-184.41697311789102,653.827367989472,241.25295799080067,1020003,Cerdo,Industriales
2021-06-25,-265.16390143837833,647.195951345144,156.90019355466217,1020003,Cerdo,Industriales
2021-06-26,-337.68286676588286,569.7189722147629,109.70876564090764,1020003,Cerdo,Industriales
2021-06-22,-378.7205421958141,587.4348206846819,115.33561759491639,1020001,Cerdo,Industriales
2021-06-23,-176.8932112778297,775.9896497693143,304.2352588032277,1020001,Cerdo,Industriales
2021-06-24,-230.89874666913133,697.2318072665418,219.99358530076526,1020001,Cerdo,Industriales
2021-06-25,-177.06796260182827,759.619862037126,306.6985890549851,1020001,Cerdo,Industriales
2021-06-26,-306.597284400194,609.2593437694586,167.7812040269626,1020001,Cerdo,Industriales
2021-06-22,-190.88162641477842,264.59359544018724,46.10269543383558,1010695,Pollo,Industriales
2021-06-23,-147.32541290370992,336.75955965029584,84.74658548936955,1010695,Pollo,Industriales
2021-06-24,-160.4093487330633,303.4472767790517,70.64107499494908,1010695,Pollo,Industriales
2021-06-25,-89.2589087349017,369.0145376122573,128.62383598575934,1010695,Pollo,Industriales
2021-06-26,-210.395928185229,270.63588801986157,41.827581468751916,1010695,Pollo,Industriales
2021-06-22,-3405.5572620362195,3093.6202116755553,-174.9592118782275,1010267,Pollo,Industriales
2021-06-23,-3301.750953684343,3436.8013936047037,7.415140606493139,1010267,Pollo,Industriales
2021-06-24,-3432.580677749009,3238.139743313302,-103.4132293045103,1010267,Pollo,Industriales
2021-06-25,-3306.374084439836,3408.3018566306255,146.53055630263782,1010267,Pollo,Industriales
2021-06-26,-3931.6640575259016,2751.319877249478,-470.287137247017,1010267,Pollo,Industriales
2021-06-22,98.09003915600631,2438.2230037557097,1265.3394624046946,1010078,Pollo,Industriales
2021-06-23,506.875268449431,2773.683103856351,1687.838481485266,1010078,Pollo,Industriales
2021-06-24,214.0991596381619,2556.919782331528,1427.7210090713386,1010078,Pollo,Industriales
2021-06-25,858.8551241894273,3172.703142945246,2014.928317193611,1010078,Pollo,Industriales
2021-06-26,306.6971909307449,2622.3662701974135,1438.9443310781985,1010078,Pollo,Industriales
2021-06-22,-127.74049834041259,112.15352448869055,-6.893551401676415,1010077,Pollo,Industriales
2021-06-23,-129.49098423447572,111.27168326107903,-9.68834271124248,1010077,Pollo,Industriales
2021-06-24,-120.03418370606411,117.01530974134324,-1.902744313314809,1010077,Pollo,Industriales
2021-06-25,-138.17258083797518,111.41653098102466,-13.993028446122516,1010077,Pollo,Industriales
2021-06-26,-138.00679658518453,97.74922514062314,-19.87856363508112,1010077,Pollo,Industriales
2021-06-22,-70.38501542894664,623.5494970546579,275.95896688019576,1010048,Pollo,Industriales
2021-06-23,40.52667932971402,712.400457466275,373.9075427594913,1010048,Pollo,Industriales
2021-06-24,27.215357029234664,722.862122877089,363.8048041273925,1010048,Pollo,Industriales
2021-06-25,106.81985676461436,804.7708064406448,451.7574080778842,1010048,Pollo,Industriales
2021-06-26,-51.89471843780909,658.5205523878581,290.0792479384393,1010048,Pollo,Industriales
2021-06-22,-112.89433164212011,416.0467769377655,159.50313210635653,1010002,Pollo,Industriales
2021-06-23,-30.58260027730383,525.3714647935287,229.88067906198262,1010002,Pollo,Industriales
2021-06-24,-63.12231336674561,473.5450982449505,204.45506594529363,1010002,Pollo,Industriales
2021-06-25,41.029156015754246,552.7806496478282,301.7933975322553,1010002,Pollo,Industriales
2021-06-26,-67.07532620160507,471.9506598924793,198.08757493100978,1010002,Pollo,Industriales
2021-06-22,40.810225121860846,2103.639847545169,1044.2898809508915,1020253,Cerdo,Grandes Clientes
2021-06-23,4.575671532433374,2062.6917831421524,1095.2662700536591,1020253,Cerdo,Grandes Clientes
2021-06-24,430.0276404124305,2494.1871852198774,1513.4366090444441,1020253,Cerdo,Grandes Clientes
2021-06-25,494.09958782498313,2481.6225406821163,1427.8609938369034,1020253,Cerdo,Grandes Clientes
2021-06-26,427.9253032981081,2501.770550011931,1460.5912430458384,1020253,Cerdo,Grandes Clientes
2021-06-22,-131.4563985458024,1564.3472008571835,693.5629244527972,1020042,Cerdo,Grandes Clientes
2021-06-23,42.78003704260038,1707.2743416666017,868.6890538545704,1020042,Cerdo,Grandes Clientes
2021-06-24,264.30087699118957,1983.1803222454628,1107.0757122794691,1020042,Cerdo,Grandes Clientes
2021-06-25,342.62785682157283,2041.8784162709726,1178.316160442999,1020042,Cerdo,Grandes Clientes
2021-06-26,-44.15691216756844,1621.891719413037,783.2520804758117,1020042,Cerdo,Grandes Clientes
2021-06-22,1264.6813819383574,4255.380394076363,2772.203253837211,1020027,Cerdo,Grandes Clientes
2021-06-23,1219.2686631465565,4224.0651193970325,2745.8515930383865,1020027,Cerdo,Grandes Clientes
2021-06-24,1203.4671371785157,4302.341236261875,2827.2339362636867,1020027,Cerdo,Grandes Clientes
2021-06-25,1513.1866350377454,4483.4098862091805,2928.1511756765617,1020027,Cerdo,Grandes Clientes
2021-06-26,1098.6919341783262,4100.843999631412,2561.025935591941,1020027,Cerdo,Grandes Clientes
2021-06-22,1424.2196469566277,12618.868192899641,6909.195823728722,1020013,Cerdo,Grandes Clientes
2021-06-23,3438.159305827103,14697.74694471456,9115.931641554098,1020013,Cerdo,Grandes Clientes
2021-06-24,5300.548597400504,16188.945328807156,10755.986937252823,1020013,Cerdo,Grandes Clientes
2021-06-25,6648.440706833196,17928.809872712223,12245.645168023384,1020013,Cerdo,Grandes Clientes
2021-06-26,4490.388287752663,15548.978684645408,9924.375261674568,1020013,Cerdo,Grandes Clientes
2021-06-22,2628.1044556086154,7194.593615852824,4860.47292316857,1020010,Cerdo,Grandes Clientes
2021-06-23,3401.0723530194623,8013.216105991102,5750.40003664446,1020010,Cerdo,Grandes Clientes
2021-06-24,3427.1505210573036,7967.426710511857,5687.277334284287,1020010,Cerdo,Grandes Clientes
2021-06-25,3748.0170644378873,8406.240455004863,6030.4830418685615,1020010,Cerdo,Grandes Clientes
2021-06-26,3274.4648369341808,7899.111503264014,5557.632188135205,1020010,Cerdo,Grandes Clientes
2021-06-22,-940.3573015856575,1768.7624511190152,415.06887425165263,1020003,Cerdo,Grandes Clientes
2021-06-23,-659.0615571936843,1816.7893717098516,585.0684377126436,1020003,Cerdo,Grandes Clientes
2021-06-24,-386.6713243504427,2161.5632852501813,887.2103462024966,1020003,Cerdo,Grandes Clientes
2021-06-25,-400.6257657491322,2336.6848757639564,907.8358884613755,1020003,Cerdo,Grandes Clientes
2021-06-26,-511.1410877509014,2104.2403358985803,810.3324221261214,1020003,Cerdo,Grandes Clientes
2021-06-22,370.851786449562,2693.2652842678126,1483.4437645685082,1020001,Cerdo,Grandes Clientes
2021-06-23,402.742811564455,2570.363134603536,1501.9273943905316,1020001,Cerdo,Grandes Clientes
2021-06-24,720.578178138881,2857.102826982193,1792.0063005392267,1020001,Cerdo,Grandes Clientes
2021-06-25,783.4914179836139,2948.664275920592,1849.9035667710966,1020001,Cerdo,Grandes Clientes
2021-06-26,714.1685168352707,2892.0153322574306,1772.5999054006234,1020001,Cerdo,Grandes Clientes
2021-06-22,-2087.715095451277,7132.733204493252,2513.8509665675465,1010695,Pollo,Grandes Clientes
2021-06-23,-1339.00010868323,7727.90007856089,3099.53975994351,1010695,Pollo,Grandes Clientes
2021-06-24,-1449.7123405915117,7607.552230535292,3015.806528234318,1010695,Pollo,Grandes Clientes
2021-06-25,-2060.7196533363685,7890.508005939359,3189.0595638802283,1010695,Pollo,Grandes Clientes
2021-06-26,-2652.6443938636426,6736.648212839103,2112.9292271502004,1010695,Pollo,Grandes Clientes
2021-06-22,-2519.793969335426,4707.207104888031,1085.105633578791,1010267,Pollo,Grandes Clientes
2021-06-23,-2455.723669576462,4958.675437125397,1132.7402634336454,1010267,Pollo,Grandes Clientes
2021-06-24,-2673.204400934966,4621.212622364641,1264.2787101265362,1010267,Pollo,Grandes Clientes
2021-06-25,-2215.1894170237424,5258.039379634301,1531.4964091061497,1010267,Pollo,Grandes Clientes
2021-06-26,-3384.7335676984953,3812.2212328950263,266.9946862257044,1010267,Pollo,Grandes Clientes
2021-06-22,3104.599240613395,21379.303638470057,12334.378262291264,1010078,Pollo,Grandes Clientes
2021-06-23,6781.165665671827,24851.264728371938,15962.066943214473,1010078,Pollo,Grandes Clientes
2021-06-24,7218.09606117832,25902.242309426536,16495.95321330208,1010078,Pollo,Grandes Clientes
2021-06-25,9497.43965966209,27551.248116189872,17953.71988947931,1010078,Pollo,Grandes Clientes
2021-06-26,5177.245488953389,22801.361331627762,13616.117353307476,1010078,Pollo,Grandes Clientes
2021-06-22,-542.754679468618,431.7209941318802,-62.85992101677534,1010077,Pollo,Grandes Clientes
2021-06-23,-503.3629818465206,507.2550489314084,-6.485018944119254,1010077,Pollo,Grandes Clientes
2021-06-24,-620.8126708485355,413.0933177915297,-93.4413984288145,1010077,Pollo,Grandes Clientes
2021-06-25,-415.5904348359707,604.4282889090114,96.60742457339143,1010077,Pollo,Grandes Clientes
2021-06-26,-386.528347444359,633.4423827048773,130.09264087226444,1010077,Pollo,Grandes Clientes
2021-06-22,-4744.5462776200175,9409.349093439341,2274.0461591219128,1010048,Pollo,Grandes Clientes
2021-06-23,-2619.8032266627056,11719.248557584746,4656.605043034965,1010048,Pollo,Grandes Clientes
2021-06-24,-2104.938249088981,12227.645020844167,5194.202774944996,1010048,Pollo,Grandes Clientes
2021-06-25,-2522.5741287731826,11847.628540326743,4488.30524461759,1010048,Pollo,Grandes Clientes
2021-06-26,-3295.1433406451556,10663.160343929823,3367.1670562196687,1010048,Pollo,Grandes Clientes
2021-06-22,1570.3035280080294,7774.763032046066,4797.847964063652,1010002,Pollo,Grandes Clientes
2021-06-23,3155.1485072202404,9356.101911060427,6335.118720035514,1010002,Pollo,Grandes Clientes
2021-06-24,3959.5304853378016,10072.183647926393,6868.230058155376,1010002,Pollo,Grandes Clientes
2021-06-25,4927.424564428349,11003.769873680434,8118.430540065263,1010002,Pollo,Grandes Clientes
2021-06-26,3169.493965209983,9348.98968912213,6315.048071489685,1010002,Pollo,Grandes Clientes
2021-06-22,2461.831760703108,4100.4701782419315,3262.2466833769913,1020253,Cerdo,Foodservice
2021-06-23,2494.4890426476636,4006.5478871644827,3223.8530404448325,1020253,Cerdo,Foodservice
2021-06-24,2362.3769507357047,3891.515534997087,3150.077534843239,1020253,Cerdo,Foodservice
2021-06-25,2340.942920067143,3900.4259315262043,3126.8828806261417,1020253,Cerdo,Foodservice
2021-06-26,1613.9712351985104,3278.9594943564857,2410.834537137126,1020253,Cerdo,Foodservice
2021-06-22,-29.318292871760974,208.56562651299078,91.62086419966485,1020042,Cerdo,Foodservice
2021-06-23,-42.34041594209096,194.76700486522728,74.70179001984829,1020042,Cerdo,Foodservice
2021-06-24,-36.296777059399346,200.5889876057176,77.90775159868876,1020042,Cerdo,Foodservice
2021-06-25,-41.263045852583666,205.1499641329935,79.02918719992755,1020042,Cerdo,Foodservice
2021-06-26,-62.41732623868384,184.84348713061465,61.96330694250447,1020042,Cerdo,Foodservice
2021-06-22,32.15755773845971,693.7002451162048,348.5458324927266,1020027,Cerdo,Foodservice
2021-06-23,141.00162865562103,840.5222862986107,483.77711702685076,1020027,Cerdo,Foodservice
2021-06-24,-121.99318822259208,586.0024090577767,241.41297972493427,1020027,Cerdo,Foodservice
2021-06-25,144.84270598672384,833.5751586067839,484.01928114354763,1020027,Cerdo,Foodservice
2021-06-26,-47.14479995319199,612.4582848981736,293.39255522350084,1020027,Cerdo,Foodservice
2021-06-22,36.74351215193435,1118.2406324499311,592.5536810603692,1020013,Cerdo,Foodservice
2021-06-23,253.53649264644042,1297.6613979381461,753.69394835861,1020013,Cerdo,Foodservice
2021-06-24,-135.64462564926387,978.2552106224332,412.4221946624023,1020013,Cerdo,Foodservice
2021-06-25,438.83679282792383,1482.702234600699,955.2991515494768,1020013,Cerdo,Foodservice
2021-06-26,-98.21313424625485,957.6504787983768,446.9752011003262,1020013,Cerdo,Foodservice
2021-06-22,2094.2103184689945,5517.497122420037,3743.0956565065117,1020010,Cerdo,Foodservice
2021-06-23,1347.164224526323,5072.589370048323,3276.5541333166934,1020010,Cerdo,Foodservice
2021-06-24,2243.888038240459,5685.323214350333,3902.4014378593865,1020010,Cerdo,Foodservice
2021-06-25,1769.0048872588923,5265.593948307504,3518.8111900298677,1020010,Cerdo,Foodservice
2021-06-26,-116.00102615845239,3274.7229799794445,1591.9419982399006,1020010,Cerdo,Foodservice
2021-06-22,263.27442954071347,1009.4472705478222,627.2038604183506,1020003,Cerdo,Foodservice
2021-06-23,647.6737852983229,1361.0710327077231,1006.2090638924471,1020003,Cerdo,Foodservice
2021-06-24,194.81247085364924,941.1435841014173,573.6667133926717,1020003,Cerdo,Foodservice
2021-06-25,473.3109285281288,1190.1381875188677,839.1174362339282,1020003,Cerdo,Foodservice
2021-06-26,9.317638058694342,728.9968939840232,348.58947650814866,1020003,Cerdo,Foodservice
2021-06-22,-13.22894547016185,363.8201046605092,180.334591977461,1020001,Cerdo,Foodservice
2021-06-23,-41.98204306498418,348.9894612719998,143.51967267840152,1020001,Cerdo,Foodservice
2021-06-24,-123.21841242845619,258.96595168434067,63.67938262135416,1020001,Cerdo,Foodservice
2021-06-25,-34.62550996438673,344.98772359270725,154.66420799144996,1020001,Cerdo,Foodservice
2021-06-26,-173.8180549129973,212.09791192686203,21.000352727679456,1020001,Cerdo,Foodservice
2021-06-22,1246.7841383114974,2890.796358435785,2066.7324608395083,1010695,Pollo,Foodservice
2021-06-23,1333.4565139059148,2930.9029646090185,2111.4643516218975,1010695,Pollo,Foodservice
2021-06-24,1202.6904859457297,2765.2091929401727,1984.5101157100182,1010695,Pollo,Foodservice
2021-06-25,1310.757611729636,2956.5294807494784,2136.3210764672735,1010695,Pollo,Foodservice
2021-06-26,571.3722764806829,2218.4856293970665,1395.3183802898363,1010695,Pollo,Foodservice
2021-06-22,23659.854882006457,37105.061395439865,30241.497913113355,1010267,Pollo,Foodservice
2021-06-23,19786.348054367383,32990.58097405435,26285.908282139688,1010267,Pollo,Foodservice
2021-06-24,17845.57110536587,31489.401918275642,24553.35242487445,1010267,Pollo,Foodservice
2021-06-25,17712.073402719445,31414.426259567954,24710.597588103563,1010267,Pollo,Foodservice
2021-06-26,6535.635182757701,19625.720609777352,13139.240616045869,1010267,Pollo,Foodservice
2021-06-22,9507.05681588996,13843.79847627705,11631.367407365076,1010078,Pollo,Foodservice
2021-06-23,9367.184110669881,13623.322976183008,11526.748502106884,1010078,Pollo,Foodservice
2021-06-24,10499.494112227598,14936.581608086077,12772.1475488853,1010078,Pollo,Foodservice
2021-06-25,8932.73683388349,13401.851796927951,11209.592573137446,1010078,Pollo,Foodservice
2021-06-26,4591.373910225777,8994.618856231262,6815.317064159396,1010078,Pollo,Foodservice
2021-06-22,290.3246430965269,850.4580034195064,571.5265859956696,1010077,Pollo,Foodservice
2021-06-23,268.90713668282274,838.535028415623,552.1525733159244,1010077,Pollo,Foodservice
2021-06-24,273.4304864915425,840.8675025724547,549.9311094957916,1010077,Pollo,Foodservice
2021-06-25,258.1557826662932,825.1568146001122,538.7133068078446,1010077,Pollo,Foodservice
2021-06-26,-153.31644869799905,411.8008965008498,118.98088961089212,1010077,Pollo,Foodservice
2021-06-22,5463.513847059231,9702.8578862406,7610.878417983193,1010048,Pollo,Foodservice
2021-06-23,4914.048559602414,9321.319829494221,7157.02129966428,1010048,Pollo,Foodservice
2021-06-24,4839.536173787438,9138.058322814937,7012.053732708539,1010048,Pollo,Foodservice
2021-06-25,4879.722310459725,9362.727220565395,7074.992101757949,1010048,Pollo,Foodservice
2021-06-26,789.3782003510037,5287.521510059053,3085.9593755726787,1010048,Pollo,Foodservice
2021-06-22,-244.4840045035795,2595.87066224965,1212.3429919633393,1010002,Pollo,Foodservice
2021-06-23,132.74407867812792,2784.0492981903194,1522.204062194833,1010002,Pollo,Foodservice
2021-06-24,123.29653543233654,2925.0847140545143,1635.993251959632,1010002,Pollo,Foodservice
2021-06-25,192.8720106826783,2892.527506987317,1601.5512980254002,1010002,Pollo,Foodservice
2021-06-26,-459.2184112297146,2428.6731379333764,1064.9377328064054,1010002,Pollo,Foodservice
