Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Sector,Tipo de cliente
2021-06-17,2552.865073962514,14023.813931974988,8403.190988547663,1010695,Pollo,Tradicional
2021-06-18,2190.98548622168,13428.711420417816,7983.711465741772,1010695,Pollo,Tradicional
2021-06-19,318.63961288344785,11994.24963979797,6414.10416707969,1010695,Pollo,Tradicional
2021-06-12,5615.208736377083,22978.511663663197,14569.192147706402,1010267,Pollo,Tradicional
2021-06-13,-12361.224111149211,4047.0316022583397,-3987.376685599389,1010267,Pollo,Tradicional
2021-06-14,908.761143604915,18157.153722548657,9207.995747275429,1010267,Pollo,Tradicional
2021-06-15,8349.59709071372,25585.82620048741,16663.873673443737,1010267,Pollo,Tradicional
2021-06-16,7571.75976149048,24558.72280754285,16189.595961806806,1010267,Pollo,Tradicional
2021-06-17,8803.171668022904,26077.25504431134,17523.40607362284,1010267,Pollo,Tradicional
2021-06-18,11440.735094299227,28752.395932580108,20372.36542584131,1010267,Pollo,Tradicional
2021-06-19,7459.9186565246555,23936.590177986604,15597.80903762196,1010267,Pollo,Tradicional
2021-06-12,76814.56654992909,128668.81003777658,102166.31251666958,1010078,Pollo,Tradicional
2021-06-13,-4802.261786902387,49142.22158890329,21059.06327756452,1010078,Pollo,Tradicional
2021-06-14,53065.56388929221,103247.38985357495,78171.67978357646,1010078,Pollo,Tradicional
2021-06-15,78997.29235318488,133872.53470540608,105778.17150760084,1010078,Pollo,Tradicional
2021-06-16,84939.08971033887,139897.49035684168,111720.49527584085,1010078,Pollo,Tradicional
2021-06-17,97193.52680176792,148987.07242113672,122935.5499959976,1010078,Pollo,Tradicional
2021-06-18,114048.99917121828,170507.7868655152,142547.75374752318,1010078,Pollo,Tradicional
2021-06-19,75265.42769249604,131024.48059758892,102261.87041229037,1010078,Pollo,Tradicional
2021-06-12,2280.46308164176,7606.502514179316,4867.875420986964,1010077,Pollo,Tradicional
2021-06-13,-3734.7387477502375,1612.4134007736416,-1044.0549194909345,1010077,Pollo,Tradicional
2021-06-14,95.54687745191545,5429.551240376706,2968.4271076299024,1010077,Pollo,Tradicional
2021-06-15,1441.6885618709741,6833.822699732116,4182.575244751469,1010077,Pollo,Tradicional
2021-06-16,2653.3586469609468,8028.670566970405,5162.023509915196,1010077,Pollo,Tradicional
2021-06-17,3517.824463867582,8988.249821070569,6162.631228006457,1010077,Pollo,Tradicional
2021-06-18,3678.60074263447,9111.625341066783,6419.153284804391,1010077,Pollo,Tradicional
2021-06-19,2266.876301817043,7793.51672688213,5001.37185791143,1010077,Pollo,Tradicional
2021-06-12,7940.994923723945,36838.130683078,22149.349306277603,1010048,Pollo,Tradicional
2021-06-13,-27339.63119618175,1807.938073639831,-13717.562317753629,1010048,Pollo,Tradicional
2021-06-14,-4280.043506098046,24354.767726259026,10669.812831065363,1010048,Pollo,Tradicional
2021-06-15,5579.893213847062,35345.373483285606,20608.06534098366,1010048,Pollo,Tradicional
2021-06-16,10700.307433998765,39497.32257320789,24952.550076752905,1010048,Pollo,Tradicional
2021-06-17,15015.344241087676,42898.22062146497,28780.27791719093,1010048,Pollo,Tradicional
2021-06-18,22641.794695254983,52889.11631445495,37157.894568526455,1010048,Pollo,Tradicional
2021-06-19,8772.51134792642,37543.37774057864,23530.112378974456,1010048,Pollo,Tradicional
2021-06-12,11251.933455230817,27824.793932058845,19580.875687431402,1010002,Pollo,Tradicional
2021-06-13,-14426.738126392327,2793.981735564045,-6263.064966843223,1010002,Pollo,Tradicional
2021-06-14,712.1968838105988,17999.93909123865,9944.856595973866,1010002,Pollo,Tradicional
2021-06-15,10332.65388116171,26921.6875599196,18901.676888160728,1010002,Pollo,Tradicional
2021-06-16,12540.918059040067,28567.31166489124,20693.043644984282,1010002,Pollo,Tradicional
2021-06-17,17696.486375440156,34737.80243964246,25984.594366976977,1010002,Pollo,Tradicional
2021-06-18,24632.95351174302,41831.834068774086,33254.04392749131,1010002,Pollo,Tradicional
2021-06-19,15787.025821578129,32296.582846439695,24015.41272927795,1010002,Pollo,Tradicional
2021-06-12,-159.69255818422192,879.6723276955853,377.3123656318694,1020253,Cerdo,Industriales
2021-06-13,-221.33105780889625,785.0405433413034,316.7151997729327,1020253,Cerdo,Industriales
2021-06-14,-2.7310994635881336,994.5597260344002,471.14347702002055,1020253,Cerdo,Industriales
2021-06-15,-41.37539685432797,971.5187227366182,463.23908106336876,1020253,Cerdo,Industriales
2021-06-16,-45.79536133625784,955.2449904455067,454.9460863129817,1020253,Cerdo,Industriales
2021-06-17,51.863781222785775,1048.9731746485204,530.2261031761111,1020253,Cerdo,Industriales
2021-06-18,21.638226290114183,1041.6934389627309,523.7184622334914,1020253,Cerdo,Industriales
2021-06-19,-282.4972263770465,785.8048957881259,291.4483562797308,1020253,Cerdo,Industriales
2021-06-12,243.97686266236812,1622.6499083084643,950.9150707431733,1020042,Cerdo,Industriales
2021-06-13,-497.31933796243436,863.5169517591453,208.08411638875577,1020042,Cerdo,Industriales
2021-06-14,464.04720536080424,1859.0711580063844,1161.3174569330906,1020042,Cerdo,Industriales
2021-06-15,742.7821263563526,2151.3951436054813,1427.7023595229507,1020042,Cerdo,Industriales
2021-06-16,517.1576968490749,1913.9052013686376,1229.817839141914,1020042,Cerdo,Industriales
2021-06-17,534.5127091866748,1902.4816581803477,1194.9118200913017,1020042,Cerdo,Industriales
2021-06-18,1286.3724543799426,2618.482120758725,1945.1451680368912,1020042,Cerdo,Industriales
2021-06-19,286.65014457937275,1632.1857875482615,976.7792353333203,1020042,Cerdo,Industriales
2021-06-12,-425.40356634002194,1109.49979882361,360.0648462799383,1020027,Cerdo,Industriales
2021-06-13,-575.8659406625271,943.6565157968299,161.96712394633676,1020027,Cerdo,Industriales
2021-06-14,-441.957045547477,1100.721539906152,300.29324290053967,1020027,Cerdo,Industriales
2021-06-15,-269.8422923011077,1281.6664389497191,514.5092431562266,1020027,Cerdo,Industriales
2021-06-16,-313.7171572042604,1219.002229037357,461.04998425803245,1020027,Cerdo,Industriales
2021-06-17,-351.98929842164523,1167.198300819761,399.82407887919567,1020027,Cerdo,Industriales
2021-06-18,-383.30017007782266,1230.9630265485198,417.00047712785954,1020027,Cerdo,Industriales
2021-06-19,-430.2922744946434,1159.762436949355,347.45772936901244,1020027,Cerdo,Industriales
2021-06-12,-1471.7136659036637,2184.395042261671,421.1014042499162,1020013,Cerdo,Industriales
2021-06-13,-2652.732546738952,1035.6577694125679,-898.5903142097122,1020013,Cerdo,Industriales
2021-06-14,-1442.8343357346164,2346.6722074015333,539.1415579541233,1020013,Cerdo,Industriales
2021-06-15,-871.3347104444364,2700.661940485256,1071.366433544457,1020013,Cerdo,Industriales
2021-06-16,-779.593089987553,2985.1637841184775,1136.898463732199,1020013,Cerdo,Industriales
2021-06-17,-1029.1422093164085,2701.5923261231997,874.9915489978406,1020013,Cerdo,Industriales
2021-06-18,-987.9750321588492,2919.028743707394,976.7950548736,1020013,Cerdo,Industriales
2021-06-19,-1774.2737287537375,2103.647314864761,164.18007185360375,1020013,Cerdo,Industriales
2021-06-12,-1034.4354936583502,1303.163325899706,142.4942658133575,1020010,Cerdo,Industriales
2021-06-13,-1040.6572198060537,1273.765448411235,102.47609958434111,1020010,Cerdo,Industriales
2021-06-14,-825.5115611517257,1473.3112803089737,321.64107189884135,1020010,Cerdo,Industriales
2021-06-15,-734.25447263779,1661.1639736506272,452.8238245933068,1020010,Cerdo,Industriales
2021-06-16,-1031.9849914946303,1421.7555446603494,172.2269044510504,1020010,Cerdo,Industriales
2021-06-17,-568.402570840926,1748.3767899719896,599.7164553302671,1020010,Cerdo,Industriales
2021-06-18,-931.0909256383427,1371.762887208312,247.59481448723253,1020010,Cerdo,Industriales
2021-06-19,-1101.3473355573426,1332.1291490971569,77.84769039013679,1020010,Cerdo,Industriales
2021-06-12,-405.44657281642475,507.7708964443352,66.39553491732833,1020003,Cerdo,Industriales
2021-06-13,-392.0088617611235,507.8076452433899,81.34155637749312,1020003,Cerdo,Industriales
2021-06-14,-412.06175475939176,484.52972648963384,43.07072574570846,1020003,Cerdo,Industriales
2021-06-15,-257.6428492808929,605.283010763507,166.2977069785951,1020003,Cerdo,Industriales
2021-06-16,-224.16427991738666,672.2441261916846,217.15954670915335,1020003,Cerdo,Industriales
2021-06-17,-239.15126257379683,679.5782819973109,221.21548811516675,1020003,Cerdo,Industriales
2021-06-18,-291.741729341968,588.2003022793508,139.54542081691778,1020003,Cerdo,Industriales
2021-06-19,-339.8845621739214,511.23410407392254,95.93896507984552,1020003,Cerdo,Industriales
2021-06-12,-530.121223472992,412.8988980835485,-0.5782477458830897,1020001,Cerdo,Industriales
2021-06-13,-443.0341197462743,476.1927085938913,23.343360964023162,1020001,Cerdo,Industriales
2021-06-14,-527.5357406862702,432.2105210016604,-32.06732245774444,1020001,Cerdo,Industriales
2021-06-15,-471.19666937295216,458.53824321763364,1.8219625246961755,1020001,Cerdo,Industriales
2021-06-16,-274.14587358684696,667.5625325566735,194.90756668896205,1020001,Cerdo,Industriales
2021-06-17,-347.37558859972285,611.2129496403716,118.40634615057863,1020001,Cerdo,Industriales
2021-06-18,-253.55841654721306,683.9450550874884,211.29994183958507,1020001,Cerdo,Industriales
2021-06-19,-381.4598673723607,556.0809350553405,81.69262902649967,1020001,Cerdo,Industriales
2021-06-10,-145.72656206682353,317.991467081903,94.34658917034838,1010695,Pollo,Industriales
2021-06-11,-77.17477124456079,383.4073795022237,149.61797468376955,1010695,Pollo,Industriales
2021-06-12,-170.1817824818837,306.11422951316325,61.02486335842051,1010695,Pollo,Industriales
2021-06-13,-132.05357774388838,353.983902861454,106.29202246500219,1010695,Pollo,Industriales
2021-06-14,-148.55817942440441,323.0273641560799,87.2869870873997,1010695,Pollo,Industriales
2021-06-15,-186.0821079342526,282.8254460104227,46.428346200895774,1010695,Pollo,Industriales
2021-06-16,-162.07974542408124,311.3056627416659,80.88460844227069,1010695,Pollo,Industriales
2021-06-17,-174.22193408552178,294.20404605783636,64.78381784351052,1010695,Pollo,Industriales
2021-06-12,-3998.7937874677773,2814.0128203111367,-484.85181168989527,1010267,Pollo,Industriales
2021-06-13,-4043.148893302104,2658.4952200678927,-568.6907536096537,1010267,Pollo,Industriales
2021-06-14,-3889.938525382492,3072.222983903318,-472.319891695132,1010267,Pollo,Industriales
2021-06-15,-3742.4357616801162,3307.861458255482,-257.86606622714777,1010267,Pollo,Industriales
2021-06-16,-3426.75215802164,3315.3135371784633,-38.65756552992514,1010267,Pollo,Industriales
2021-06-17,-3438.88618059102,3148.330059591988,-113.26056558056112,1010267,Pollo,Industriales
2021-06-18,-3134.1942730800115,3469.675898378992,174.23001702484623,1010267,Pollo,Industriales
2021-06-19,-3771.1887329456567,2695.6112886695355,-418.5180747162453,1010267,Pollo,Industriales
2021-06-12,-61.920212195567515,2388.0136883973164,1213.6655643059582,1010078,Pollo,Industriales
2021-06-13,-382.57991671990646,1877.3915695757653,812.5758050998712,1010078,Pollo,Industriales
2021-06-14,-247.3780457231838,2114.405731502078,923.4025768993231,1010078,Pollo,Industriales
2021-06-15,-1.6326024344380226,2344.100477641558,1177.089143210282,1010078,Pollo,Industriales
2021-06-16,475.32576434808533,2746.92068774232,1616.0616692752728,1010078,Pollo,Industriales
2021-06-17,196.13880222850705,2506.562008834404,1370.8266498426842,1010078,Pollo,Industriales
2021-06-18,817.7178806519566,3202.232493392748,1975.7058240697797,1010078,Pollo,Industriales
2021-06-19,384.927532380029,2552.562756208904,1423.0179219088177,1010078,Pollo,Industriales
2021-06-12,-132.30786748012608,99.41028306238445,-14.24812937023908,1010077,Pollo,Industriales
2021-06-13,-110.45259268459263,134.53244572140787,12.696246269960463,1010077,Pollo,Industriales
2021-06-14,-144.06824044716635,98.16684526898256,-19.800352256178154,1010077,Pollo,Industriales
2021-06-15,-130.32582282550553,110.34423594833967,-11.650521693007423,1010077,Pollo,Industriales
2021-06-16,-131.02050185494224,108.08258198070533,-17.594661527527148,1010077,Pollo,Industriales
2021-06-17,-136.2038717371797,114.26333746214421,-11.869354319555214,1010077,Pollo,Industriales
2021-06-18,-146.95021295336474,99.07236785433591,-26.857016101709483,1010077,Pollo,Industriales
2021-06-19,-150.39472255442726,78.76500431451473,-34.500002525699784,1010077,Pollo,Industriales
2021-06-12,-96.14020494762792,551.6346058305022,228.33997342787444,1010048,Pollo,Industriales
2021-06-13,-154.221577051097,515.0187928819837,197.52321445846187,1010048,Pollo,Industriales
2021-06-14,-193.27192886501575,515.984463062589,147.92649922404024,1010048,Pollo,Industriales
2021-06-15,-109.00296506645243,581.127787967551,236.90539598390768,1010048,Pollo,Industriales
2021-06-16,11.099886938241323,711.5873001980976,339.65487426320976,1010048,Pollo,Industriales
2021-06-17,21.752788932819143,687.1975511327812,338.5806439397637,1010048,Pollo,Industriales
2021-06-18,81.97661490940276,781.4833999905854,429.550165611324,1010048,Pollo,Industriales
2021-06-19,-75.24809930293983,631.0512367746242,279.6578941527953,1010048,Pollo,Industriales
2021-06-12,-209.1245270974157,312.52877711059426,47.809690885144875,1010002,Pollo,Industriales
2021-06-13,-60.86452076179221,471.0262691213111,208.67895585584222,1010002,Pollo,Industriales
2021-06-14,-238.39841331513992,303.51790808117266,24.83640421635137,1010002,Pollo,Industriales
2021-06-15,-192.1349211797793,346.63924317387534,72.36126300981701,1010002,Pollo,Industriales
2021-06-16,-97.89799221178694,422.7775154117063,145.17949021289854,1010002,Pollo,Industriales
2021-06-17,-150.73723504211188,376.9648884112395,120.84759007768236,1010002,Pollo,Industriales
2021-06-18,-16.78661681521864,514.1389504984203,223.8710123864571,1010002,Pollo,Industriales
2021-06-19,-158.02279610411625,394.5807506221187,125.06259058648914,1010002,Pollo,Industriales
2021-06-12,218.2739561482736,2269.610271749534,1253.7630487897532,1020253,Cerdo,Grandes Clientes
2021-06-13,-345.49964101778505,1628.9650363347707,635.1498063131705,1020253,Cerdo,Grandes Clientes
2021-06-14,-519.6330750123448,1638.1296914733261,560.881781461743,1020253,Cerdo,Grandes Clientes
2021-06-15,-110.20187757200118,1907.703483988247,896.3463452678955,1020253,Cerdo,Grandes Clientes
2021-06-16,-53.64851186842464,1936.7963414044186,934.0179071626353,1020253,Cerdo,Grandes Clientes
2021-06-17,351.04186332008373,2363.099387839494,1327.6720669099009,1020253,Cerdo,Grandes Clientes
2021-06-18,225.3016507122195,2199.0443779031716,1248.4147289922587,1020253,Cerdo,Grandes Clientes
2021-06-19,275.7766478707984,2238.96730550894,1243.9910999905806,1020253,Cerdo,Grandes Clientes
2021-06-12,-108.70607922511412,1700.4067178574073,773.7070284893966,1020042,Cerdo,Grandes Clientes
2021-06-13,-1564.0655059739681,175.1647455093372,-726.0047087534118,1020042,Cerdo,Grandes Clientes
2021-06-14,-393.4415780281048,1314.0044799304878,469.419897322124,1020042,Cerdo,Grandes Clientes
2021-06-15,-193.15652748735658,1568.7108944306767,666.6890743451211,1020042,Cerdo,Grandes Clientes
2021-06-16,24.510831906038412,1749.4151257348685,832.9608724905646,1020042,Cerdo,Grandes Clientes
2021-06-17,261.96970142790764,1958.2336572140769,1064.9053842021417,1020042,Cerdo,Grandes Clientes
2021-06-18,279.0129843268642,1928.2081271915113,1124.1191948740036,1020042,Cerdo,Grandes Clientes
2021-06-19,-97.50372173311793,1603.102334048179,718.5367408572525,1020042,Cerdo,Grandes Clientes
2021-06-12,1756.1342346260153,4706.031283648178,3218.9960165691746,1020027,Cerdo,Grandes Clientes
2021-06-13,-542.3653883552383,2525.844137990978,940.162607774436,1020027,Cerdo,Grandes Clientes
2021-06-14,1215.8725153264409,4264.228977271253,2745.6908836393122,1020027,Cerdo,Grandes Clientes
2021-06-15,1604.3446922212747,4803.973715567158,3222.189901459965,1020027,Cerdo,Grandes Clientes
2021-06-16,1675.1504943502443,4824.857973955428,3267.7900513638606,1020027,Cerdo,Grandes Clientes
2021-06-17,1814.3879808061117,4825.1173550337635,3409.8808010478333,1020027,Cerdo,Grandes Clientes
2021-06-18,2042.7213376084635,5167.948355809581,3563.767003700232,1020027,Cerdo,Grandes Clientes
2021-06-19,1746.813061877985,4720.422884335195,3228.1656925388234,1020027,Cerdo,Grandes Clientes
2021-06-12,3946.2965266992737,14921.477042085377,9333.966650216784,1020013,Cerdo,Grandes Clientes
2021-06-13,-3859.661625999021,7597.355925493134,1631.6611658403235,1020013,Cerdo,Grandes Clientes
2021-06-14,-1671.757179468918,9612.529443160667,3833.7003768092463,1020013,Cerdo,Grandes Clientes
2021-06-15,1133.8450483227184,11629.399820274992,6122.53677807219,1020013,Cerdo,Grandes Clientes
2021-06-16,2707.572694109608,14073.005458236252,8473.587463655022,1020013,Cerdo,Grandes Clientes
2021-06-17,4492.814039504715,15313.5818750613,10181.4203456672,1020013,Cerdo,Grandes Clientes
2021-06-18,6247.222874715916,17180.57747466002,11787.09405785204,1020013,Cerdo,Grandes Clientes
2021-06-19,4213.129747585484,14779.511671995906,9475.848367982364,1020013,Cerdo,Grandes Clientes
2021-06-12,1680.398502977136,6359.826893361289,3985.2656527878826,1020010,Cerdo,Grandes Clientes
2021-06-13,-440.84445050978405,3991.767847169874,1767.1257473059616,1020010,Cerdo,Grandes Clientes
2021-06-14,1322.2618754360058,5961.489950146152,3625.454230373679,1020010,Cerdo,Grandes Clientes
2021-06-15,1350.0205024746517,6145.528449247571,3793.6824692414384,1020010,Cerdo,Grandes Clientes
2021-06-16,2259.083047956545,7080.798637590954,4710.6188138547195,1020010,Cerdo,Grandes Clientes
2021-06-17,2253.584797624762,7038.031827972537,4669.179965821931,1020010,Cerdo,Grandes Clientes
2021-06-18,2793.708102791235,7480.89277666517,5111.517563278233,1020010,Cerdo,Grandes Clientes
2021-06-19,2193.1725491200627,6960.4336983341655,4696.447949932948,1020010,Cerdo,Grandes Clientes
2021-06-12,-871.6187793072709,1875.2849861829213,513.940216997259,1020003,Cerdo,Grandes Clientes
2021-06-13,-2230.732416972705,344.2959124297705,-891.858273561789,1020003,Cerdo,Grandes Clientes
2021-06-14,-1423.63887521341,1283.2650754546362,-74.8910170771789,1020003,Cerdo,Grandes Clientes
2021-06-15,-1244.6197043763302,1452.4609220027635,164.1540459758737,1020003,Cerdo,Grandes Clientes
2021-06-16,-968.2739295418938,1636.1143727466322,340.59019456230783,1020003,Cerdo,Grandes Clientes
2021-06-17,-640.7363697025711,1889.4068790912352,659.5355696107498,1020003,Cerdo,Grandes Clientes
2021-06-18,-554.448668542962,1972.9479594149966,699.4463493998353,1020003,Cerdo,Grandes Clientes
2021-06-19,-603.9823163643839,1990.1126927850685,613.8149493279784,1020003,Cerdo,Grandes Clientes
2021-06-12,824.4321920890494,3030.7880598691713,1934.1127185477349,1020001,Cerdo,Grandes Clientes
2021-06-13,-638.4292600047929,1447.92497708456,372.3252039069721,1020001,Cerdo,Grandes Clientes
2021-06-14,446.5772315014633,2731.031182192346,1535.4865753385125,1020001,Cerdo,Grandes Clientes
2021-06-15,452.6905763061532,2612.160651520051,1471.372847719957,1020001,Cerdo,Grandes Clientes
2021-06-16,464.73506386274227,2576.234775388056,1505.782631113006,1020001,Cerdo,Grandes Clientes
2021-06-17,666.9874682299428,2870.432179747905,1801.2583702813454,1020001,Cerdo,Grandes Clientes
2021-06-18,870.6455591624618,3010.990700344922,1885.6214074974428,1020001,Cerdo,Grandes Clientes
2021-06-19,653.2686857946388,2950.078734445685,1807.9975943388044,1020001,Cerdo,Grandes Clientes
2021-06-12,-2900.507101872518,6739.001441754991,1872.987422850802,1010695,Pollo,Grandes Clientes
2021-06-13,-5537.6067196598515,4087.4301886330204,-746.745317908757,1010695,Pollo,Grandes Clientes
2021-06-14,-3248.348090648993,6080.498164976575,1260.2024428686057,1010695,Pollo,Grandes Clientes
2021-06-15,-2122.054271413506,7331.2190300479,2657.2624258318256,1010695,Pollo,Grandes Clientes
2021-06-16,-1372.5795322771276,7806.295621533347,3184.331875594995,1010695,Pollo,Grandes Clientes
2021-06-17,-2061.1767434102935,7806.520607148002,3050.5295032873937,1010695,Pollo,Grandes Clientes
2021-06-18,-1397.2339017697163,7712.402366666708,3145.737948304022,1010695,Pollo,Grandes Clientes
2021-06-19,-2854.138439719174,6487.935428832028,2014.9523475057724,1010695,Pollo,Grandes Clientes
2021-06-12,-3327.771887142717,4300.758680484282,251.5977445216398,1010267,Pollo,Grandes Clientes
2021-06-13,-8727.412039563416,-1169.8986162627616,-4747.14417371469,1010267,Pollo,Grandes Clientes
2021-06-14,-4277.016755997258,3196.4058173135377,-515.0148534525279,1010267,Pollo,Grandes Clientes
2021-06-15,-2608.888195620852,4808.758429273977,992.0932369897521,1010267,Pollo,Grandes Clientes
2021-06-16,-2585.6382104383715,5030.510519238572,1099.1198020913357,1010267,Pollo,Grandes Clientes
2021-06-17,-2460.594332320734,4610.266866637572,1301.014060485013,1010267,Pollo,Grandes Clientes
2021-06-18,-2065.8622292928244,5402.763865454159,1627.4132452740191,1010267,Pollo,Grandes Clientes
2021-06-19,-3370.392469419219,4260.937162979663,401.6174805086563,1010267,Pollo,Grandes Clientes
2021-06-12,2018.5896773251218,20233.719235504985,11495.347427222794,1010078,Pollo,Grandes Clientes
2021-06-13,-13340.18629213559,4704.124150612396,-3638.4924062016107,1010078,Pollo,Grandes Clientes
2021-06-14,-3519.7978977868497,15481.291841329934,5826.502001102679,1010078,Pollo,Grandes Clientes
2021-06-15,1908.260154677799,20250.113854347932,10776.860704392146,1010078,Pollo,Grandes Clientes
2021-06-16,5094.026936936491,23370.51771270636,14423.655585928342,1010078,Pollo,Grandes Clientes
2021-06-17,5531.303138556868,24168.172169587895,14915.793124928434,1010078,Pollo,Grandes Clientes
2021-06-18,6894.965254230328,25545.78799309771,16340.019556048774,1010078,Pollo,Grandes Clientes
2021-06-19,2312.653575643627,20795.89717634746,11973.248391322566,1010078,Pollo,Grandes Clientes
2021-06-10,-752.7483775969243,327.53092693386213,-231.2343923972096,1010077,Pollo,Grandes Clientes
