ds,yhat_lower,yhat_upper,yhat,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-10,721.4654565592723,2134.3269096123163,1431.2283550506247,1010002,San Antonio,Centro Norte
2021-06-11,857.3534466960908,2303.1628366200725,1583.7008700622962,1010002,San Antonio,Centro Norte
2021-06-12,397.83777801739205,1846.2934710491493,1121.2703739320586,1010002,San Antonio,Centro Norte
2021-06-07,22.987381954322,722.782676602116,360.2199044612399,1020253,San Felipe,Centro Norte
2021-06-08,99.25148558524467,821.2653569775192,437.98543797130435,1020253,San Felipe,Centro Norte
2021-06-09,141.82038756042073,855.2633262556591,504.73895529647814,1020253,San Felipe,Centro Norte
2021-06-10,138.45719550103468,913.8914227503227,524.6051294133555,1020253,San Felipe,Centro Norte
2021-06-11,350.9761790671249,1079.6517595074497,710.8437645081945,1020253,San Felipe,Centro Norte
2021-06-12,-30.222441590722326,725.5802298171255,352.9181414713954,1020253,San Felipe,Centro Norte
2021-06-04,98.87848179148546,434.0107441811101,265.4694464259911,1020042,San Felipe,Centro Norte
2021-06-05,47.5640460587523,388.9874377320473,222.8122303129664,1020042,San Felipe,Centro Norte
2021-06-06,7.032132212650578,334.61230856,170.3126793781716,1020042,San Felipe,Centro Norte
2021-06-07,17.83458309973314,344.8628286134332,181.5686618064595,1020042,San Felipe,Centro Norte
2021-06-08,58.638054068052774,390.5680004882542,228.04249199190662,1020042,San Felipe,Centro Norte
2021-06-09,66.65533633834269,400.21615512368606,242.376935624305,1020042,San Felipe,Centro Norte
2021-06-07,-10.759026529733086,740.5687685611542,368.9876759722937,1020027,San Felipe,Centro Norte
2021-06-08,8.774561728207898,781.522042213519,408.14340467338855,1020027,San Felipe,Centro Norte
2021-06-09,263.5415145457855,990.4506760121394,622.0371452845457,1020027,San Felipe,Centro Norte
2021-06-10,165.9356040672662,915.9946325787757,552.6281232723423,1020027,San Felipe,Centro Norte
2021-06-11,267.01380581761566,990.4828392600166,616.3464441333178,1020027,San Felipe,Centro Norte
2021-06-12,59.72873850941707,805.3662016731362,435.3142505825623,1020027,San Felipe,Centro Norte
2021-06-07,-314.11553987778524,2099.662391107023,926.9768451436541,1020013,San Felipe,Centro Norte
2021-06-08,166.99319386551844,2702.618562718241,1398.1250729959906,1020013,San Felipe,Centro Norte
2021-06-09,478.6606599664188,2917.169516887157,1742.4193878792544,1020013,San Felipe,Centro Norte
2021-06-10,212.6026607406165,2698.2626002316447,1427.4430202039389,1020013,San Felipe,Centro Norte
2021-06-11,160.4213512284083,2632.6370954295935,1445.5292690564258,1020013,San Felipe,Centro Norte
2021-06-12,-420.4315605542601,1967.1069312369161,715.0369112335272,1020013,San Felipe,Centro Norte
2021-06-07,-17.366211916714427,1018.9909255274391,534.7431219513958,1020010,San Felipe,Centro Norte
2021-06-08,206.73525986996543,1256.282547151281,734.355325799775,1020010,San Felipe,Centro Norte
2021-06-09,258.18695594990237,1330.2467971660417,771.7985729255473,1020010,San Felipe,Centro Norte
2021-06-10,132.7640342521504,1191.0280972709918,651.764852759674,1020010,San Felipe,Centro Norte
2021-06-11,236.45951361632015,1327.047380838859,808.2042105466664,1020010,San Felipe,Centro Norte
2021-06-12,-148.41688057891292,899.6530657914171,385.6820125338095,1020010,San Felipe,Centro Norte
2021-06-07,-129.47369887452263,440.06427434189965,169.2742737564495,1020003,San Felipe,Centro Norte
2021-06-08,-94.87941205575332,479.9382133214631,190.44436910735925,1020003,San Felipe,Centro Norte
2021-06-09,-4.579640196118608,588.1773560532841,293.5266105486244,1020003,San Felipe,Centro Norte
2021-06-10,30.469557365033392,628.2873884053901,335.13817892568477,1020003,San Felipe,Centro Norte
2021-06-11,26.774627642600475,613.4141721224014,325.72992279079153,1020003,San Felipe,Centro Norte
2021-06-12,0.7394655486560909,600.3379743032217,281.0261004860772,1020003,San Felipe,Centro Norte
2021-06-07,56.528146421792805,943.0259458981991,485.97915920746107,1020001,San Felipe,Centro Norte
2021-06-08,45.410985216733536,959.0803397109836,480.6352012121211,1020001,San Felipe,Centro Norte
2021-06-09,107.35228648488265,1038.8295168847942,587.3493471198921,1020001,San Felipe,Centro Norte
2021-06-10,184.0546460293392,1097.9629336501816,636.630513966481,1020001,San Felipe,Centro Norte
2021-06-11,272.9848198237253,1210.1717734038336,741.8231779629224,1020001,San Felipe,Centro Norte
2021-06-12,-72.233841726908,817.8955246349716,366.7784175583375,1020001,San Felipe,Centro Norte
2021-06-07,-1272.7291983884875,489.8403413830184,-371.5843894259401,1010695,San Felipe,Centro Norte
2021-06-08,-936.3639606730982,845.9098334505928,46.33404779253371,1010695,San Felipe,Centro Norte
2021-06-09,-1060.7445282605402,764.7902888493289,-138.48562421240308,1010695,San Felipe,Centro Norte
2021-06-10,-882.2190023527044,931.0705938087928,17.176652642654105,1010695,San Felipe,Centro Norte
2021-06-11,-928.2660592471909,836.3907227200646,7.561817106544552,1010695,San Felipe,Centro Norte
2021-06-12,-1133.9923221844733,648.408367227769,-226.32683411738742,1010695,San Felipe,Centro Norte
2021-06-06,258.4506196000334,1292.1138224546366,761.3692686892398,1010267,San Felipe,Centro Norte
2021-06-07,10.359842765082492,963.747948546183,497.6764454060152,1010267,San Felipe,Centro Norte
2021-06-08,502.91259342726266,1517.1653842299843,1031.3700034004808,1010267,San Felipe,Centro Norte
2021-06-09,308.14693342470895,1284.2894058694565,798.3582685494371,1010267,San Felipe,Centro Norte
2021-06-10,324.1819824130861,1309.3781555101095,821.8971850591865,1010267,San Felipe,Centro Norte
2021-06-11,472.83999955640104,1487.2525914950108,993.8523886374925,1010267,San Felipe,Centro Norte
2021-06-07,1371.143634293727,4288.203031904944,2779.5168203075204,1010078,San Felipe,Centro Norte
2021-06-08,1775.8212471291642,4677.738786945974,3306.250252783329,1010078,San Felipe,Centro Norte
2021-06-09,3203.0075287171653,6224.557187718704,4644.4824206984495,1010078,San Felipe,Centro Norte
2021-06-10,2327.5753170832418,5341.113385773957,3797.8448312836244,1010078,San Felipe,Centro Norte
2021-06-11,3694.835992758609,6698.577513037411,5228.660254808391,1010078,San Felipe,Centro Norte
2021-06-12,675.0500617112245,3603.3917344300985,2128.0423457855723,1010078,San Felipe,Centro Norte
2021-06-05,-277.76113594163513,200.9528002774053,-35.25002921601981,1010077,San Felipe,Centro Norte
2021-06-06,-138.89361364378044,328.5980670670876,101.02235504255181,1010077,San Felipe,Centro Norte
2021-06-07,-132.51080348071702,327.3367016105464,91.81622356769374,1010077,San Felipe,Centro Norte
2021-06-08,-176.17219721176278,317.1754643728972,72.97387890246,1010077,San Felipe,Centro Norte
2021-06-09,-125.89723967943604,352.9272476441397,107.32056754177948,1010077,San Felipe,Centro Norte
2021-06-10,-5.058704891797531,446.7889815851069,221.44988983003128,1010077,San Felipe,Centro Norte
2021-06-07,90.05588756476293,1568.037246699761,869.9822142164179,1010048,San Felipe,Centro Norte
2021-06-08,18.496296997959647,1517.0121626484097,738.9073088344805,1010048,San Felipe,Centro Norte
2021-06-09,313.3530385965664,1786.2850629988038,1017.2976729135532,1010048,San Felipe,Centro Norte
2021-06-10,116.81780472417283,1508.033304754429,799.9864624845138,1010048,San Felipe,Centro Norte
2021-06-11,622.8600733625115,2124.3619956893444,1391.1519698465322,1010048,San Felipe,Centro Norte
2021-06-12,-537.3151911140288,986.6470735509611,227.1437648739534,1010048,San Felipe,Centro Norte
2021-06-07,-218.1893963237287,694.9960895212805,252.14767671814514,1010002,San Felipe,Centro Norte
2021-06-08,-172.44799028010777,723.3901327148662,301.0414065630217,1010002,San Felipe,Centro Norte
2021-06-09,47.52116331919858,908.8219251787469,481.46418222263986,1010002,San Felipe,Centro Norte
2021-06-10,-94.10435169505254,831.3941848333315,373.73168180319396,1010002,San Felipe,Centro Norte
2021-06-11,233.7456662888039,1113.6381540691295,688.9908715256879,1010002,San Felipe,Centro Norte
2021-06-12,-287.4829283965186,565.2820463669409,146.76463265612284,1010002,San Felipe,Centro Norte
2021-06-07,-131.3793636333077,1105.7171839074128,501.4405477367018,1020253,Viña del Mar,Centro Norte
2021-06-08,-15.442761061550389,1185.4148053692454,564.444295198451,1020253,Viña del Mar,Centro Norte
2021-06-09,28.331509475471147,1246.6009933741268,618.8419130558184,1020253,Viña del Mar,Centro Norte
2021-06-10,157.73591393849938,1392.6311824135744,788.858536853343,1020253,Viña del Mar,Centro Norte
2021-06-11,152.2577825955752,1439.3825560526654,807.3436025524643,1020253,Viña del Mar,Centro Norte
2021-06-12,118.85934841408579,1361.252771923223,764.0805306756927,1020253,Viña del Mar,Centro Norte
2021-06-06,-151.32971445569345,432.95222462600367,140.71805354111103,1020042,Viña del Mar,Centro Norte
2021-06-07,-371.6346541544798,208.6520720177617,-86.60723467436262,1020042,Viña del Mar,Centro Norte
2021-06-08,-207.86812446398267,378.80711218940553,78.22821943251526,1020042,Viña del Mar,Centro Norte
2021-06-09,-277.62461367379984,305.37221164342617,13.207682033998022,1020042,Viña del Mar,Centro Norte
2021-06-10,-285.1430608448837,300.5654901047116,12.243014844372182,1020042,Viña del Mar,Centro Norte
2021-06-11,-281.55435174356927,306.05943992321414,3.6110010512632478,1020042,Viña del Mar,Centro Norte
2021-06-07,-395.4915475612218,1027.5542383105326,328.2736517628042,1020027,Viña del Mar,Centro Norte
2021-06-08,-16.011433680142446,1376.0865244927902,657.5890304919302,1020027,Viña del Mar,Centro Norte
2021-06-09,-15.954164922651769,1409.312880498776,683.5821848730802,1020027,Viña del Mar,Centro Norte
2021-06-10,60.292157754766826,1356.5816357508204,764.7524934149737,1020027,Viña del Mar,Centro Norte
2021-06-11,25.17813840269321,1403.6367103937873,699.3190174986123,1020027,Viña del Mar,Centro Norte
2021-06-12,-51.288197235395764,1354.9668087627301,678.4406628584708,1020027,Viña del Mar,Centro Norte
2021-06-07,-990.9921205938813,1941.3900898222992,415.3646888553006,1020013,Viña del Mar,Centro Norte
2021-06-08,-48.94481096649924,2917.9039943454327,1464.2206490730064,1020013,Viña del Mar,Centro Norte
2021-06-09,-174.37426718311877,2848.3870794293507,1384.2485167157743,1020013,Viña del Mar,Centro Norte
2021-06-10,-76.88382962292167,2852.839545635417,1321.2347410033387,1020013,Viña del Mar,Centro Norte
2021-06-11,-36.0655022578001,2948.267985781893,1510.0735211211322,1020013,Viña del Mar,Centro Norte
2021-06-12,-161.47061489835727,2767.784934973441,1320.8501187176244,1020013,Viña del Mar,Centro Norte
2021-06-07,-250.82560128809519,1021.556861044485,382.8996533072567,1020010,Viña del Mar,Centro Norte
2021-06-08,72.47454527550983,1386.927841111349,753.6505709938825,1020010,Viña del Mar,Centro Norte
2021-06-09,187.09157945906438,1529.4594967646553,868.1554521364601,1020010,Viña del Mar,Centro Norte
2021-06-10,230.10968001587884,1439.4744409442023,831.0358894651143,1020010,Viña del Mar,Centro Norte
2021-06-11,58.17719809403855,1342.897471604048,715.8520257718806,1020010,Viña del Mar,Centro Norte
2021-06-12,-15.98269158986708,1275.9397813427709,575.9037897705191,1020010,Viña del Mar,Centro Norte
2021-06-07,-465.61268136755666,538.9033930939933,26.56436386157435,1020003,Viña del Mar,Centro Norte
2021-06-08,-235.2250981544753,822.0715143804563,296.6816397797795,1020003,Viña del Mar,Centro Norte
2021-06-09,-217.08323506041378,774.4842119573547,265.8049921263117,1020003,Viña del Mar,Centro Norte
2021-06-10,-125.24928400912542,891.9851395772756,412.049659043916,1020003,Viña del Mar,Centro Norte
2021-06-11,-94.48482013061422,890.9940117218932,398.469315733805,1020003,Viña del Mar,Centro Norte
2021-06-12,-170.36165864874528,841.5239997714775,342.694990769329,1020003,Viña del Mar,Centro Norte
2021-06-07,-390.27165361683205,751.1786016992619,172.8630376793018,1020001,Viña del Mar,Centro Norte
2021-06-08,27.10726480103878,1221.9773551126866,634.8818854806648,1020001,Viña del Mar,Centro Norte
2021-06-09,-151.40501769684303,1033.1000819164565,429.1012604239684,1020001,Viña del Mar,Centro Norte
2021-06-10,-73.62037011701685,1136.1251780628545,532.5435151584692,1020001,Viña del Mar,Centro Norte
2021-06-11,-74.30002852066087,1147.746164628818,524.6674953494326,1020001,Viña del Mar,Centro Norte
2021-06-12,8.244845306675076,1171.2668003701758,584.7110066222186,1020001,Viña del Mar,Centro Norte
2021-06-07,-825.7771170820228,1124.9352836092391,180.02144758127463,1010695,Viña del Mar,Centro Norte
2021-06-08,-353.81403594452553,1462.457298064977,542.4424934244981,1010695,Viña del Mar,Centro Norte
2021-06-09,-281.90479654967805,1612.119128992066,673.2902320732793,1010695,Viña del Mar,Centro Norte
2021-06-10,-358.832858100411,1508.4544046097292,567.6468180148414,1010695,Viña del Mar,Centro Norte
2021-06-11,-338.95951704658137,1462.4972174297639,557.0813666631491,1010695,Viña del Mar,Centro Norte
2021-06-12,-512.593597623982,1377.2432231489965,438.7741410293199,1010695,Viña del Mar,Centro Norte
2021-06-07,-716.6228144090983,2167.2190074394734,704.994442666856,1010267,Viña del Mar,Centro Norte
2021-06-08,615.8781056266163,3584.3267296184545,2068.7586995539937,1010267,Viña del Mar,Centro Norte
2021-06-09,33.5927226901436,2996.3799116745754,1578.492374754901,1010267,Viña del Mar,Centro Norte
2021-06-10,-51.08964342653132,3077.503724304469,1567.2779006942235,1010267,Viña del Mar,Centro Norte
2021-06-11,97.29332438443879,3007.6536566384034,1576.6634785829597,1010267,Viña del Mar,Centro Norte
2021-06-12,-663.3180829106557,2404.7859982552104,876.3365178689962,1010267,Viña del Mar,Centro Norte
2021-06-07,-74.66708552988541,5812.822996709204,2795.0150135899107,1010078,Viña del Mar,Centro Norte
2021-06-08,1736.1798986901194,7448.427887653495,4682.602080883853,1010078,Viña del Mar,Centro Norte
2021-06-09,2134.0997961943035,8026.001762937679,4948.672116995104,1010078,Viña del Mar,Centro Norte
2021-06-10,3364.0804077099538,9070.919051734634,6147.936841454579,1010078,Viña del Mar,Centro Norte
2021-06-11,3831.440092303233,9649.80842504573,6634.69065225439,1010078,Viña del Mar,Centro Norte
2021-06-12,1802.8098632116833,7464.758480336118,4734.507113849095,1010078,Viña del Mar,Centro Norte
2021-06-07,-221.35655218581056,416.0088147623054,83.98225101683916,1010077,Viña del Mar,Centro Norte
2021-06-08,-182.25293441104486,456.8123035586728,160.5836533909413,1010077,Viña del Mar,Centro Norte
2021-06-09,-192.87764014088492,459.4485448032618,138.2776317015427,1010077,Viña del Mar,Centro Norte
2021-06-10,-74.01801314261346,579.6627163659331,250.50727819406353,1010077,Viña del Mar,Centro Norte
2021-06-11,-137.27448276335227,521.6108546574267,211.4125633663203,1010077,Viña del Mar,Centro Norte
2021-06-12,-193.48262918118948,458.54394152589197,135.6891610664299,1010077,Viña del Mar,Centro Norte
2021-06-07,-2872.579074719268,1795.7679487948826,-477.0201987299142,1010048,Viña del Mar,Centro Norte
2021-06-08,-1481.0246384312957,3374.1247063145715,858.6912740098186,1010048,Viña del Mar,Centro Norte
2021-06-09,-1513.6014227747307,3055.8410091807395,795.1564231682637,1010048,Viña del Mar,Centro Norte
2021-06-10,-716.7090283011318,3891.101725889725,1541.031216838126,1010048,Viña del Mar,Centro Norte
2021-06-11,-901.7184075832232,3757.689035877558,1385.1670210227164,1010048,Viña del Mar,Centro Norte
2021-06-12,-1717.472754420674,2880.3065057961544,674.3145698208623,1010048,Viña del Mar,Centro Norte
2021-06-07,-1627.4483132645228,692.6500835970598,-397.7049158115582,1010002,Viña del Mar,Centro Norte
2021-06-08,-1144.8174400390112,1187.8369354096824,76.19254726932155,1010002,Viña del Mar,Centro Norte
2021-06-09,-1028.744116717414,1322.8019558145627,188.57810110626957,1010002,Viña del Mar,Centro Norte
2021-06-10,-738.404270881967,1661.6981818972902,453.2441598469871,1010002,Viña del Mar,Centro Norte
2021-06-11,-831.5709570546641,1621.5673155079048,486.4186116699959,1010002,Viña del Mar,Centro Norte
2021-06-12,-872.0843155855766,1513.004406509962,327.716831435772,1010002,Viña del Mar,Centro Norte
2021-06-07,398.1679328721211,1165.559085120073,791.440915053723,1020253,Chillan,Centro Sur
2021-06-08,405.52991915018873,1180.5294019582818,781.7579073525137,1020253,Chillan,Centro Sur
2021-06-09,488.32453768208734,1274.2182645592518,883.8498943991613,1020253,Chillan,Centro Sur
2021-06-10,517.7974968913518,1322.3626326361782,932.9168925455193,1020253,Chillan,Centro Sur
2021-06-11,527.5732111724806,1304.5031067803263,911.7337378802061,1020253,Chillan,Centro Sur
2021-06-12,528.0544628526769,1318.4527335538112,928.3251376863132,1020253,Chillan,Centro Sur
2021-06-07,-141.58524702429267,355.6835304035489,118.19596406679361,1020042,Chillan,Centro Sur
2021-06-08,-54.20603559559996,434.24383288569277,189.94852060105393,1020042,Chillan,Centro Sur
2021-06-09,-86.48959424489667,451.2438420322566,172.40223946378924,1020042,Chillan,Centro Sur
2021-06-10,-44.24800447895333,443.94907628190174,188.7703027287229,1020042,Chillan,Centro Sur
2021-06-11,-65.74674094381103,437.19860281895785,186.01193109735465,1020042,Chillan,Centro Sur
2021-06-12,-3.175041631211594,513.5540635005548,252.71133359219982,1020042,Chillan,Centro Sur
2021-06-07,427.5582501102098,1547.8049026495805,980.0032978039325,1020027,Chillan,Centro Sur
2021-06-08,478.40585260560954,1684.0720070304194,1106.264036147341,1020027,Chillan,Centro Sur
2021-06-09,741.5746490467108,1966.0031288979176,1340.7203333527852,1020027,Chillan,Centro Sur
2021-06-10,687.0788445311118,1887.9999344487326,1266.1575499573628,1020027,Chillan,Centro Sur
2021-06-11,952.2489884784283,2210.2064172514174,1559.3588437473522,1020027,Chillan,Centro Sur
2021-06-12,779.4960071785088,1969.5923729922645,1382.2978086041664,1020027,Chillan,Centro Sur
2021-06-07,21.962337311482827,3894.7647142314,2076.1819491649494,1020013,Chillan,Centro Sur
2021-06-08,1552.3404750676223,5445.273483630667,3436.426696337405,1020013,Chillan,Centro Sur
2021-06-09,1450.9673897052614,5389.872301011423,3411.258819317835,1020013,Chillan,Centro Sur
2021-06-10,1470.9870790543944,5387.387987530409,3462.228014604969,1020013,Chillan,Centro Sur
2021-06-11,2733.517002235961,6732.540561934441,4734.580649116902,1020013,Chillan,Centro Sur
2021-06-12,1455.8958717729195,5309.7154235088465,3392.7573725449047,1020013,Chillan,Centro Sur
2021-06-07,605.9331882364569,2371.1473806196364,1479.8125838801957,1020010,Chillan,Centro Sur
2021-06-08,1024.2741305700372,2742.0134873018796,1866.9864091170382,1020010,Chillan,Centro Sur
2021-06-09,913.6647731268151,2631.7487636220294,1794.7093499952107,1020010,Chillan,Centro Sur
2021-06-10,928.7765976219608,2729.6779387061106,1825.3986609733765,1020010,Chillan,Centro Sur
2021-06-11,1114.7306386068774,2902.190821497843,1949.7037911490402,1020010,Chillan,Centro Sur
2021-06-12,977.8209693061665,2669.1156281516255,1852.2062344260867,1020010,Chillan,Centro Sur
2021-06-07,-377.590533111267,338.6737418388427,-17.80478110940905,1020003,Chillan,Centro Sur
2021-06-08,-272.1634019593592,459.84314439215933,72.97289823208554,1020003,Chillan,Centro Sur
2021-06-09,-282.8707706048352,470.4601948108156,105.86165302282848,1020003,Chillan,Centro Sur
2021-06-10,-246.63421801082762,510.18296655792267,128.9184412897384,1020003,Chillan,Centro Sur
2021-06-11,-141.3486988118433,585.4764533751492,236.84767256645347,1020003,Chillan,Centro Sur
2021-06-12,-144.76400378833995,581.8306354069955,211.08877781953493,1020003,Chillan,Centro Sur
2021-06-07,-91.42456112851153,717.9852680132868,324.37081151368204,1020001,Chillan,Centro Sur
2021-06-08,74.86289525958834,889.667312571649,471.29119526803464,1020001,Chillan,Centro Sur
2021-06-09,42.85393232552973,900.7017294189681,481.42402357818,1020001,Chillan,Centro Sur
2021-06-10,0.5272216217353322,860.3670604749202,424.0922357063339,1020001,Chillan,Centro Sur
2021-06-11,189.848574531435,1040.1419426573852,606.0474630608284,1020001,Chillan,Centro Sur
2021-06-12,119.89338418818613,966.2085820952607,563.8631342919073,1020001,Chillan,Centro Sur
2021-06-07,-508.48868749767223,757.8321731404226,85.62696269949012,1010695,Chillan,Centro Sur
2021-06-08,-568.3542735433679,802.1431264510666,92.76096547948782,1010695,Chillan,Centro Sur
2021-06-09,-427.9034938338574,875.9676505703237,224.56252830944146,1010695,Chillan,Centro Sur
2021-06-10,-459.40869166366747,831.1827498162506,166.31390676116555,1010695,Chillan,Centro Sur
2021-06-11,-326.461502219297,1022.1067548482903,376.4799171565137,1010695,Chillan,Centro Sur
2021-06-12,-391.4891600151325,889.7456661940391,263.40544406760813,1010695,Chillan,Centro Sur
2021-06-07,-170.0993213283614,1497.1305053408337,632.5972908916344,1010267,Chillan,Centro Sur
2021-06-08,15.132481102519725,1737.4144851629949,892.4482753454181,1010267,Chillan,Centro Sur
2021-06-09,203.9942276833338,1904.6179283288918,990.7084445929679,1010267,Chillan,Centro Sur
2021-06-10,186.34380010216776,1888.2089438927896,1040.2933623177923,1010267,Chillan,Centro Sur
2021-06-11,281.82794560395223,1957.6764696831046,1129.3860187814455,1010267,Chillan,Centro Sur
2021-06-12,62.751597160722525,1720.712016558261,881.9503986828835,1010267,Chillan,Centro Sur
2021-06-07,964.3528704657408,6917.617470589474,3986.2510636531606,1010078,Chillan,Centro Sur
2021-06-08,3173.069421205999,9228.771431644964,6177.489794285216,1010078,Chillan,Centro Sur
2021-06-09,3035.1176502498174,8989.160894208113,6027.0669593092125,1010078,Chillan,Centro Sur
2021-06-10,3835.509958569931,9689.785860164771,6722.169540882938,1010078,Chillan,Centro Sur
2021-06-11,5423.313376732736,11248.599486390976,8282.030512626457,1010078,Chillan,Centro Sur
2021-06-12,3530.5029518826386,9278.880219096136,6459.099838726446,1010078,Chillan,Centro Sur
2021-06-06,44.89383614914335,684.4944771831492,347.245729167489,1010077,Chillan,Centro Sur
2021-06-07,46.16042926552432,650.7118237822256,340.3292306661649,1010077,Chillan,Centro Sur
2021-06-08,122.37043382943503,755.9877932862533,440.2977842524962,1010077,Chillan,Centro Sur
2021-06-09,197.79170242738832,813.4578583648034,514.6469367837148,1010077,Chillan,Centro Sur
2021-06-10,301.90948700093713,947.659707775429,627.8310359471386,1010077,Chillan,Centro Sur
2021-06-11,252.6939622202524,886.5142981664902,566.0368802806827,1010077,Chillan,Centro Sur
2021-06-07,-973.3495272402612,1420.1530752788665,281.9656889795416,1010048,Chillan,Centro Sur
2021-06-08,-647.4559959352695,1684.8078022923517,597.0638128335113,1010048,Chillan,Centro Sur
2021-06-09,-464.51460411606075,1923.7796394334164,708.0215602592918,1010048,Chillan,Centro Sur
2021-06-10,-274.4521134480684,2046.8750092162602,959.1414945793832,1010048,Chillan,Centro Sur
2021-06-11,-66.42562840826953,2326.73878145105,1154.5514702877815,1010048,Chillan,Centro Sur
2021-06-12,-244.83482088823405,2083.5259859779258,939.8961119664257,1010048,Chillan,Centro Sur
2021-06-07,-560.9541885173778,549.5978044474973,-6.974216260280173,1010002,Chillan,Centro Sur
2021-06-08,-214.09833649758684,889.2675377109291,329.7930376023255,1010002,Chillan,Centro Sur
2021-06-09,-173.91804550871305,941.9571579577195,427.4524421723755,1010002,Chillan,Centro Sur
2021-06-10,-87.85802094496991,1019.5170895875297,448.0788624933015,1010002,Chillan,Centro Sur
2021-06-11,-43.727771104040364,1063.1082567753967,522.1727453156866,1010002,Chillan,Centro Sur
2021-06-12,-177.64354981318806,978.0248266370519,423.0811190254922,1010002,Chillan,Centro Sur
2021-06-07,17.02890251195726,1043.8580201082689,539.8925996500225,1020253,Concepcion,Centro Sur
2021-06-08,144.74826041028075,1154.5801929924978,643.5809033328818,1020253,Concepcion,Centro Sur
2021-06-09,76.04157584129456,1128.564621173855,602.0426653602385,1020253,Concepcion,Centro Sur
2021-06-10,283.1779597878418,1286.5410283175563,805.1644659832608,1020253,Concepcion,Centro Sur
2021-06-11,270.4258047036044,1317.1947117119314,806.155131754076,1020253,Concepcion,Centro Sur
2021-06-12,117.35774592795138,1122.7213021454343,619.2254776061357,1020253,Concepcion,Centro Sur
2021-06-07,177.99426115250867,855.8520339399528,526.3682264837101,1020042,Concepcion,Centro Sur
2021-06-08,103.4961305015103,808.2026636431322,474.49860051249584,1020042,Concepcion,Centro Sur
2021-06-09,77.5339620928961,779.5674069188528,419.405930333209,1020042,Concepcion,Centro Sur
2021-06-10,234.92887725635467,920.2722136940313,598.1400598333526,1020042,Concepcion,Centro Sur
2021-06-11,211.67981645274273,895.2358275922572,566.6654489376918,1020042,Concepcion,Centro Sur
2021-06-12,0.8039876722624153,668.0871950107615,351.8091067642887,1020042,Concepcion,Centro Sur
2021-06-07,158.94192046302445,1449.9046923858507,795.1594412268005,1020027,Concepcion,Centro Sur
2021-06-08,178.68768887442758,1523.691649251652,848.7232667297394,1020027,Concepcion,Centro Sur
2021-06-09,257.4224109085618,1562.7170892316992,920.907820216072,1020027,Concepcion,Centro Sur
2021-06-10,298.2370544812653,1626.615413623304,985.5106640381714,1020027,Concepcion,Centro Sur
2021-06-11,520.2611989202139,1816.3058329837038,1177.7744865440789,1020027,Concepcion,Centro Sur
2021-06-12,438.796783039174,1689.7053815130434,1060.5947581328905,1020027,Concepcion,Centro Sur
2021-06-07,88.75635899321414,2624.2715557276447,1432.1815068405483,1020013,Concepcion,Centro Sur
2021-06-08,455.25122034558876,3058.179989684194,1759.736468795144,1020013,Concepcion,Centro Sur
2021-06-09,812.3957917612192,3441.7251394401783,2114.0763180713725,1020013,Concepcion,Centro Sur
2021-06-10,774.3668913491825,3383.391748345604,2122.656104464613,1020013,Concepcion,Centro Sur
2021-06-11,1093.3893945036068,3707.656043206928,2426.6338204183107,1020013,Concepcion,Centro Sur
2021-06-12,306.4763823372499,2779.789216953112,1535.8500228379667,1020013,Concepcion,Centro Sur
2021-06-07,477.2447662201394,2030.5671498464285,1222.5306497340732,1020010,Concepcion,Centro Sur
2021-06-08,624.6926843565705,2164.146158592943,1392.9659597019286,1020010,Concepcion,Centro Sur
2021-06-09,326.17818516441207,1919.097872566507,1099.7364428511128,1020010,Concepcion,Centro Sur
2021-06-10,620.4053320543908,2172.8766845620676,1425.9446751031433,1020010,Concepcion,Centro Sur
2021-06-11,751.885257839221,2396.4300624663842,1618.925859277084,1020010,Concepcion,Centro Sur
2021-06-12,347.25768575506805,2016.615127303642,1128.5118946012133,1020010,Concepcion,Centro Sur
2021-06-07,-237.6230964848098,530.8944264510109,129.6129048173483,1020003,Concepcion,Centro Sur
2021-06-08,-252.80922908528555,530.8144145238873,153.05945109015414,1020003,Concepcion,Centro Sur
2021-06-09,-170.20966421361493,577.044462887628,196.82783752064552,1020003,Concepcion,Centro Sur
2021-06-10,-161.20723227518937,638.2136211823897,258.3401762491482,1020003,Concepcion,Centro Sur
2021-06-11,-21.507839786721654,759.8420334166052,379.1669961590269,1020003,Concepcion,Centro Sur
2021-06-12,-88.4667258047565,709.7274936101888,309.11140631700096,1020003,Concepcion,Centro Sur
2021-06-07,524.4093139182665,1878.5270503054412,1182.4303920033321,1020001,Concepcion,Centro Sur
2021-06-08,528.0875655473944,1771.3293061444936,1152.8157778803934,1020001,Concepcion,Centro Sur
2021-06-09,565.5887525222363,1738.421244959273,1163.3315593822165,1020001,Concepcion,Centro Sur
2021-06-10,708.239767334207,1988.227027430036,1382.030324081925,1020001,Concepcion,Centro Sur
2021-06-11,822.4392855577673,2089.1187203782056,1431.6743128041485,1020001,Concepcion,Centro Sur
2021-06-12,678.3848907135758,1935.3862638737733,1303.987632670102,1020001,Concepcion,Centro Sur
2021-06-07,-538.4829771877503,1670.948481852514,534.4864580731979,1010695,Concepcion,Centro Sur
2021-06-08,-574.5797083655654,1627.9468601854069,513.3874443451739,1010695,Concepcion,Centro Sur
2021-06-09,-511.7604488204704,1749.8543202301869,617.7700268239089,1010695,Concepcion,Centro Sur
