Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente,Semana
2021-07-03,949.3829469246483,8653.44431770981,4897.758137241776,1020013,,Santiago,Tradicional,26
2021-06-29,2697.195387367931,7228.603257532547,4910.754865625055,1020010,,Santiago,Tradicional,26
2021-06-30,3204.1641147562286,7651.787482362696,5426.27744589881,1020010,,Santiago,Tradicional,26
2021-07-01,3209.730617748783,7729.725620383237,5436.162010524505,1020010,,Santiago,Tradicional,26
2021-07-02,3188.8913052013418,7366.663174525406,5210.027408979155,1020010,,Santiago,Tradicional,26
2021-07-03,2577.8482365341547,7095.372570983734,4698.975256393038,1020010,,Santiago,Tradicional,26
2021-06-29,-565.6564555698299,2520.287209710336,1031.8027810286173,1020003,,Santiago,Tradicional,26
2021-06-30,-67.21400184558073,3067.911185510875,1452.303748407482,1020003,,Santiago,Tradicional,26
2021-07-01,225.55195852309532,3283.035934893232,1717.8449072913254,1020003,,Santiago,Tradicional,26
2021-07-02,75.40248214873576,3288.6525595161065,1662.9868162118312,1020003,,Santiago,Tradicional,26
2021-07-03,-249.93675475409432,2967.777992868639,1433.7290416134358,1020003,,Santiago,Tradicional,26
2021-06-29,1498.0059784702191,4614.320146239678,3139.6613552435942,1020001,,Santiago,Tradicional,26
2021-06-30,1527.5148450352096,4408.094992998703,2956.267010951288,1020001,,Santiago,Tradicional,26
2021-07-01,1411.522781253387,4581.118530747499,3030.3358521873874,1020001,,Santiago,Tradicional,26
2021-07-02,2006.2575953220846,5081.750310627586,3649.011419303035,1020001,,Santiago,Tradicional,26
2021-07-03,1383.3894340650113,4447.186708660184,2847.8636511880204,1020001,,Santiago,Tradicional,26
2021-06-29,1991.7442890260263,9235.149358442999,5459.4319722375385,1010695,,Santiago,Tradicional,26
2021-06-30,3336.0158492314163,10508.005368458133,6851.457233250084,1010695,,Santiago,Tradicional,26
2021-07-01,3277.6499975160923,10435.963169295468,6690.80289390795,1010695,,Santiago,Tradicional,26
2021-07-02,2333.2541677139593,9512.197550267994,5930.936006446262,1010695,,Santiago,Tradicional,26
2021-07-03,2527.69369541702,9798.613621681152,5979.32249491475,1010695,,Santiago,Tradicional,26
2021-06-29,1876.0564453669258,10735.393417497073,6483.367931450192,1010267,,Santiago,Tradicional,26
2021-06-30,1921.1968023980596,10851.582504047847,6422.518305767706,1010267,,Santiago,Tradicional,26
2021-07-01,2857.7667939416165,11359.884841173389,6995.634601512931,1010267,,Santiago,Tradicional,26
2021-07-02,3415.617314691144,12730.814824189149,8217.804981079858,1010267,,Santiago,Tradicional,26
2021-07-03,1597.8241300310378,10655.075924931944,6050.045940020677,1010267,,Santiago,Tradicional,26
2021-06-29,19595.769310837906,38142.95036968543,28403.83097429078,1010078,,Santiago,Tradicional,26
2021-06-30,20220.853464427124,39660.07726826613,29849.59712011221,1010078,,Santiago,Tradicional,26
2021-07-01,24186.47428068134,42846.69293269725,33052.54638963866,1010078,,Santiago,Tradicional,26
2021-07-02,27044.721909257983,46104.53941729605,36965.55763037255,1010078,,Santiago,Tradicional,26
2021-07-03,18275.840455585912,36608.80394982521,27644.42692299387,1010078,,Santiago,Tradicional,26
2021-06-29,-205.33126077838304,1945.8039397698612,858.023308336006,1010077,,Santiago,Tradicional,26
2021-06-30,71.21272424525347,2302.9675862663526,1191.756714484757,1010077,,Santiago,Tradicional,26
2021-07-01,234.6811546046358,2559.7105886592735,1417.553834387141,1010077,,Santiago,Tradicional,26
2021-07-02,469.33200977018936,2712.3988136009802,1670.1446737648273,1010077,,Santiago,Tradicional,26
2021-07-03,353.0386083664788,2578.4419100602786,1464.2823898025442,1010077,,Santiago,Tradicional,26
2021-06-29,2658.1359893485806,13819.302840978466,8022.51488210295,1010048,,Santiago,Tradicional,26
2021-06-30,2743.777311107382,14099.530296418003,8570.342244994214,1010048,,Santiago,Tradicional,26
2021-07-01,4033.5141217636165,15536.910538429993,9660.972342906676,1010048,,Santiago,Tradicional,26
2021-07-02,6836.755327687688,18361.778640899887,12663.330994182113,1010048,,Santiago,Tradicional,26
2021-07-03,3080.502496733371,14229.300717833024,8735.601265250963,1010048,,Santiago,Tradicional,26
2021-06-29,8207.483810161692,16358.221132369697,12135.645684169083,1010002,,Santiago,Tradicional,26
2021-06-30,8320.66121736502,16120.75814450352,12319.935177407595,1010002,,Santiago,Tradicional,26
2021-07-01,10556.758004787094,18130.00877369367,14222.68404865938,1010002,,Santiago,Tradicional,26
2021-07-02,14675.508758416061,22732.35423897018,18582.889850215815,1010002,,Santiago,Tradicional,26
2021-07-03,10998.127778702714,18580.8773991476,14607.93411378891,1010002,,Santiago,Tradicional,26
2021-06-29,-808.3189457184247,1125.4153862771605,115.54442147483583,1020253,,Santiago,Grandes Clientes,26
2021-06-30,-814.7534298142614,1153.6551515882613,165.85113036837578,1020253,,Santiago,Grandes Clientes,26
2021-07-01,-393.1844389779451,1557.9995845527803,623.3721845363386,1020253,,Santiago,Grandes Clientes,26
2021-07-02,-797.3139884339823,1173.2039369193985,215.8228102341954,1020253,,Santiago,Grandes Clientes,26
2021-07-03,-708.7979334428692,1135.4497799217074,213.57217775450465,1020253,,Santiago,Grandes Clientes,26
2021-06-29,-243.7070703420908,647.5587968558476,203.44204171267333,1020042,,Santiago,Grandes Clientes,26
2021-06-30,-291.7494160854836,554.1749364738318,146.32343171700074,1020042,,Santiago,Grandes Clientes,26
2021-07-01,-207.86484433195312,688.1841785336658,250.78258334958878,1020042,,Santiago,Grandes Clientes,26
2021-07-02,-280.9731465892702,630.6490328769623,156.5936772243399,1020042,,Santiago,Grandes Clientes,26
2021-07-03,-229.86625757861833,689.3484837430696,225.2389122211996,1020042,,Santiago,Grandes Clientes,26
2021-06-29,-332.0420329973503,1515.0568829633678,644.6717813200095,1020027,,Santiago,Grandes Clientes,26
2021-06-30,-56.07089818430498,1720.4117479644067,815.8299233374432,1020027,,Santiago,Grandes Clientes,26
2021-07-01,-201.99953536326433,1737.3128278080546,759.5567657029787,1020027,,Santiago,Grandes Clientes,26
2021-07-02,-52.984710808478454,1779.7951952584865,788.7974230784167,1020027,,Santiago,Grandes Clientes,26
2021-07-03,-385.5019952146257,1401.443701489955,549.0332838491034,1020027,,Santiago,Grandes Clientes,26
2021-06-29,-865.5732268707336,5800.3455424899585,2317.1198692928333,1020013,,Santiago,Grandes Clientes,26
2021-06-30,163.54517869966062,6601.461048593185,3300.424557936859,1020013,,Santiago,Grandes Clientes,26
2021-07-01,118.35196330157726,6714.073887194442,3474.8375420992834,1020013,,Santiago,Grandes Clientes,26
2021-07-02,-550.7346113441395,6107.620889842958,2866.4952493201627,1020013,,Santiago,Grandes Clientes,26
2021-07-03,-783.6282668412991,5719.965184403017,2361.67103051749,1020013,,Santiago,Grandes Clientes,26
2021-06-29,-543.5418913258807,3186.7205935877205,1349.1994715707103,1020010,,Santiago,Grandes Clientes,26
2021-06-30,-100.91963326402613,3537.975770260585,1718.9925571504355,1020010,,Santiago,Grandes Clientes,26
2021-07-01,-492.393453393792,3047.0973301579006,1292.8853378025483,1020010,,Santiago,Grandes Clientes,26
2021-07-02,-407.4371620552793,3134.104745945714,1443.5218081287899,1020010,,Santiago,Grandes Clientes,26
2021-07-03,-726.5456817057683,2978.2258819637646,1158.3734294296844,1020010,,Santiago,Grandes Clientes,26
2021-06-29,-759.1644445300178,1119.9149961447467,201.97852147030494,1020003,,Santiago,Grandes Clientes,26
2021-06-30,-727.2457538041906,1187.7502871262311,223.21681981520936,1020003,,Santiago,Grandes Clientes,26
2021-07-01,-572.0659286729086,1242.9853887399172,379.7313573195068,1020003,,Santiago,Grandes Clientes,26
2021-07-02,-711.8783720052112,1168.5647307595825,282.95873934172755,1020003,,Santiago,Grandes Clientes,26
2021-07-03,-815.7666401726536,993.9562794443492,107.25962086250874,1020003,,Santiago,Grandes Clientes,26
2021-06-29,-407.2914330550006,992.7056370517172,236.22708433588804,1020001,,Santiago,Grandes Clientes,26
2021-06-30,-447.4116566635671,914.0599086730631,197.40879559097118,1020001,,Santiago,Grandes Clientes,26
2021-07-01,-533.7797275667307,965.4917347156775,223.08964707462633,1020001,,Santiago,Grandes Clientes,26
2021-07-02,-280.23516886692005,1104.7977131644843,460.0445259524739,1020001,,Santiago,Grandes Clientes,26
2021-07-03,-490.9714791718854,996.5992308931352,261.8231763007825,1020001,,Santiago,Grandes Clientes,26
2021-06-29,-2334.736913617652,5686.164518755586,1638.538328379176,1010695,,Santiago,Grandes Clientes,26
2021-06-30,-2139.054074571641,6207.060678492507,2248.115326024382,1010695,,Santiago,Grandes Clientes,26
2021-07-01,-1884.7911331994646,5771.130325209795,1933.0098257433115,1010695,,Santiago,Grandes Clientes,26
2021-07-02,-1558.7346282745955,6409.132430851801,2318.449472840033,1010695,,Santiago,Grandes Clientes,26
2021-07-03,-2848.043486521951,5121.606527207371,1209.725842099153,1010695,,Santiago,Grandes Clientes,26
2021-06-29,-3189.2997133081813,3270.227687203246,98.6965815100921,1010267,,Santiago,Grandes Clientes,26
2021-06-30,-2945.502888667948,3260.92643958363,42.880048578259306,1010267,,Santiago,Grandes Clientes,26
2021-07-01,-3039.7591720015844,3228.1472105363664,223.57406305536702,1010267,,Santiago,Grandes Clientes,26
2021-07-02,-2600.4058401752777,3527.8562112330746,571.0773253776058,1010267,,Santiago,Grandes Clientes,26
2021-07-03,-4229.058962827254,2548.7494701398223,-744.2990610887791,1010267,,Santiago,Grandes Clientes,26
2021-06-29,-1180.6181724212154,10182.138980227292,4571.248503616196,1010078,,Santiago,Grandes Clientes,26
2021-06-30,1322.2715556814346,12737.04027212275,6613.417459666509,1010078,,Santiago,Grandes Clientes,26
2021-07-01,1154.79553934555,12297.157768737554,6952.992490194183,1010078,,Santiago,Grandes Clientes,26
2021-07-02,-47.256968385569884,11082.419902956677,5567.949937944114,1010078,,Santiago,Grandes Clientes,26
2021-07-03,-1666.590859198817,9676.746006424255,4037.1900081481663,1010078,,Santiago,Grandes Clientes,26
2021-06-29,-3700.208716095362,6852.834864692935,1560.6514566535184,1010048,,Santiago,Grandes Clientes,26
2021-06-30,-2319.009358846659,8591.715548490982,3031.0187122561174,1010048,,Santiago,Grandes Clientes,26
2021-07-01,-1799.7489476832582,8800.686999714051,3397.0676999206285,1010048,,Santiago,Grandes Clientes,26
2021-07-02,-2870.7201449872373,7775.00686193125,2198.640773723231,1010048,,Santiago,Grandes Clientes,26
2021-07-03,-3710.481797050601,6704.4834038213785,1500.3988293127318,1010048,,Santiago,Grandes Clientes,26
2021-06-29,1871.3348592514092,6755.561608576327,4146.195116412025,1010002,,Santiago,Grandes Clientes,26
2021-06-30,3122.7901841672597,8007.831759814075,5580.002205522897,1010002,,Santiago,Grandes Clientes,26
2021-07-01,3306.5501299734187,8035.039135275058,5810.866758799885,1010002,,Santiago,Grandes Clientes,26
2021-07-02,4012.5509338550837,9001.682929469265,6409.472160844163,1010002,,Santiago,Grandes Clientes,26
2021-07-03,2692.77444646528,7157.499273028914,4985.877696379042,1010002,,Santiago,Grandes Clientes,26
2021-06-29,205.99960714333506,1149.371278194736,688.1306036210817,1020253,,Santiago,Foodservice,26
2021-06-30,191.14507364689615,1097.7052014621581,651.7332264299127,1020253,,Santiago,Foodservice,26
2021-07-01,165.1190222420808,1118.1573349287885,650.1828745222697,1020253,,Santiago,Foodservice,26
2021-07-02,168.07017436430317,1086.489438738064,647.5382973073187,1020253,,Santiago,Foodservice,26
2021-07-03,92.14251212180778,986.9367245496,532.3697175483023,1020253,,Santiago,Foodservice,26
2021-06-29,-188.44514467137984,234.61589065081307,18.528331222197558,1020027,,Santiago,Foodservice,26
2021-06-30,-178.89502361480325,238.20623179266752,22.055592303622248,1020027,,Santiago,Foodservice,26
2021-07-01,-131.55032896049917,284.7266976331537,70.5509102374838,1020027,,Santiago,Foodservice,26
2021-07-02,-153.7107984906328,270.49454824974725,59.593729419274304,1020027,,Santiago,Foodservice,26
2021-07-03,-221.95155993307017,219.23935210741064,-2.8777891057587865,1020027,,Santiago,Foodservice,26
2021-06-29,-133.35277622457218,253.22062143526102,59.24290618577027,1020013,,Santiago,Foodservice,26
2021-06-30,-97.87042687623638,262.6255211354947,92.25763275898176,1020013,,Santiago,Foodservice,26
2021-07-01,-144.84208854952703,231.20265318477237,37.57097522597968,1020013,,Santiago,Foodservice,26
2021-07-02,-78.29812467838738,305.3211592747761,113.19391886855193,1020013,,Santiago,Foodservice,26
2021-07-03,-146.2129091349864,232.7512479315151,47.53420500433181,1020013,,Santiago,Foodservice,26
2021-06-29,-580.3222857233659,2487.892570202148,974.686582400244,1020010,,Santiago,Foodservice,26
2021-06-30,-286.14609543264163,2760.508222753674,1192.1705125851934,1020010,,Santiago,Foodservice,26
2021-07-01,-408.95789834861046,2586.264551587208,1135.5596536093183,1020010,,Santiago,Foodservice,26
2021-07-02,-98.26890852099085,2839.9147996684587,1421.4615401336196,1020010,,Santiago,Foodservice,26
2021-07-03,-944.4139814606538,2123.5830516737874,693.172588938879,1020010,,Santiago,Foodservice,26
2021-06-29,-19.91830524983811,367.2913074341544,171.64299659327997,1020003,,Santiago,Foodservice,26
2021-06-30,127.40668349459902,523.6564955817888,327.7230626476198,1020003,,Santiago,Foodservice,26
2021-07-01,-36.051108270405976,339.84055557785734,152.04472490513243,1020003,,Santiago,Foodservice,26
2021-07-02,2.7672204921633816,420.0028504630134,211.28317702789383,1020003,,Santiago,Foodservice,26
2021-07-03,-70.46856950011461,290.74890059581594,105.12819944630203,1020003,,Santiago,Foodservice,26
2021-06-29,-171.76963346034523,56.68419477187268,-55.623419329115464,1020001,,Santiago,Foodservice,26
2021-06-30,-84.23139792858971,166.31407694943908,40.37709544731477,1020001,,Santiago,Foodservice,26
2021-07-01,-154.30993228347566,90.1009031609054,-29.836250346733806,1020001,,Santiago,Foodservice,26
2021-07-02,-117.73633428225102,130.48510759665822,5.969295321532803,1020001,,Santiago,Foodservice,26
2021-06-29,-20.312335382492826,496.59179636034236,254.60118353858056,1010695,,Santiago,Foodservice,26
2021-06-30,135.3413361800154,633.219862140646,384.92112770835854,1010695,,Santiago,Foodservice,26
2021-07-01,29.34698402838135,517.0090849639912,277.44611331365167,1010695,,Santiago,Foodservice,26
2021-07-02,95.31989756186611,604.4008069450506,349.4798050217278,1010695,,Santiago,Foodservice,26
2021-07-03,4.3093918776936295,534.5023105605627,264.83935217369896,1010695,,Santiago,Foodservice,26
2021-06-29,5595.420699020934,12412.053040283352,8996.842506323672,1010267,,Santiago,Foodservice,26
2021-06-30,5137.5295398114185,11776.788198658378,8511.85631189081,1010267,,Santiago,Foodservice,26
2021-07-01,5262.513094082869,11786.975052246948,8136.118277788898,1010267,,Santiago,Foodservice,26
2021-07-02,4683.070125572616,11429.848036340321,8136.260892328182,1010267,,Santiago,Foodservice,26
2021-07-03,1813.5127841657845,8626.477960618542,5036.531205184443,1010267,,Santiago,Foodservice,26
2021-06-29,961.0428325233054,3036.678063488273,1972.5379846020571,1010078,,Santiago,Foodservice,26
2021-06-30,1611.2107997382084,3737.0842491411063,2680.7549853075584,1010078,,Santiago,Foodservice,26
2021-07-01,957.7845212532344,3117.4458948841702,2089.4213012132227,1010078,,Santiago,Foodservice,26
2021-07-02,1089.8614590740506,3152.2289281974795,2099.3805204305845,1010078,,Santiago,Foodservice,26
2021-07-03,146.47165829406399,2360.1999043840224,1295.473735158482,1010078,,Santiago,Foodservice,26
2021-06-29,-47.67449011882871,52.824134411379184,1.872768037735824,1010077,,Santiago,Foodservice,26
2021-06-30,-55.34867600742695,45.25065275061028,-3.2303379018270135,1010077,,Santiago,Foodservice,26
2021-07-01,-60.55220342593916,37.328154987783016,-12.123453314614787,1010077,,Santiago,Foodservice,26
2021-06-29,384.3288619080303,2931.231882829087,1668.9033258917627,1010048,,Santiago,Foodservice,26
2021-06-30,799.9609419407412,3402.1030604192433,2129.5511300148755,1010048,,Santiago,Foodservice,26
2021-07-01,379.020039197818,2977.2155067950757,1734.7177814076908,1010048,,Santiago,Foodservice,26
2021-07-02,813.6261647793838,3337.6725671472877,2064.5415331400745,1010048,,Santiago,Foodservice,26
2021-07-03,-681.191338415121,1920.02048133429,685.6619180216403,1010048,,Santiago,Foodservice,26
2021-06-29,-583.8572015111615,1244.6345785365008,320.06916833760243,1010002,,Santiago,Foodservice,26
2021-06-30,-441.2839732779604,1337.0589220844947,450.2082697888105,1010002,,Santiago,Foodservice,26
2021-07-01,-446.68749456575904,1342.8416460154804,454.4012900823683,1010002,,Santiago,Foodservice,26
2021-07-02,-562.7294013675386,1379.9261560265277,422.307020340931,1010002,,Santiago,Foodservice,26
2021-07-03,-694.3870374634273,1161.7123925500725,246.0089997548563,1010002,,Santiago,Foodservice,26
2021-06-29,1338.9034706090163,3697.3874968497703,2543.887236125997,1020253,,Centro Norte,Tradicional,26
2021-06-30,1896.4510677683652,4179.181192048106,2998.87273692622,1020253,,Centro Norte,Tradicional,26
2021-07-01,2247.840147115287,4684.335306067573,3463.447809099499,1020253,,Centro Norte,Tradicional,26
2021-07-02,2442.6266886922554,4848.222561825511,3679.753585163162,1020253,,Centro Norte,Tradicional,26
2021-07-03,1820.2980912401656,4140.031500330592,2998.2894274349496,1020253,,Centro Norte,Tradicional,26
2021-06-29,115.76731140568772,881.7739493477023,485.942228321932,1020042,,Centro Norte,Tradicional,26
2021-06-30,110.96853014780501,878.5926807271615,491.3048724103692,1020042,,Centro Norte,Tradicional,26
2021-07-01,90.25836715332551,858.7434275213202,499.0013315236327,1020042,,Centro Norte,Tradicional,26
2021-07-02,96.0178557401884,900.0327690545657,518.2465942185014,1020042,,Centro Norte,Tradicional,26
2021-07-03,-1.7458811716966802,759.954127202994,376.236224404385,1020042,,Centro Norte,Tradicional,26
2021-06-29,1326.2024430842512,3992.0631227871845,2686.1632857193276,1020027,,Centro Norte,Tradicional,26
2021-06-30,1622.2929962172036,4090.7091785990656,2838.524015867735,1020027,,Centro Norte,Tradicional,26
2021-07-01,2416.5337165764113,4952.266767766895,3642.357199574615,1020027,,Centro Norte,Tradicional,26
2021-07-02,1886.2677760422062,4462.995250862444,3183.367680200774,1020027,,Centro Norte,Tradicional,26
2021-07-03,530.680830888879,3164.6019662565063,1863.3581116432345,1020027,,Centro Norte,Tradicional,26
2021-06-29,3051.2413209178085,9240.390791626443,6028.307737909185,1020013,,Centro Norte,Tradicional,26
2021-06-30,4280.894997051846,10366.332031374543,7217.105887147889,1020013,,Centro Norte,Tradicional,26
2021-07-01,3929.7310198649734,10261.418419291842,6986.772459389904,1020013,,Centro Norte,Tradicional,26
2021-07-02,4847.65883060397,11071.85327269114,7816.699134829692,1020013,,Centro Norte,Tradicional,26
2021-07-03,806.5273009435572,6665.522254661123,3745.6609362467034,1020013,,Centro Norte,Tradicional,26
2021-06-29,3034.977798030745,6336.198505963939,4688.778459054463,1020010,,Centro Norte,Tradicional,26
2021-06-30,3439.2171010540096,6665.006267538704,5121.038819515729,1020010,,Centro Norte,Tradicional,26
2021-07-01,3370.3053753274717,6477.011474171637,4971.959283009375,1020010,,Centro Norte,Tradicional,26
2021-07-02,3455.574652895985,6786.704651527477,5229.897742851923,1020010,,Centro Norte,Tradicional,26
2021-07-03,2363.499886141578,5416.546362483941,3892.9175707663126,1020010,,Centro Norte,Tradicional,26
2021-06-29,-41.99787750168159,2234.550006708569,1093.6255515945265,1020003,,Centro Norte,Tradicional,26
2021-06-30,86.40084243062185,2324.0790075525592,1204.2906329403486,1020003,,Centro Norte,Tradicional,26
2021-07-01,655.7902699216122,2956.271437300776,1742.2801595826952,1020003,,Centro Norte,Tradicional,26
2021-07-02,362.5606706184242,2613.561648797089,1529.9992519192288,1020003,,Centro Norte,Tradicional,26
2021-07-03,-150.70053141779744,2192.2176619293527,1061.9661676853511,1020003,,Centro Norte,Tradicional,26
2021-06-29,1142.2833175192793,3508.4978214889934,2353.3005681387017,1020001,,Centro Norte,Tradicional,26
2021-06-30,1288.1651947110242,3589.038936855934,2425.4444281724363,1020001,,Centro Norte,Tradicional,26
2021-07-01,1629.0271405343651,3954.9536947300885,2865.22991340518,1020001,,Centro Norte,Tradicional,26
2021-07-02,1757.237919174729,4100.072307198726,3010.7514787491814,1020001,,Centro Norte,Tradicional,26
2021-07-03,962.8171202002967,3218.6158626138345,2009.9862095038277,1020001,,Centro Norte,Tradicional,26
2021-06-29,-174.5745510839342,2671.744916706175,1286.877465154414,1010695,,Centro Norte,Tradicional,26
2021-06-30,-252.99028566228353,2491.3157875803468,1209.0066841269288,1010695,,Centro Norte,Tradicional,26
2021-07-01,-64.56881873708298,2888.7723838220304,1557.881223305602,1010695,,Centro Norte,Tradicional,26
2021-07-02,12.484969513323163,2835.8150427750797,1458.4853446976585,1010695,,Centro Norte,Tradicional,26
2021-07-03,-309.85086399610657,2459.0873758429843,1015.3068571148108,1010695,,Centro Norte,Tradicional,26
2021-06-29,876.9234448030282,4477.239842558073,2704.3178353818917,1010267,,Centro Norte,Tradicional,26
2021-06-30,512.3593040357474,4022.1351070629744,2412.3349257175564,1010267,,Centro Norte,Tradicional,26
2021-07-01,1110.8450411682693,4727.708081649468,2922.5968255457915,1010267,,Centro Norte,Tradicional,26
2021-07-02,1390.2147484407635,4817.9292132134315,3141.1848006078194,1010267,,Centro Norte,Tradicional,26
2021-07-03,78.66328590592826,3634.65675472103,1847.201926500088,1010267,,Centro Norte,Tradicional,26
2021-06-29,12562.465112765469,23427.716394923984,17937.75154224569,1010078,,Centro Norte,Tradicional,26
2021-06-30,14865.550433725422,25839.62239231783,20494.421507923314,1010078,,Centro Norte,Tradicional,26
2021-07-01,17916.92242569704,28619.189212214766,23034.459748518533,1010078,,Centro Norte,Tradicional,26
2021-07-02,21124.779005853816,31615.108741274948,26318.937988336453,1010078,,Centro Norte,Tradicional,26
2021-07-03,9458.546440579701,20439.898242597825,15024.591751159734,1010078,,Centro Norte,Tradicional,26
2021-06-29,153.7194313792746,1486.5598698182885,801.079556208908,1010077,,Centro Norte,Tradicional,26
2021-06-30,270.8699582039243,1634.7539620985813,927.1481050385181,1010077,,Centro Norte,Tradicional,26
2021-07-01,593.6684854328614,1813.6773979503218,1183.6955527636667,1010077,,Centro Norte,Tradicional,26
2021-07-02,295.92782458405486,1594.8945803212819,966.3014736159312,1010077,,Centro Norte,Tradicional,26
2021-07-03,-119.10612306274801,1158.2643481137022,515.9893096978767,1010077,,Centro Norte,Tradicional,26
2021-06-29,808.7141173277427,7586.424314944319,4140.059565286543,1010048,,Centro Norte,Tradicional,26
2021-06-30,2151.8512419696194,8753.36078247576,5452.403634176172,1010048,,Centro Norte,Tradicional,26
2021-07-01,2812.437860794929,9444.42479041444,6433.698129650782,1010048,,Centro Norte,Tradicional,26
2021-07-02,4549.066434118905,11327.252891680411,7849.639653399423,1010048,,Centro Norte,Tradicional,26
2021-07-03,250.9933249319475,7142.584073055043,3705.2836228577935,1010048,,Centro Norte,Tradicional,26
2021-06-29,3144.709956259839,6606.6785056450235,4830.801288784621,1010002,,Centro Norte,Tradicional,26
2021-06-30,3712.054467044154,7467.738734258921,5528.1364732032725,1010002,,Centro Norte,Tradicional,26
2021-07-01,4978.899658219321,8557.131129494248,6786.955910106413,1010002,,Centro Norte,Tradicional,26
2021-07-02,5639.569899379726,9300.083501493826,7428.434938007312,1010002,,Centro Norte,Tradicional,26
2021-07-03,3255.474897343206,6699.250828250486,4993.4468991030735,1010002,,Centro Norte,Tradicional,26
2021-06-29,-43.98239919749895,546.115462222119,262.51920452228654,1020253,,Centro Norte,Grandes Clientes,26
2021-06-30,-34.41784375692528,564.6687727065056,262.2134877456759,1020253,,Centro Norte,Grandes Clientes,26
2021-07-01,36.9377119758311,643.6770721242605,351.4605807701299,1020253,,Centro Norte,Grandes Clientes,26
2021-07-02,80.47943545931453,683.3256144953135,367.2174373475931,1020253,,Centro Norte,Grandes Clientes,26
2021-07-03,71.123166836201,690.1917009594749,382.7894474694752,1020253,,Centro Norte,Grandes Clientes,26
2021-06-29,-280.9133874784477,333.5553514235252,44.1725078454718,1020042,,Centro Norte,Grandes Clientes,26
2021-06-30,-141.04363365758243,450.70673520289444,164.53515661463675,1020042,,Centro Norte,Grandes Clientes,26
2021-07-01,-290.9877021277848,328.6720932986726,34.94924026901634,1020042,,Centro Norte,Grandes Clientes,26
2021-07-02,-183.32679266802546,415.7248339654,125.55404296731926,1020042,,Centro Norte,Grandes Clientes,26
2021-07-03,-270.7005346747488,355.4423082339392,45.25165742108106,1020042,,Centro Norte,Grandes Clientes,26
2021-06-29,-389.8238283352378,554.0409872367431,95.06785324422154,1020027,,Centro Norte,Grandes Clientes,26
2021-06-30,-335.35403262785303,598.4286740821279,138.1240105157189,1020027,,Centro Norte,Grandes Clientes,26
2021-07-01,-430.2959223301918,495.0021671514487,37.84191858302417,1020027,,Centro Norte,Grandes Clientes,26
2021-07-02,-398.59111642529297,614.0616028541197,116.3189736657161,1020027,,Centro Norte,Grandes Clientes,26
2021-07-03,-306.071361216973,568.5479544908136,128.06008528625492,1020027,,Centro Norte,Grandes Clientes,26
2021-06-29,-535.7136028977259,2267.0967956099357,840.8272911414593,1020013,,Centro Norte,Grandes Clientes,26
2021-06-30,-464.3333988843491,2265.6611108705843,865.6634223458537,1020013,,Centro Norte,Grandes Clientes,26
2021-07-01,-620.3815186311836,2115.552743703326,740.5252938006586,1020013,,Centro Norte,Grandes Clientes,26
2021-07-02,836.9866464182709,3590.478862124443,2206.8611691006754,1020013,,Centro Norte,Grandes Clientes,26
2021-07-03,483.8024897220081,3108.074428151757,1839.5356546078092,1020013,,Centro Norte,Grandes Clientes,26
2021-06-29,134.91186458541497,929.8628496794959,543.1350880347054,1020010,,Centro Norte,Grandes Clientes,26
