Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente,Semana
2021-06-17,2649.9944808770633,7022.011299168621,4854.960778620183,1020010,,Santiago,Tradicional,24
2021-06-18,2626.919229587972,7157.126875748994,4807.848398145003,1020010,,Santiago,Tradicional,24
2021-06-19,2263.4461099385244,6696.677104670777,4448.3944087337995,1020010,,Santiago,Tradicional,24
2021-06-14,-1232.8409912850182,1958.2238652436226,323.5889241621968,1020003,,Santiago,Tradicional,24
2021-06-15,-483.9379398108735,2735.0735337976125,1079.7718746425057,1020003,,Santiago,Tradicional,24
2021-06-16,-22.296386587196054,3122.88428441601,1534.6823570969996,1020003,,Santiago,Tradicional,24
2021-06-17,404.422889553564,3507.4468759940446,1864.8805268054352,1020003,,Santiago,Tradicional,24
2021-06-18,264.0792462921659,3388.3630913886036,1837.7498823783458,1020003,,Santiago,Tradicional,24
2021-06-19,276.82383581198644,3166.0817842330734,1616.2346575357215,1020003,,Santiago,Tradicional,24
2021-06-14,-408.12316470361054,2781.752397908676,1226.3426568531117,1020001,,Santiago,Tradicional,24
2021-06-15,1039.4269054217013,4166.305680434667,2554.4368635953365,1020001,,Santiago,Tradicional,24
2021-06-16,926.2789887060284,4021.9814984367154,2455.7840718520583,1020001,,Santiago,Tradicional,24
2021-06-17,1092.746379856699,4195.591250542488,2594.3229816246653,1020001,,Santiago,Tradicional,24
2021-06-18,1852.049995138489,4919.7600137182935,3350.414785863955,1020001,,Santiago,Tradicional,24
2021-06-19,1041.827429553287,4161.948764438384,2649.643793151963,1020001,,Santiago,Tradicional,24
2021-06-14,-1075.5854562628235,6072.723818512958,2418.997572326267,1010695,,Santiago,Tradicional,24
2021-06-15,209.51170284187174,7424.370357987933,3669.321893696746,1010695,,Santiago,Tradicional,24
2021-06-16,1308.2791544801023,8682.158397563144,4949.119077253608,1010695,,Santiago,Tradicional,24
2021-06-17,1317.0906944869614,8231.243105613858,4759.386021452954,1010695,,Santiago,Tradicional,24
2021-06-18,501.98672719566105,7420.129512420429,3930.981452462344,1010695,,Santiago,Tradicional,24
2021-06-19,710.5727253081911,7329.038904408332,3957.568602026334,1010695,,Santiago,Tradicional,24
2021-06-14,-2243.391185324766,6132.597933835533,1923.6572582184035,1010267,,Santiago,Tradicional,24
2021-06-15,970.7036252495081,10107.796389483035,5346.172852578866,1010267,,Santiago,Tradicional,24
2021-06-16,868.2023958194931,9925.501888426232,5270.8410519584295,1010267,,Santiago,Tradicional,24
2021-06-17,1490.924607472672,10265.489124145513,5854.575643501895,1010267,,Santiago,Tradicional,24
2021-06-18,2608.623277519613,11558.401963437536,7139.060064531768,1010267,,Santiago,Tradicional,24
2021-06-19,715.4163337180439,9096.998686066727,5038.048841500043,1010267,,Santiago,Tradicional,24
2021-06-14,6908.263879267392,26007.85514379862,16235.321675032157,1010078,,Santiago,Tradicional,24
2021-06-15,17430.444991146393,36193.56926409953,26460.47763144252,1010078,,Santiago,Tradicional,24
2021-06-16,17954.353225957217,36836.08210112302,27702.680606677735,1010078,,Santiago,Tradicional,24
2021-06-17,20786.39143616953,40121.47113163326,30731.038400157715,1010078,,Santiago,Tradicional,24
2021-06-18,24160.41292841913,44375.48008889803,34650.21115412421,1010078,,Santiago,Tradicional,24
2021-06-19,16105.90064483633,35112.86935361354,25475.841719593474,1010078,,Santiago,Tradicional,24
2021-06-14,-715.1134963690389,1510.952160075883,386.93780521701257,1010077,,Santiago,Tradicional,24
2021-06-15,-681.277954104767,1583.9474621543848,495.99550967290793,1010077,,Santiago,Tradicional,24
2021-06-16,-342.78819959900653,1975.5589201485036,811.3454241493457,1010077,,Santiago,Tradicional,24
2021-06-17,-178.51845800229756,2179.925199852959,1028.2944760214193,1010077,,Santiago,Tradicional,24
2021-06-18,189.7756555788617,2413.937808439561,1275.6622128262447,1010077,,Santiago,Tradicional,24
2021-06-19,48.122801407910835,2269.877844090929,1100.3550280827535,1010077,,Santiago,Tradicional,24
2021-06-14,-5443.353417045587,5771.6703988362315,219.8657023850301,1010048,,Santiago,Tradicional,24
2021-06-15,-1214.5921599999208,10541.6496431293,5303.72159086226,1010048,,Santiago,Tradicional,24
2021-06-16,121.15323536165451,11635.328063989973,5876.227378719104,1010048,,Santiago,Tradicional,24
2021-06-17,966.1641691241964,12900.637077873655,7005.582266819536,1010048,,Santiago,Tradicional,24
2021-06-18,3951.4853409295115,16077.927401983676,10126.760912818441,1010048,,Santiago,Tradicional,24
2021-06-19,561.2984815251372,11974.033420066924,6320.183296533431,1010048,,Santiago,Tradicional,24
2021-06-14,-1146.0817915475445,6897.573502763824,2795.0834398931247,1010002,,Santiago,Tradicional,24
2021-06-15,3714.7132901347672,11191.046034951745,7351.579404125059,1010002,,Santiago,Tradicional,24
2021-06-16,3413.199016875941,11343.97139451004,7518.727469230931,1010002,,Santiago,Tradicional,24
2021-06-17,5658.861716938222,13157.313556703071,9490.40044472582,1010002,,Santiago,Tradicional,24
2021-06-18,9872.491960545702,18098.05001903806,13971.430559734412,1010002,,Santiago,Tradicional,24
2021-06-19,6592.761601549326,13782.568341746284,10193.543679340262,1010002,,Santiago,Tradicional,24
2021-06-14,-1144.378464879644,808.632587779231,-172.10208398245643,1020253,,Santiago,Grandes Clientes,24
2021-06-15,-898.0295449481562,912.7841439273416,11.299194984618168,1020253,,Santiago,Grandes Clientes,24
2021-06-16,-949.3253388890494,1011.8274494943352,23.322979162443204,1020253,,Santiago,Grandes Clientes,24
2021-06-17,-452.7540269464931,1441.6026307052934,508.28052788658437,1020253,,Santiago,Grandes Clientes,24
2021-06-18,-935.6259896939721,951.8178341097996,36.09968091379736,1020253,,Santiago,Grandes Clientes,24
2021-06-19,-1029.1650676551978,980.0246432155382,-14.966117743407239,1020253,,Santiago,Grandes Clientes,24
2021-06-14,-457.2295564756101,394.8501999403068,-20.6045600250186,1020042,,Santiago,Grandes Clientes,24
2021-06-15,-266.43225709646896,657.9265228264164,180.28539209566875,1020042,,Santiago,Grandes Clientes,24
2021-06-16,-350.7305937237445,574.0857458529648,119.92837543079739,1020042,,Santiago,Grandes Clientes,24
2021-06-17,-228.43864504219246,666.5797708016233,228.6077834005626,1020042,,Santiago,Grandes Clientes,24
2021-06-18,-332.93194363784374,596.8647857857975,122.61188410054376,1020042,,Santiago,Grandes Clientes,24
2021-06-19,-285.7381057508613,604.4808166197729,179.39642656322246,1020042,,Santiago,Grandes Clientes,24
2021-06-14,-63.83940022263932,1789.9520169832317,882.0680940308914,1020027,,Santiago,Grandes Clientes,24
2021-06-15,288.17991066233157,2140.8775876722043,1238.839343131349,1020027,,Santiago,Grandes Clientes,24
2021-06-16,491.23759634736405,2325.79163715868,1436.1327654327342,1020027,,Santiago,Grandes Clientes,24
2021-06-17,455.46979351045377,2220.150818723344,1407.0616146728562,1020027,,Santiago,Grandes Clientes,24
2021-06-18,567.6165269780658,2361.3029155442905,1441.8580791420436,1020027,,Santiago,Grandes Clientes,24
2021-06-19,263.0833304157301,2110.2239551616294,1208.3759351713306,1020027,,Santiago,Grandes Clientes,24
2021-06-14,-2914.4383261332214,3668.6517501017793,410.87673417992045,1020013,,Santiago,Grandes Clientes,24
2021-06-15,-2079.307279511043,4648.156887291695,1259.5368645347748,1020013,,Santiago,Grandes Clientes,24
2021-06-16,-1153.9749346105664,5518.0858264416365,2250.0899626909722,1020013,,Santiago,Grandes Clientes,24
2021-06-17,-646.7553667420339,5781.33955641087,2505.9314472444494,1020013,,Santiago,Grandes Clientes,24
2021-06-18,-1561.9876500177124,5543.845321488315,1804.098776718726,1020013,,Santiago,Grandes Clientes,24
2021-06-19,-2208.1926744511443,4688.015009633685,1314.381516632905,1020013,,Santiago,Grandes Clientes,24
2021-06-14,-1360.3397220863815,2231.4854049917412,379.83519044699483,1020010,,Santiago,Grandes Clientes,24
2021-06-15,-1249.3814758903757,2557.0157284004895,691.4007916852374,1020010,,Santiago,Grandes Clientes,24
2021-06-16,-633.2065973135014,2790.5565404957333,1137.2821530329497,1020010,,Santiago,Grandes Clientes,24
2021-06-17,-1141.929463099932,2485.1781026174417,772.0979945459668,1020010,,Santiago,Grandes Clientes,24
2021-06-18,-677.8324959062049,2725.5088585208077,989.3985222754221,1020010,,Santiago,Grandes Clientes,24
2021-06-19,-1125.21023341956,2498.8550089438827,745.853269075871,1020010,,Santiago,Grandes Clientes,24
2021-06-14,-1072.5644634755213,751.0916388249543,-177.07843906380972,1020003,,Santiago,Grandes Clientes,24
2021-06-15,-790.7387249568643,1022.1628441537752,56.030837841382024,1020003,,Santiago,Grandes Clientes,24
2021-06-16,-786.897580621529,1021.5308461350132,103.6333513515667,1020003,,Santiago,Grandes Clientes,24
2021-06-17,-596.6957332648722,1143.7276352744855,302.4832645194747,1020003,,Santiago,Grandes Clientes,24
2021-06-18,-690.3609403804242,1149.670778414531,241.72648238659747,1020003,,Santiago,Grandes Clientes,24
2021-06-19,-853.615756949414,993.1640410867719,101.8195211723775,1020003,,Santiago,Grandes Clientes,24
2021-06-14,-528.9716394277971,859.0926895371007,145.40361454582552,1020001,,Santiago,Grandes Clientes,24
2021-06-15,-408.28811238430444,964.1833507008065,253.3985213958409,1020001,,Santiago,Grandes Clientes,24
2021-06-16,-470.51861879263345,930.4139084117587,252.45641226716108,1020001,,Santiago,Grandes Clientes,24
2021-06-17,-376.83567425734736,1015.6167508732328,287.05227863729954,1020001,,Santiago,Grandes Clientes,24
2021-06-18,-173.54032806863327,1202.6344074318054,527.5152189936463,1020001,,Santiago,Grandes Clientes,24
2021-06-19,-312.78357692905587,995.7550102320092,336.41242611628587,1020001,,Santiago,Grandes Clientes,24
2021-06-14,-4742.666658618195,3398.349143942423,-633.582310358094,1010695,,Santiago,Grandes Clientes,24
2021-06-15,-3416.207356171733,4435.420996346944,620.8827772694718,1010695,,Santiago,Grandes Clientes,24
2021-06-16,-2598.514821280283,4881.529333339403,1162.3054309401916,1010695,,Santiago,Grandes Clientes,24
2021-06-17,-3155.048038010347,4713.844538148723,847.091715078596,1010695,,Santiago,Grandes Clientes,24
2021-06-18,-2828.199035159306,4967.964028589097,1223.6422328432982,1010695,,Santiago,Grandes Clientes,24
2021-06-14,-4025.9893432437925,2146.210744940018,-922.4037282564746,1010267,,Santiago,Grandes Clientes,24
2021-06-15,-3029.7637624343465,3287.151864228422,240.29636885634557,1010267,,Santiago,Grandes Clientes,24
2021-06-16,-2961.646533765765,3581.8545301590866,240.70484161145995,1010267,,Santiago,Grandes Clientes,24
2021-06-17,-2700.9632155784584,3914.5609217566657,475.3927540930605,1010267,,Santiago,Grandes Clientes,24
2021-06-18,-2301.4342709817215,4347.910026247613,865.1572001497519,1010267,,Santiago,Grandes Clientes,24
2021-06-19,-3691.627709759596,2962.906355748038,-422.11915915756475,1010267,,Santiago,Grandes Clientes,24
2021-06-14,-5937.8104753653,4888.13161990783,-715.8988107614255,1010078,,Santiago,Grandes Clientes,24
2021-06-15,-2735.451946584812,8566.4611080877,2708.707805617575,1010078,,Santiago,Grandes Clientes,24
2021-06-16,-612.008466629574,10830.97540940682,4908.902890085816,1010078,,Santiago,Grandes Clientes,24
2021-06-17,60.88794973225956,10936.072073469075,5451.096812330865,1010078,,Santiago,Grandes Clientes,24
2021-06-18,-977.59879109339,9977.727645281375,4278.554945844081,1010078,,Santiago,Grandes Clientes,24
2021-06-19,-2420.7829057332806,9059.121505468893,2996.5892244386587,1010078,,Santiago,Grandes Clientes,24
2021-06-14,-573.5852139672429,366.39231386056224,-91.07747814405974,1010077,,Santiago,Grandes Clientes,24
2021-06-15,-418.1720054755307,548.7908597420156,79.47607984475982,1010077,,Santiago,Grandes Clientes,24
2021-06-16,-476.8718103288867,499.4039543071846,28.93678436523072,1010077,,Santiago,Grandes Clientes,24
2021-06-17,-445.600972217623,546.8913913567623,91.23701992209824,1010077,,Santiago,Grandes Clientes,24
2021-06-14,-7771.947370526776,3103.838894871477,-2136.711427755656,1010048,,Santiago,Grandes Clientes,24
2021-06-15,-5490.403008922645,5221.212404155459,51.61135341405134,1010048,,Santiago,Grandes Clientes,24
2021-06-16,-3996.701536282112,7276.70610508488,1517.0069743942695,1010048,,Santiago,Grandes Clientes,24
2021-06-17,-4353.447902376768,7402.180056440515,1867.9862536063833,1010048,,Santiago,Grandes Clientes,24
2021-06-18,-4582.03886063603,6465.965947722265,670.4513219301127,1010048,,Santiago,Grandes Clientes,24
2021-06-19,-5500.840335523014,5581.176903745727,-26.896238045633936,1010048,,Santiago,Grandes Clientes,24
2021-06-14,-1229.230397851071,3949.0119408187943,1364.6426773179494,1010002,,Santiago,Grandes Clientes,24
2021-06-15,218.93134519440278,4971.461666051032,2608.404157896084,1010002,,Santiago,Grandes Clientes,24
2021-06-16,1552.5677026235996,6407.111393061349,4043.001300819427,1010002,,Santiago,Grandes Clientes,24
2021-06-17,1855.4149909450314,6574.674142914817,4302.623166295897,1010002,,Santiago,Grandes Clientes,24
2021-06-18,2700.5437835122684,7587.170487533997,4939.851972455404,1010002,,Santiago,Grandes Clientes,24
2021-06-19,1083.9244333989323,5860.108890296038,3493.188640025356,1010002,,Santiago,Grandes Clientes,24
2021-06-14,76.77890244137208,968.8628683563261,518.0109395734478,1020253,,Santiago,Foodservice,24
2021-06-15,121.43316233045455,1072.9187881343569,589.5152108309513,1020253,,Santiago,Foodservice,24
2021-06-16,85.96539317877448,1010.3725140180405,565.4570317515199,1020253,,Santiago,Foodservice,24
2021-06-17,110.32398666472251,1006.2250032101731,568.4898471956737,1020253,,Santiago,Foodservice,24
2021-06-18,100.83385714244352,1042.712476705074,560.850112375278,1020253,,Santiago,Foodservice,24
2021-06-19,23.128848264498878,953.441103629109,475.87581003236096,1020253,,Santiago,Foodservice,24
2021-06-14,-56.74026456706546,32.69922368861124,-13.927813874064796,1020042,,Santiago,Foodservice,24
2021-06-15,-60.41601951025795,31.410125616417123,-18.559289665464984,1020042,,Santiago,Foodservice,24
2021-06-16,-21.667672730739188,75.01917011652911,28.874309082448,1020042,,Santiago,Foodservice,24
2021-06-17,-22.043596007453175,75.02165453212811,23.614162329221784,1020042,,Santiago,Foodservice,24
2021-06-14,-183.09898677956343,254.37430530848204,32.44372708850126,1020027,,Santiago,Foodservice,24
2021-06-15,-228.5065157165468,219.52059584733342,-3.848309329103216,1020027,,Santiago,Foodservice,24
2021-06-16,-229.25443742458143,227.95330995604613,-1.5480375288266686,1020027,,Santiago,Foodservice,24
2021-06-17,-173.64756385825615,254.44209542884528,47.37610487380729,1020027,,Santiago,Foodservice,24
2021-06-18,-180.58248139402332,260.01206054106837,36.44697530645132,1020027,,Santiago,Foodservice,24
2021-06-19,-242.1498195529879,179.71548575613554,-29.284998540379526,1020027,,Santiago,Foodservice,24
2021-06-14,-94.34716834006161,255.51129058936488,81.02899911026375,1020013,,Santiago,Foodservice,24
2021-06-15,-142.89191641470396,248.16333916329424,53.95896798957065,1020013,,Santiago,Foodservice,24
2021-06-16,-81.20690829482052,275.5987353546269,89.72154710608125,1020013,,Santiago,Foodservice,24
2021-06-17,-170.67882932381121,216.13080922215045,38.7640196343075,1020013,,Santiago,Foodservice,24
2021-06-18,-58.63297592680432,314.41584174448286,117.8877479299077,1020013,,Santiago,Foodservice,24
2021-06-19,-130.49410040141126,246.39841305581817,55.143434157884705,1020013,,Santiago,Foodservice,24
2021-06-14,-487.80826273325204,2595.820404763574,1065.795865379059,1020010,,Santiago,Foodservice,24
2021-06-15,-619.647954499753,2270.79193447944,844.7959129182856,1020010,,Santiago,Foodservice,24
2021-06-16,-467.0228055925436,2491.7822150463817,993.0899842492785,1020010,,Santiago,Foodservice,24
2021-06-17,-618.2619581827413,2379.6271761597777,905.8049704786314,1020010,,Santiago,Foodservice,24
2021-06-18,-322.1992274130323,2702.1645590303297,1138.186516738429,1020010,,Santiago,Foodservice,24
2021-06-19,-1156.803063409225,1878.502587032649,373.15172231481506,1020010,,Santiago,Foodservice,24
2021-06-14,-81.42275879113902,313.0295199701312,111.0637885823792,1020003,,Santiago,Foodservice,24
2021-06-15,-16.920656068834372,366.2362829762116,168.44952088271333,1020003,,Santiago,Foodservice,24
2021-06-16,125.01317416264182,512.3130021345204,327.1492347913018,1020003,,Santiago,Foodservice,24
2021-06-17,-45.490573455845606,353.4893414432921,150.38276280391108,1020003,,Santiago,Foodservice,24
2021-06-18,17.206554912691846,396.16758170145056,209.9921599652689,1020003,,Santiago,Foodservice,24
2021-06-19,-87.95087175296025,312.59852387006197,103.11367496756712,1020003,,Santiago,Foodservice,24
2021-06-14,-96.46813357780243,143.96143837885998,25.22389617739325,1020001,,Santiago,Foodservice,24
2021-06-15,-155.98756082524397,88.679379159474,-36.33241524063634,1020001,,Santiago,Foodservice,24
2021-06-16,-58.49493092451282,188.70979492757297,62.20237575648752,1020001,,Santiago,Foodservice,24
2021-06-17,-142.51590022836422,115.77121183118068,-10.556728727337791,1020001,,Santiago,Foodservice,24
2021-06-18,-98.11847159545124,155.4594620670956,24.646777422132253,1020001,,Santiago,Foodservice,24
2021-06-19,-201.2259421743013,51.03496176051174,-64.8647098508125,1020001,,Santiago,Foodservice,24
2021-06-14,38.72530219574689,543.9175989179146,287.6137485527724,1010695,,Santiago,Foodservice,24
2021-06-15,74.48794545540679,566.9416179400373,310.3636872265366,1010695,,Santiago,Foodservice,24
2021-06-16,179.07509539525108,687.9481926102615,429.0225390408368,1010695,,Santiago,Foodservice,24
2021-06-17,58.91711538360951,585.6234745173437,318.7713741264571,1010695,,Santiago,Foodservice,24
2021-06-18,120.46701751287146,623.2672563974604,375.04132418381016,1010695,,Santiago,Foodservice,24
2021-06-19,49.32564314457399,556.588248380376,288.6119681051999,1010695,,Santiago,Foodservice,24
2021-06-14,3133.291625742964,10234.743547428037,6693.640143413675,1010267,,Santiago,Foodservice,24
2021-06-15,5079.864620414325,11824.154416584455,8322.91913702921,1010267,,Santiago,Foodservice,24
2021-06-16,4719.637288495299,11401.352742632316,7994.639746179325,1010267,,Santiago,Foodservice,24
2021-06-17,4295.449872247534,11173.73772990663,7693.903428292122,1010267,,Santiago,Foodservice,24
2021-06-18,4358.348937082497,11008.173381832215,7791.028762749647,1010267,,Santiago,Foodservice,24
2021-06-19,1275.1375174480988,8480.763646961992,4914.307405267391,1010267,,Santiago,Foodservice,24
2021-06-14,786.8978861986607,2897.198090291644,1797.8509166868591,1010078,,Santiago,Foodservice,24
2021-06-15,851.2877875067327,2998.4554245070512,1972.3322556774858,1010078,,Santiago,Foodservice,24
2021-06-16,1561.5122753666242,3744.292342272455,2677.8822470119826,1010078,,Santiago,Foodservice,24
2021-06-17,1130.1378249690792,3206.330975965819,2131.295164129778,1010078,,Santiago,Foodservice,24
2021-06-18,1015.9239107520154,3176.5567627247333,2135.820817446554,1010078,,Santiago,Foodservice,24
2021-06-19,323.5573109340237,2385.1269188956117,1364.3991757042281,1010078,,Santiago,Foodservice,24
2021-06-14,-285.5228684309,2312.43987442841,991.7404134483268,1010048,,Santiago,Foodservice,24
2021-06-15,-504.56100822051127,2350.0626559264756,922.5597827619831,1010048,,Santiago,Foodservice,24
2021-06-16,89.0002269687797,2687.262490155017,1367.8748815626643,1010048,,Santiago,Foodservice,24
2021-06-17,-264.3993248487329,2300.8085548979025,996.7492842012925,1010048,,Santiago,Foodservice,24
2021-06-18,5.7200248535945875,2606.9575749745595,1336.3118633044137,1010048,,Santiago,Foodservice,24
2021-06-19,-1293.643131637115,1270.4015981123762,-23.876641312490392,1010048,,Santiago,Foodservice,24
2021-06-14,-652.7437770875695,1225.7326581927143,269.8957563898502,1010002,,Santiago,Foodservice,24
2021-06-15,-473.4399919465641,1442.3855016049272,458.8136199607967,1010002,,Santiago,Foodservice,24
2021-06-16,-356.7788334749898,1497.9056744158545,583.3978901455741,1010002,,Santiago,Foodservice,24
2021-06-17,-398.2550618797988,1465.5223170646047,574.7751930901779,1010002,,Santiago,Foodservice,24
2021-06-18,-379.09959244527414,1533.338716702047,529.0792986507957,1010002,,Santiago,Foodservice,24
2021-06-19,-564.0973619092625,1218.1546519540866,336.0752174859864,1010002,,Santiago,Foodservice,24
2021-06-14,-1221.7388088812243,-1221.7388088668451,-1221.7388088738799,1010695,,Santiago,Industriales,24
2021-06-15,310.46766148170826,310.46766149754797,310.4676614891946,1010695,,Santiago,Industriales,24
2021-06-16,365.0606834197963,365.0606834370805,365.0606834287889,1010695,,Santiago,Industriales,24
2021-06-17,947.0851154205892,947.085115437374,947.085115429408,1010695,,Santiago,Industriales,24
2021-06-14,-4114.806417741285,12425.37017325103,3733.320460907715,1010267,,Santiago,Industriales,24
2021-06-15,3267.146204598622,20164.221337873943,11289.150341047221,1010267,,Santiago,Industriales,24
2021-06-16,5750.98005255813,21858.361130146845,13844.064484041191,1010267,,Santiago,Industriales,24
2021-06-17,3756.3320115874185,19379.639343789233,11377.854276463473,1010267,,Santiago,Industriales,24
2021-06-18,13131.94329774876,29338.64717517447,21000.702299676377,1010267,,Santiago,Industriales,24
2021-06-19,17514.457530743377,33513.000646279164,25473.236668717083,1010267,,Santiago,Industriales,24
2021-06-14,541.4362053026878,2977.6565186927633,1805.5438472014969,1020253,,Centro Norte,Tradicional,24
2021-06-15,823.5856680240979,3090.2359277305673,2035.7351468176905,1020253,,Centro Norte,Tradicional,24
2021-06-16,1294.4356149809698,3629.3500695532216,2475.6336569198047,1020253,,Centro Norte,Tradicional,24
2021-06-17,1760.888428330801,4113.306899619956,2918.684324804289,1020253,,Centro Norte,Tradicional,24
2021-06-18,2042.8775805499151,4423.036770459411,3149.6198759902745,1020253,,Centro Norte,Tradicional,24
2021-06-19,1291.5318782415243,3633.749903213108,2503.7812766424536,1020253,,Centro Norte,Tradicional,24
2021-06-14,-217.10678729349928,573.1637829338933,170.02012275862438,1020042,,Centro Norte,Tradicional,24
2021-06-15,-7.0795857702280305,782.9829967329862,372.7137672380404,1020042,,Centro Norte,Tradicional,24
2021-06-16,-2.949837281415039,822.8143169640234,392.10923619284324,1020042,,Centro Norte,Tradicional,24
2021-06-17,10.174587203129608,798.9924982478337,409.14773403235654,1020042,,Centro Norte,Tradicional,24
2021-06-18,50.55023983817352,892.6228800810231,453.9815096454568,1020042,,Centro Norte,Tradicional,24
2021-06-19,-53.74877797492766,708.1341109649038,326.6592177410539,1020042,,Centro Norte,Tradicional,24
2021-06-14,754.3753513412164,3226.1744260492815,1972.5748899215114,1020027,,Centro Norte,Tradicional,24
2021-06-15,1797.114823832917,4425.992857683477,3087.9025150075486,1020027,,Centro Norte,Tradicional,24
2021-06-16,2041.5608317586461,4480.586682853333,3272.913025054218,1020027,,Centro Norte,Tradicional,24
2021-06-17,2704.3631831953767,5447.6933674328775,4127.709680721106,1020027,,Centro Norte,Tradicional,24
2021-06-18,2444.9068636257034,5003.632309978991,3707.6815599082965,1020027,,Centro Norte,Tradicional,24
2021-06-19,1132.2026747844957,3792.596903418027,2432.6061345583503,1020027,,Centro Norte,Tradicional,24
2021-06-14,1624.7088161898205,7691.588269647151,4717.324757978192,1020013,,Centro Norte,Tradicional,24
2021-06-15,3782.2560462704882,10017.28528035592,6762.737334302067,1020013,,Centro Norte,Tradicional,24
2021-06-16,4955.624055949303,11096.434758992511,8056.013349157548,1020013,,Centro Norte,Tradicional,24
2021-06-17,4683.449679544775,11019.348986387484,7849.356309217661,1020013,,Centro Norte,Tradicional,24
2021-06-18,5669.173132906941,11665.849299861693,8705.56973895707,1020013,,Centro Norte,Tradicional,24
2021-06-19,1380.4124544431645,7956.3119121988175,4660.053205894477,1020013,,Centro Norte,Tradicional,24
2021-06-14,1451.3280939638435,4446.651241718663,2975.2672971786287,1020010,,Centro Norte,Tradicional,24
2021-06-15,2679.6339615673473,5548.080100027215,4040.79991414662,1020010,,Centro Norte,Tradicional,24
2021-06-16,3102.851866512217,6050.100649124127,4493.48634523176,1020010,,Centro Norte,Tradicional,24
2021-06-17,2826.0980432151755,5919.939140377422,4471.368129218502,1020010,,Centro Norte,Tradicional,24
2021-06-18,3194.4410065828265,6268.495086844231,4776.162029314368,1020010,,Centro Norte,Tradicional,24
2021-06-19,1915.2199063638093,5061.093346286736,3461.261059286195,1020010,,Centro Norte,Tradicional,24
2021-06-14,-501.0241122372522,1756.6884138886014,608.1978112984211,1020003,,Centro Norte,Tradicional,24
2021-06-15,-30.020188899552327,2226.6083449946063,1079.360195462191,1020003,,Centro Norte,Tradicional,24
2021-06-16,44.44292091807234,2443.7448388398943,1231.8271666231408,1020003,,Centro Norte,Tradicional,24
2021-06-17,732.862233071932,2933.1493165548336,1802.0493064291313,1020003,,Centro Norte,Tradicional,24
2021-06-18,553.6009374322531,2771.791531742614,1644.4893459516363,1020003,,Centro Norte,Tradicional,24
2021-06-19,30.638858083971634,2277.151553292373,1192.7885634664763,1020003,,Centro Norte,Tradicional,24
2021-06-14,411.39051912389994,2683.4904544539163,1528.081485606036,1020001,,Centro Norte,Tradicional,24
