ds,yhat_lower,yhat_upper,yhat,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-11,6222.891319671616,15536.817720337103,10892.824518861344,1010078,Huechuraba,Santiago
2021-06-12,1858.253892377635,11285.141442779177,6528.516258491867,1010078,Huechuraba,Santiago
2021-06-13,-5127.580375477063,4106.979961325362,-494.7709308795811,1010078,Huechuraba,Santiago
2021-06-14,-1348.1360320001513,8238.962810322659,3552.3229223129943,1010078,Huechuraba,Santiago
2021-06-09,-497.35147773074607,787.9635010436317,148.1828786444928,1010077,Huechuraba,Santiago
2021-06-10,-350.24000042697423,915.4473966939638,284.2225569380415,1010077,Huechuraba,Santiago
2021-06-11,-255.96057803041472,1004.9943968627102,388.2062441640873,1010077,Huechuraba,Santiago
2021-06-12,-288.2700765514272,954.7357946363921,336.5463602333115,1010077,Huechuraba,Santiago
2021-06-13,-882.4961615840358,365.0119739572962,-255.70508898561818,1010077,Huechuraba,Santiago
2021-06-14,-582.1962070774194,709.0600478133576,58.42860578384614,1010077,Huechuraba,Santiago
2021-06-09,-1130.1400552760867,7247.361185989225,2830.2587087035026,1010048,Huechuraba,Santiago
2021-06-10,-1351.7004553824117,7311.840057200202,3028.9310126924947,1010048,Huechuraba,Santiago
2021-06-11,-1178.822158274926,7521.151745388991,2967.3561987077255,1010048,Huechuraba,Santiago
2021-06-12,-3347.380477784396,5130.100992935688,1150.1675030680412,1010048,Huechuraba,Santiago
2021-06-13,-7806.270370692333,876.8647571261534,-3508.786617142502,1010048,Huechuraba,Santiago
2021-06-14,-4170.523840392478,4238.163252833042,-62.493396488547205,1010048,Huechuraba,Santiago
2021-06-09,544.2528530924047,5202.01284246553,2882.2859488498375,1010002,Huechuraba,Santiago
2021-06-10,1393.3741626932238,6154.158667446682,3739.219283648554,1010002,Huechuraba,Santiago
2021-06-11,2772.1501916277743,7635.298702500195,5241.768281043965,1010002,Huechuraba,Santiago
2021-06-12,535.8840755065237,5376.904690740045,2900.9617957728715,1010002,Huechuraba,Santiago
2021-06-13,-4181.131949897382,639.051051102739,-1564.098816592456,1010002,Huechuraba,Santiago
2021-06-14,-1545.2745072318012,3517.0025269599078,1056.3616178596162,1010002,Huechuraba,Santiago
2021-06-09,-41.817888304404995,2248.027942610284,1112.0507785115694,1020253,Lo Espejo,Santiago
2021-06-10,-117.78095257573595,2201.508936825894,1075.616298360714,1020253,Lo Espejo,Santiago
2021-06-11,64.08244955742397,2348.762395308308,1192.1014813727638,1020253,Lo Espejo,Santiago
2021-06-12,103.8455413237402,2308.8495722963585,1153.5373456240786,1020253,Lo Espejo,Santiago
2021-06-13,-623.7310072905223,1630.2791909735554,499.9540183710013,1020253,Lo Espejo,Santiago
2021-06-14,-582.8016587069728,1633.2344821122474,479.484427134297,1020253,Lo Espejo,Santiago
2021-06-09,-262.17875696105955,690.8643682958927,209.75244639838627,1020042,Lo Espejo,Santiago
2021-06-10,-270.20843676071837,626.2445493412793,197.13824480172244,1020042,Lo Espejo,Santiago
2021-06-11,-219.99838874040464,708.9067756462957,247.78315046249656,1020042,Lo Espejo,Santiago
2021-06-12,-264.22309209438953,655.8277350441866,185.98882923668674,1020042,Lo Espejo,Santiago
2021-06-13,-382.91447467651403,523.7073098977465,65.87723489733354,1020042,Lo Espejo,Santiago
2021-06-14,-503.47338499287326,408.75307917290087,-37.08436915737964,1020042,Lo Espejo,Santiago
2021-06-09,543.0699891067572,2504.194955514301,1553.567604904768,1020027,Lo Espejo,Santiago
2021-06-10,510.8444858085426,2485.241419398118,1481.754411527666,1020027,Lo Espejo,Santiago
2021-06-11,587.7336092935802,2706.5239644544404,1642.7888668125674,1020027,Lo Espejo,Santiago
2021-06-12,235.2183177120797,2183.5259558024413,1270.1811121667054,1020027,Lo Espejo,Santiago
2021-06-13,-96.69979714002629,1901.532154094357,911.7166319550938,1020027,Lo Espejo,Santiago
2021-06-14,-256.6173035552116,1760.5343189676755,720.1339074184069,1020027,Lo Espejo,Santiago
2021-06-09,250.46849049345337,5265.623527374114,2835.503719732884,1020013,Lo Espejo,Santiago
2021-06-10,578.5435681414724,5635.929213337707,3082.496798072804,1020013,Lo Espejo,Santiago
2021-06-11,323.5516499796164,5215.696680273268,2694.1011661910807,1020013,Lo Espejo,Santiago
2021-06-12,-528.1376627637117,4588.5476268970515,2120.5426167302635,1020013,Lo Espejo,Santiago
2021-06-13,-1188.2510559790608,3670.1275135487567,1114.6861258216538,1020013,Lo Espejo,Santiago
2021-06-14,-1391.944282486063,3594.2138052729297,1091.4622653830902,1020013,Lo Espejo,Santiago
2021-06-09,735.5751716919879,3376.411700144927,2067.656126633754,1020010,Lo Espejo,Santiago
2021-06-10,490.1910338723224,3131.5749890001807,1824.0361945659306,1020010,Lo Espejo,Santiago
2021-06-11,436.02653395453643,3112.729769476829,1788.0619823782824,1020010,Lo Espejo,Santiago
2021-06-12,192.07572608304534,3001.3948278181015,1606.1545588041445,1020010,Lo Espejo,Santiago
2021-06-13,-997.2560834969926,1715.490419597582,377.39337251268887,1020010,Lo Espejo,Santiago
2021-06-14,-254.68565666117362,2439.7807271963093,1144.6907398734836,1020010,Lo Espejo,Santiago
2021-06-09,-214.21345206690202,1524.1356010431855,625.8531976305371,1020003,Lo Espejo,Santiago
2021-06-10,-213.1152818361038,1503.2815670830112,645.1192079439461,1020003,Lo Espejo,Santiago
2021-06-11,-367.0102907988778,1406.228366888254,545.7559318077317,1020003,Lo Espejo,Santiago
2021-06-12,-255.99503484876422,1446.8244395210127,623.0542874271283,1020003,Lo Espejo,Santiago
2021-06-13,-503.29027007937555,1122.976089624482,313.1281152544458,1020003,Lo Espejo,Santiago
2021-06-14,-730.7642329263617,947.8535769512697,105.96604781299052,1020003,Lo Espejo,Santiago
2021-06-09,-26.95027080526096,1551.8221544411156,775.4650138711572,1020001,Lo Espejo,Santiago
2021-06-10,-29.0850182087938,1504.0430281197503,769.7553719067556,1020001,Lo Espejo,Santiago
2021-06-11,399.64835271397817,1919.7164688546825,1145.9451422066163,1020001,Lo Espejo,Santiago
2021-06-12,-64.25688222042596,1533.0990483367184,756.6798748264566,1020001,Lo Espejo,Santiago
2021-06-13,-417.18070528565187,1127.9624435257433,346.56805175907516,1020001,Lo Espejo,Santiago
2021-06-14,-424.64315416683684,1071.1625169159895,335.23464987142614,1020001,Lo Espejo,Santiago
2021-06-09,-963.9176057855086,3360.7214066651645,1186.5232334675545,1010695,Lo Espejo,Santiago
2021-06-10,-990.098973880691,3470.0365553864867,1185.5371731690163,1010695,Lo Espejo,Santiago
2021-06-11,-1174.8125398684313,3118.384770580198,884.3810335772348,1010695,Lo Espejo,Santiago
2021-06-12,-1199.564439155065,3086.1018906960967,921.963898851517,1010695,Lo Espejo,Santiago
2021-06-13,-2222.886329847347,2071.558107061277,3.361142280177546,1010695,Lo Espejo,Santiago
2021-06-14,-2027.6037965587514,2249.5703763878005,56.93159868617988,1010695,Lo Espejo,Santiago
2021-06-09,-501.0853941402963,4315.717397599502,1847.7804187716752,1010267,Lo Espejo,Santiago
2021-06-10,-81.27095477198938,4434.324706117514,2248.4001979004206,1010267,Lo Espejo,Santiago
2021-06-11,84.86223553300135,4711.190231024822,2502.962384335796,1010267,Lo Espejo,Santiago
2021-06-12,-1051.5603430864755,3438.485913907199,1202.8645588516997,1010267,Lo Espejo,Santiago
2021-06-13,-3021.294303829248,1722.4354837616918,-550.6276116002632,1010267,Lo Espejo,Santiago
2021-06-14,-1031.454617537285,3550.4142598356316,1175.583549008165,1010267,Lo Espejo,Santiago
2021-06-09,4552.696391597267,13773.167089970002,9311.552764415334,1010078,Lo Espejo,Santiago
2021-06-10,6173.4984244053685,15337.352704770808,10745.121609806061,1010078,Lo Espejo,Santiago
2021-06-11,6210.130189432303,15556.508999502821,10992.92653692402,1010078,Lo Espejo,Santiago
2021-06-12,2926.43977817396,12042.784137360957,7664.330904462056,1010078,Lo Espejo,Santiago
2021-06-13,-2613.0146622144757,6463.261297147839,2027.398820122452,1010078,Lo Espejo,Santiago
2021-06-14,567.1608963371133,10113.193849156125,5292.789535872687,1010078,Lo Espejo,Santiago
2021-06-09,-45.0612278012661,1040.084467979839,482.69211620636895,1010077,Lo Espejo,Santiago
2021-06-10,-117.14434999101493,965.5512782600688,407.2143317465763,1010077,Lo Espejo,Santiago
2021-06-11,-139.17349830332105,966.8933745991577,422.6814120497544,1010077,Lo Espejo,Santiago
2021-06-12,-119.84705388678735,965.4553902589641,420.123161245949,1010077,Lo Espejo,Santiago
2021-06-13,-657.4540359380982,468.9575729549398,-99.08638327572362,1010077,Lo Espejo,Santiago
2021-06-14,-375.0253783214253,635.701230169745,144.50247502627957,1010077,Lo Espejo,Santiago
2021-06-09,-2185.6218871727992,5237.81971417722,1612.2320384711138,1010048,Lo Espejo,Santiago
2021-06-10,-1437.4680981919864,5848.9859405802135,2117.190620007815,1010048,Lo Espejo,Santiago
2021-06-11,-879.6363718660156,6384.235176015445,2946.62028608482,1010048,Lo Espejo,Santiago
2021-06-12,-2265.204406884653,5229.5847293227225,1381.3360082170016,1010048,Lo Espejo,Santiago
2021-06-13,-6795.29680090176,587.7488614702385,-3082.996805116401,1010048,Lo Espejo,Santiago
2021-06-14,-3999.7523043477,3293.424852128779,-425.7393495979752,1010048,Lo Espejo,Santiago
2021-06-09,-634.3709773704976,3452.3688128830754,1423.9383217757545,1010002,Lo Espejo,Santiago
2021-06-10,-174.8430279849603,3816.5031406391736,1757.6951890082591,1010002,Lo Espejo,Santiago
2021-06-11,1509.7865162311891,5351.953012667477,3381.431151379661,1010002,Lo Espejo,Santiago
2021-06-12,-302.49100046167,3608.407952809727,1615.2760760394199,1010002,Lo Espejo,Santiago
2021-06-13,-5390.731009829608,-1557.6652397047208,-3630.205101695268,1010002,Lo Espejo,Santiago
2021-06-14,-2204.4226066149695,1838.8965658273712,-276.5065930365847,1010002,Lo Espejo,Santiago
2021-06-09,746.2273656857465,2148.270908810955,1446.881561335975,1020253,Sucursal Miraflores,Santiago
2021-06-10,871.590248149319,2254.7716865607417,1546.348737890238,1020253,Sucursal Miraflores,Santiago
2021-06-11,821.8385893858083,2267.225336939394,1531.1388929972245,1020253,Sucursal Miraflores,Santiago
2021-06-12,578.9208343762627,1980.9168100769832,1302.2708539971184,1020253,Sucursal Miraflores,Santiago
2021-06-13,697.4287912751444,2100.124849815284,1386.5625707091372,1020253,Sucursal Miraflores,Santiago
2021-06-14,403.417616110266,1828.5277040646793,1145.3451458037691,1020253,Sucursal Miraflores,Santiago
2021-06-09,185.88132578947213,545.3975592066303,373.7325145141771,1020042,Sucursal Miraflores,Santiago
2021-06-10,119.05073178325947,505.7055698196148,307.6698262142533,1020042,Sucursal Miraflores,Santiago
2021-06-11,132.73176916698054,520.0298575338611,323.2345474784342,1020042,Sucursal Miraflores,Santiago
2021-06-12,74.94414822745092,443.1586464147087,265.5447372958859,1020042,Sucursal Miraflores,Santiago
2021-06-13,-14.314963383822953,353.493160401904,182.49811214904736,1020042,Sucursal Miraflores,Santiago
2021-06-14,17.03527323267716,396.6571772748571,212.5635864584259,1020042,Sucursal Miraflores,Santiago
2021-06-09,1371.1477503857145,2865.3816555823737,2081.609417059963,1020027,Sucursal Miraflores,Santiago
2021-06-10,1274.5156213250193,2742.4540327702093,2014.335338144789,1020027,Sucursal Miraflores,Santiago
2021-06-11,1253.7675914253116,2743.488964590957,2043.6820022226684,1020027,Sucursal Miraflores,Santiago
2021-06-12,1161.5607059919184,2760.965002972822,1957.454197584658,1020027,Sucursal Miraflores,Santiago
2021-06-13,243.93278267327776,1781.2513154731635,1003.580505065514,1020027,Sucursal Miraflores,Santiago
2021-06-14,689.0938810162451,2194.186232735075,1410.500794208969,1020027,Sucursal Miraflores,Santiago
2021-06-09,2169.34917251119,5237.857381440619,3645.6187897604505,1020013,Sucursal Miraflores,Santiago
2021-06-10,1830.6640531881947,5029.709443100197,3423.52848853486,1020013,Sucursal Miraflores,Santiago
2021-06-11,1739.4974671876184,4869.290682821367,3361.3523989162295,1020013,Sucursal Miraflores,Santiago
2021-06-12,1762.5923333507637,4858.832842323518,3355.1402329846783,1020013,Sucursal Miraflores,Santiago
2021-06-13,-669.1652569038614,2446.954640211529,823.4765014401025,1020013,Sucursal Miraflores,Santiago
2021-06-14,801.064864236757,3811.172338543254,2324.178897345849,1020013,Sucursal Miraflores,Santiago
2021-06-09,1273.6345693829403,4650.299662213287,2969.651039275,1020010,Sucursal Miraflores,Santiago
2021-06-10,922.0380679524742,4590.663229681002,2843.5810730234684,1020010,Sucursal Miraflores,Santiago
2021-06-11,1208.8546266850217,4854.105927942965,3142.619244090215,1020010,Sucursal Miraflores,Santiago
2021-06-12,510.75784360557327,4100.679048922299,2329.129588131523,1020010,Sucursal Miraflores,Santiago
2021-06-13,-297.2763729680375,3021.276530197935,1465.7361810536868,1020010,Sucursal Miraflores,Santiago
2021-06-14,773.3140457206736,4134.645243989815,2389.446542094301,1020010,Sucursal Miraflores,Santiago
2021-06-09,319.73821477544317,1446.2725042015052,875.8698196735577,1020003,Sucursal Miraflores,Santiago
2021-06-10,275.12253499194685,1342.2471440858546,781.564301852203,1020003,Sucursal Miraflores,Santiago
2021-06-11,373.73399922103624,1469.6243302294404,900.559974799188,1020003,Sucursal Miraflores,Santiago
2021-06-12,168.870311410931,1277.0720436009917,741.0556236778318,1020003,Sucursal Miraflores,Santiago
2021-06-13,-510.9392539209194,569.6262350143542,30.58853814984377,1020003,Sucursal Miraflores,Santiago
2021-06-14,-12.846888697615395,1071.0725205255549,526.2169316655686,1020003,Sucursal Miraflores,Santiago
2021-06-09,1054.2638576023733,2087.106871075466,1554.3687040750476,1020001,Sucursal Miraflores,Santiago
2021-06-10,973.0477526811502,2058.53257477088,1503.3129899954165,1020001,Sucursal Miraflores,Santiago
2021-06-11,1035.7458836704843,2092.58353154209,1569.6275495703817,1020001,Sucursal Miraflores,Santiago
2021-06-12,916.0833699561904,1935.6936250497001,1413.3240488391025,1020001,Sucursal Miraflores,Santiago
2021-06-13,-71.77304163817368,1000.3030304038518,457.5128206010039,1020001,Sucursal Miraflores,Santiago
2021-06-14,583.2598685653112,1608.40606415771,1092.5117683559267,1020001,Sucursal Miraflores,Santiago
2021-06-09,1652.3655907986463,5167.933270498536,3396.412618974711,1010695,Sucursal Miraflores,Santiago
2021-06-10,1454.5466741608955,4915.854480098534,3199.107791128349,1010695,Sucursal Miraflores,Santiago
2021-06-11,1468.5734616433883,4891.248490546149,3153.236896821246,1010695,Sucursal Miraflores,Santiago
2021-06-12,1554.063176682781,4858.815159373911,3151.6592900896453,1010695,Sucursal Miraflores,Santiago
2021-06-13,1393.2962604980562,4517.973359600542,2958.8278742281996,1010695,Sucursal Miraflores,Santiago
2021-06-14,1296.651290663737,4450.973549716545,2935.2359892366912,1010695,Sucursal Miraflores,Santiago
2021-06-09,4065.4638055537166,13000.192164414886,8684.333475179921,1010267,Sucursal Miraflores,Santiago
2021-06-10,3834.106942822346,12572.99096943212,8428.799257850545,1010267,Sucursal Miraflores,Santiago
2021-06-11,4852.951676868931,13461.231590831001,9087.391001743119,1010267,Sucursal Miraflores,Santiago
2021-06-12,1362.0911739545784,9623.870834422269,5593.635732673443,1010267,Sucursal Miraflores,Santiago
2021-06-13,-4658.138511032833,3742.9095628566315,-564.3653430010654,1010267,Sucursal Miraflores,Santiago
2021-06-14,2215.0174950289147,10950.082285556482,6718.350550447115,1010267,Sucursal Miraflores,Santiago
2021-06-09,15867.08105220115,26132.088669759785,20914.52592391055,1010078,Sucursal Miraflores,Santiago
2021-06-10,15829.114303563705,25787.313379385974,20831.25433342019,1010078,Sucursal Miraflores,Santiago
2021-06-11,15889.03263661165,26570.824629349176,20883.466693013383,1010078,Sucursal Miraflores,Santiago
2021-06-12,12951.877469014076,23385.035260397915,17869.939264047993,1010078,Sucursal Miraflores,Santiago
2021-06-13,7045.707535956911,17545.088601334734,12147.47747170229,1010078,Sucursal Miraflores,Santiago
2021-06-14,10660.19424068666,20929.17828132388,16048.338234919607,1010078,Sucursal Miraflores,Santiago
2021-06-09,236.42624247772744,902.2673220009835,579.8233274917766,1010077,Sucursal Miraflores,Santiago
2021-06-10,279.9900400548714,955.7483038326734,628.1177124104408,1010077,Sucursal Miraflores,Santiago
2021-06-11,233.0677950233772,890.008891261979,581.6526475933455,1010077,Sucursal Miraflores,Santiago
2021-06-12,179.91465196050655,828.7660143336095,522.8232381910922,1010077,Sucursal Miraflores,Santiago
2021-06-13,-253.97381300605718,437.72488005701183,90.75946401435777,1010077,Sucursal Miraflores,Santiago
2021-06-14,142.41341454528117,807.37017540125,467.59422350622344,1010077,Sucursal Miraflores,Santiago
2021-06-09,3345.2201257947286,8979.28792412193,6139.716963223919,1010048,Sucursal Miraflores,Santiago
2021-06-10,2798.5910679072217,8497.83808330305,5823.4226669905875,1010048,Sucursal Miraflores,Santiago
2021-06-11,3693.100490040592,9668.458155948148,6843.404306262306,1010048,Sucursal Miraflores,Santiago
2021-06-12,1137.9446523472002,7121.663148772968,4145.282661129514,1010048,Sucursal Miraflores,Santiago
2021-06-13,-2716.584913396537,3207.038433855112,119.75746456961133,1010048,Sucursal Miraflores,Santiago
2021-06-14,696.557900591179,6540.311146678323,3628.5103645202694,1010048,Sucursal Miraflores,Santiago
2021-06-09,5923.602454216006,9914.656501815984,7913.863876327878,1010002,Sucursal Miraflores,Santiago
2021-06-10,5960.622547396785,10070.976597555844,7978.396757322312,1010002,Sucursal Miraflores,Santiago
2021-06-11,6894.285691695068,10950.01686342194,8840.202832509845,1010002,Sucursal Miraflores,Santiago
2021-06-12,5932.621080171816,9874.056052740083,7898.216916924237,1010002,Sucursal Miraflores,Santiago
2021-06-13,776.1245883189597,4835.319663721581,2808.47399564013,1010002,Sucursal Miraflores,Santiago
2021-06-14,4270.970871243536,8235.145116194997,6146.40087832624,1010002,Sucursal Miraflores,Santiago
2021-06-09,45.35221214191559,724.9787633676909,407.17666900507,1020253,Coquimbo,Centro Norte
2021-06-10,133.45443804865275,819.0077937632738,470.2674797904092,1020253,Coquimbo,Centro Norte
2021-06-11,187.6850998144811,857.450853590525,508.94005160359904,1020253,Coquimbo,Centro Norte
2021-06-12,217.59922733774235,908.7547480872845,562.1195166643821,1020253,Coquimbo,Centro Norte
2021-06-13,-162.36946945161154,520.0613496186086,189.29769027204878,1020253,Coquimbo,Centro Norte
2021-06-14,55.740392929554105,747.6744973562049,378.76535007158753,1020253,Coquimbo,Centro Norte
2021-06-09,-60.961361401073425,337.8686354766825,139.2929497444498,1020042,Coquimbo,Centro Norte
2021-06-10,-93.93355090683806,317.1763395784536,118.43579420905951,1020042,Coquimbo,Centro Norte
2021-06-11,-17.776444338716395,390.6888519773074,202.78396155617503,1020042,Coquimbo,Centro Norte
2021-06-12,-68.16472480449508,348.08488430362735,151.05213021591007,1020042,Coquimbo,Centro Norte
2021-06-13,-152.65096157549735,237.53112660768866,50.69371169888942,1020042,Coquimbo,Centro Norte
2021-06-14,-121.92635406325168,292.846038881451,89.68286510217513,1020042,Coquimbo,Centro Norte
2021-06-09,292.1763413502669,1283.0009878357034,781.4482625712931,1020027,Coquimbo,Centro Norte
2021-06-10,648.1873503831267,1573.4791669603433,1139.3432429230536,1020027,Coquimbo,Centro Norte
2021-06-11,545.850179177508,1511.0927714054694,1037.891545148725,1020027,Coquimbo,Centro Norte
2021-06-12,388.55927604426756,1381.714284705318,893.3223005369925,1020027,Coquimbo,Centro Norte
2021-06-13,-211.62444820458444,767.6437134457708,272.8815815415418,1020027,Coquimbo,Centro Norte
2021-06-14,218.54555024107455,1156.1641525918897,718.8144282630005,1020027,Coquimbo,Centro Norte
2021-06-09,101.61001288530201,1492.2416865281964,758.5492845188553,1020013,Coquimbo,Centro Norte
2021-06-10,149.28828961850002,1656.0027124612134,941.3806453459149,1020013,Coquimbo,Centro Norte
2021-06-11,759.9801569603795,2141.7012030886676,1462.7740475235887,1020013,Coquimbo,Centro Norte
2021-06-12,473.30486586150727,1982.354660280072,1232.1053660567864,1020013,Coquimbo,Centro Norte
2021-06-13,-577.6941648760233,940.1647683259223,141.99299997529965,1020013,Coquimbo,Centro Norte
2021-06-14,-254.78829050356924,1204.0979689863202,438.17741592038504,1020013,Coquimbo,Centro Norte
2021-06-09,77.51990645237892,881.1214665247467,474.84170978131897,1020010,Coquimbo,Centro Norte
2021-06-10,121.159062641744,899.5965069810225,502.84881234188015,1020010,Coquimbo,Centro Norte
2021-06-11,190.56560732138237,972.0182386923025,570.0386100040547,1020010,Coquimbo,Centro Norte
2021-06-12,84.07639262233597,871.8599730208963,484.4868139421668,1020010,Coquimbo,Centro Norte
2021-06-13,-274.6997666331898,509.6728741101741,130.97761459556813,1020010,Coquimbo,Centro Norte
2021-06-14,79.2820141047959,820.7078566274814,449.25279619048,1020010,Coquimbo,Centro Norte
2021-06-09,-101.58741554058312,360.4384134813451,130.63590578722633,1020003,Coquimbo,Centro Norte
2021-06-10,33.03363392844007,473.8235051069469,247.0346360984227,1020003,Coquimbo,Centro Norte
2021-06-11,-21.75221679815491,425.77958011494576,195.4021618952002,1020003,Coquimbo,Centro Norte
2021-06-12,-30.611030555450522,425.5300223682219,194.14725141682771,1020003,Coquimbo,Centro Norte
2021-06-13,-137.702564744684,311.2843007986516,96.07976405707949,1020003,Coquimbo,Centro Norte
2021-06-14,-83.3904736205113,391.96452992004885,161.54498462442822,1020003,Coquimbo,Centro Norte
2021-06-09,-13.1626585878957,677.7411104840602,322.6808067496698,1020001,Coquimbo,Centro Norte
2021-06-10,140.77889214992538,805.7900561919333,463.2139411366836,1020001,Coquimbo,Centro Norte
2021-06-11,107.65949841402767,787.1680497133588,434.8573223763459,1020001,Coquimbo,Centro Norte
2021-06-12,161.7605121882278,813.1321878910669,485.72829720003665,1020001,Coquimbo,Centro Norte
2021-06-13,-208.0815273855895,484.1859972809152,139.71617852981763,1020001,Coquimbo,Centro Norte
2021-06-14,-28.894374006803556,647.0710168589987,303.95023998985823,1020001,Coquimbo,Centro Norte
2021-06-09,123.15185876571303,944.0416946335953,530.0306715882996,1010695,Coquimbo,Centro Norte
2021-06-10,163.98838927496993,959.7624153363191,552.7605493495719,1010695,Coquimbo,Centro Norte
