"Sector";"Material";"Tipo de cliente";"Zona de ventas";"Zona de ventas";"Oficina de Ventas Unifica";"Oficina de Ventas Unifica";"Mes";"Año natural/Semana";"Día natural";"Día de la semana";"Kilos Venta KG";"Venta Neta";"Precio Promedio"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"10.06.2021";"JU";"264";"677.627 CLP";"2.567 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"11.06.2021";"VI";"570";"1.339.080 CLP";"2.348 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"12.06.2021";"SA";"67";"170.769 CLP";"2.533 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"14.06.2021";"LU";"89";"226.026 CLP";"2.540 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"15.06.2021";"MA";"112";"275.036 CLP";"2.461 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"16.06.2021";"MI";"218";"522.291 CLP";"2.398 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"17.06.2021";"JU";"64";"156.744 CLP";"2.443 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"18.06.2021";"VI";"324";"784.452 CLP";"2.418 CLP"
"Cerdo";"1020253";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"24.2021";"19.06.2021";"SA";"67";"171.374 CLP";"2.563 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"08.06.2021";"MA";"114";"300.189 CLP";"2.625 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"09.06.2021";"MI";"202";"517.849 CLP";"2.565 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"10.06.2021";"JU";"40";"105.833 CLP";"2.671 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"11.06.2021";"VI";"63";"162.801 CLP";"2.591 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"12.06.2021";"SA";"109";"277.805 CLP";"2.543 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"14.06.2021";"LU";"126";"330.679 CLP";"2.632 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"15.06.2021";"MA";"215";"532.559 CLP";"2.482 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"16.06.2021";"MI";"425";"1.034.400 CLP";"2.434 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"17.06.2021";"JU";"22";"59.042 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"18.06.2021";"VI";"98";"259.147 CLP";"2.636 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Chillan";"T107";"6";"24.2021";"19.06.2021";"SA";"22";"53.952 CLP";"2.400 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"08.06.2021";"MA";"322";"827.487 CLP";"2.568 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"09.06.2021";"MI";"253";"659.967 CLP";"2.608 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"10.06.2021";"JU";"272";"717.887 CLP";"2.642 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"11.06.2021";"VI";"144";"384.582 CLP";"2.666 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"12.06.2021";"SA";"148";"383.578 CLP";"2.594 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"14.06.2021";"LU";"82";"218.413 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"15.06.2021";"MA";"234";"612.206 CLP";"2.614 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"16.06.2021";"MI";"269";"700.853 CLP";"2.608 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"17.06.2021";"JU";"503";"1.302.657 CLP";"2.592 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"18.06.2021";"VI";"280";"730.829 CLP";"2.611 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Concepcion";"T104";"6";"24.2021";"19.06.2021";"SA";"225";"576.696 CLP";"2.558 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"08.06.2021";"MA";"99";"284.500 CLP";"2.868 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"10.06.2021";"JU";"45";"130.686 CLP";"2.890 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"24.2021";"15.06.2021";"MA";"38";"104.587 CLP";"2.731 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"24.2021";"16.06.2021";"MI";"18";"48.620 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"24.2021";"17.06.2021";"JU";"52";"139.782 CLP";"2.685 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"08.06.2021";"MA";"212";"544.553 CLP";"2.566 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"09.06.2021";"MI";"482";"1.178.239 CLP";"2.445 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"10.06.2021";"JU";"81";"216.019 CLP";"2.670 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"11.06.2021";"VI";"141";"369.701 CLP";"2.628 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"12.06.2021";"SA";"103";"270.555 CLP";"2.617 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"14.06.2021";"LU";"244";"579.521 CLP";"2.378 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"15.06.2021";"MA";"381";"933.086 CLP";"2.450 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"16.06.2021";"MI";"574";"1.406.646 CLP";"2.450 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"17.06.2021";"JU";"249";"660.268 CLP";"2.649 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"18.06.2021";"VI";"266";"670.727 CLP";"2.520 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"24.2021";"19.06.2021";"SA";"257";"642.052 CLP";"2.502 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"08.06.2021";"MA";"416";"1.077.320 CLP";"2.590 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"09.06.2021";"MI";"682";"1.674.222 CLP";"2.455 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"10.06.2021";"JU";"210";"521.214 CLP";"2.477 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"11.06.2021";"VI";"455";"1.172.000 CLP";"2.577 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"12.06.2021";"SA";"352";"850.584 CLP";"2.415 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"14.06.2021";"LU";"97";"243.182 CLP";"2.507 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"15.06.2021";"MA";"363";"950.640 CLP";"2.617 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"16.06.2021";"MI";"694";"1.719.274 CLP";"2.478 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"17.06.2021";"JU";"152";"389.702 CLP";"2.568 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"18.06.2021";"VI";"584";"1.481.829 CLP";"2.537 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"24.2021";"19.06.2021";"SA";"152";"382.643 CLP";"2.517 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"08.06.2021";"MA";"54";"144.226 CLP";"2.686 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"09.06.2021";"MI";"87";"232.993 CLP";"2.667 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"10.06.2021";"JU";"20";"53.583 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"11.06.2021";"VI";"40";"109.273 CLP";"2.700 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"24.2021";"14.06.2021";"LU";"22";"58.860 CLP";"2.700 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"24.2021";"15.06.2021";"MA";"40";"105.258 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"24.2021";"16.06.2021";"MI";"19";"51.398 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"24.2021";"18.06.2021";"VI";"26";"70.389 CLP";"2.700 CLP"
"Cerdo";"1020253";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"24.2021";"19.06.2021";"SA";"54";"145.963 CLP";"2.702 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"08.06.2021";"MA";"59";"163.186 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"09.06.2021";"MI";"60";"169.137 CLP";"2.821 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"10.06.2021";"JU";"21";"56.843 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"11.06.2021";"VI";"103";"241.298 CLP";"2.350 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"12.06.2021";"SA";"58";"150.831 CLP";"2.582 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"24.2021";"14.06.2021";"LU";"89";"235.930 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"24.2021";"15.06.2021";"MA";"322";"834.978 CLP";"2.597 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"24.2021";"16.06.2021";"MI";"41";"109.763 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"24.2021";"18.06.2021";"VI";"153";"402.147 CLP";"2.620 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"24.2021";"19.06.2021";"SA";"19";"50.483 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Coyhaique";"T154";"6";"24.2021";"15.06.2021";"MA";"16";"53.956 CLP";"3.292 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"08.06.2021";"MA";"70";"187.297 CLP";"2.683 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"09.06.2021";"MI";"198";"510.931 CLP";"2.582 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"10.06.2021";"JU";"67";"177.180 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"11.06.2021";"VI";"343";"886.551 CLP";"2.582 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"12.06.2021";"SA";"84";"219.099 CLP";"2.598 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"14.06.2021";"LU";"62";"161.263 CLP";"2.584 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"15.06.2021";"MA";"94";"236.026 CLP";"2.502 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"16.06.2021";"MI";"490";"1.169.911 CLP";"2.385 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"17.06.2021";"JU";"244";"590.323 CLP";"2.423 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"18.06.2021";"VI";"426";"1.074.550 CLP";"2.524 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"24.2021";"19.06.2021";"SA";"144";"359.687 CLP";"2.495 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"08.06.2021";"MA";"209";"551.640 CLP";"2.641 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"09.06.2021";"MI";"173";"456.859 CLP";"2.644 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"10.06.2021";"JU";"220";"579.053 CLP";"2.633 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"11.06.2021";"VI";"48";"126.883 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"12.06.2021";"SA";"274";"712.657 CLP";"2.605 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"24.2021";"14.06.2021";"LU";"100";"259.566 CLP";"2.607 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"24.2021";"15.06.2021";"MA";"388";"972.423 CLP";"2.507 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"24.2021";"16.06.2021";"MI";"135";"353.780 CLP";"2.625 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"24.2021";"17.06.2021";"JU";"279";"661.676 CLP";"2.374 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"24.2021";"19.06.2021";"SA";"229";"614.514 CLP";"2.685 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"23.2021";"08.06.2021";"MA";"38";"106.219 CLP";"2.769 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"23.2021";"09.06.2021";"MI";"16";"42.321 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"24.2021";"14.06.2021";"LU";"41";"115.289 CLP";"2.846 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"24.2021";"15.06.2021";"MA";"22";"60.420 CLP";"2.769 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"24.2021";"16.06.2021";"MI";"89";"258.570 CLP";"2.916 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Punta Arenas";"T119";"6";"24.2021";"18.06.2021";"VI";"22";"59.534 CLP";"2.769 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"08.06.2021";"MA";"163";"440.427 CLP";"2.708 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"09.06.2021";"MI";"137";"352.223 CLP";"2.574 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"10.06.2021";"JU";"154";"398.742 CLP";"2.596 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"11.06.2021";"VI";"198";"519.206 CLP";"2.624 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"12.06.2021";"SA";"38";"101.973 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"24.2021";"14.06.2021";"LU";"63";"174.631 CLP";"2.754 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"24.2021";"15.06.2021";"MA";"127";"338.933 CLP";"2.661 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"24.2021";"16.06.2021";"MI";"66";"182.898 CLP";"2.752 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"24.2021";"17.06.2021";"JU";"153";"376.884 CLP";"2.463 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"24.2021";"18.06.2021";"VI";"59";"149.801 CLP";"2.543 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"08.06.2021";"MA";"40";"111.073 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"09.06.2021";"MI";"183";"496.605 CLP";"2.720 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"11.06.2021";"VI";"57";"151.552 CLP";"2.657 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"14.06.2021";"LU";"77";"199.838 CLP";"2.601 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"15.06.2021";"MA";"43";"113.871 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"16.06.2021";"MI";"264";"682.629 CLP";"2.588 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"17.06.2021";"JU";"41";"108.120 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"18.06.2021";"VI";"230";"568.606 CLP";"2.467 CLP"
"Cerdo";"1020253";"Foodservice";"Z004";"Sur";"Valdivia";"T111";"6";"24.2021";"19.06.2021";"SA";"65";"168.458 CLP";"2.583 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"09.06.2021";"MI";"41";"107.670 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"11.06.2021";"VI";"16";"43.460 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Antofagasta";"T163";"6";"24.2021";"16.06.2021";"MI";"104";"259.813 CLP";"2.494 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Arica";"T161";"6";"24.2021";"17.06.2021";"JU";"73";"189.372 CLP";"2.599 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"08.06.2021";"MA";"42";"105.675 CLP";"2.500 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"09.06.2021";"MI";"17";"47.135 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"11.06.2021";"VI";"18";"48.813 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Calama";"T164";"6";"24.2021";"17.06.2021";"JU";"40";"110.605 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Calama";"T164";"6";"24.2021";"19.06.2021";"SA";"78";"210.168 CLP";"2.700 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"08.06.2021";"MA";"154";"411.924 CLP";"2.669 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"09.06.2021";"MI";"79";"201.610 CLP";"2.554 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"10.06.2021";"JU";"21";"55.279 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"11.06.2021";"VI";"38";"99.826 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"24.2021";"14.06.2021";"LU";"107";"265.084 CLP";"2.485 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"24.2021";"15.06.2021";"MA";"189";"483.045 CLP";"2.561 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"24.2021";"16.06.2021";"MI";"42";"110.082 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"24.2021";"18.06.2021";"VI";"64";"170.210 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Copiapo";"T165";"6";"24.2021";"19.06.2021";"SA";"59";"143.497 CLP";"2.450 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"08.06.2021";"MA";"17";"46.833 CLP";"2.750 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"09.06.2021";"MI";"66";"173.681 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"10.06.2021";"JU";"39";"98.583 CLP";"2.550 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"11.06.2021";"VI";"16";"41.446 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"24.2021";"14.06.2021";"LU";"41";"105.341 CLP";"2.550 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"24.2021";"16.06.2021";"MI";"20";"53.106 CLP";"2.650 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"24.2021";"17.06.2021";"JU";"141";"353.260 CLP";"2.499 CLP"
"Cerdo";"1020253";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"24.2021";"18.06.2021";"VI";"44";"111.920 CLP";"2.550 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"08.06.2021";"MA";"68";"129.219 CLP";"1.890 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"09.06.2021";"MI";"320";"515.009 CLP";"1.610 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"10.06.2021";"JU";"113";"204.104 CLP";"1.804 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"11.06.2021";"VI";"226";"389.237 CLP";"1.725 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"12.06.2021";"SA";"45";"73.810 CLP";"1.626 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"14.06.2021";"LU";"89";"146.274 CLP";"1.650 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"15.06.2021";"MA";"221";"348.521 CLP";"1.578 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"16.06.2021";"MI";"1.070";"1.499.663 CLP";"1.402 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"17.06.2021";"JU";"425";"608.091 CLP";"1.430 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"18.06.2021";"VI";"180";"281.165 CLP";"1.565 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"24.2021";"19.06.2021";"SA";"43";"66.340 CLP";"1.550 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"08.06.2021";"MA";"133";"239.080 CLP";"1.800 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"09.06.2021";"MI";"23";"41.904 CLP";"1.790 CLP"
"Cerdo";"1020042";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"10.06.2021";"JU";"355";"622.643 CLP";"1.753 CLP"
