"Sector";"Material";"Tipo de cliente";"Zona de ventas";"Zona de ventas";"Oficina de Ventas Unifica";"Oficina de Ventas Unifica";"Mes";"Año natural/Semana";"Día natural";"Día de la semana";"Kilos Venta KG";"Venta Neta";"Precio Promedio"
"Cerdo";"1020013";"Grandes Clientes";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"09.06.2021";"MI";"239";"430.308 CLP";"1.800 CLP"
"Cerdo";"1020013";"Grandes Clientes";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"10.06.2021";"JU";"155";"255.866 CLP";"1.650 CLP"
"Cerdo";"1020013";"Grandes Clientes";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"08.06.2021";"MA";"321";"529.947 CLP";"1.650 CLP"
"Cerdo";"1020013";"Grandes Clientes";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"08.06.2021";"MA";"218";"392.508 CLP";"1.800 CLP"
"Cerdo";"1020013";"Grandes Clientes";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"10.06.2021";"JU";"628";"1.066.971 CLP";"1.700 CLP"
"Cerdo";"1020013";"Grandes Clientes";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"10.06.2021";"JU";"413";"681.153 CLP";"1.650 CLP"
"Cerdo";"1020013";"Foodservice";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"11.06.2021";"VI";"21";"45.731 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"08.06.2021";"MA";"176";"388.149 CLP";"2.207 CLP"
"Cerdo";"1020013";"Foodservice";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"09.06.2021";"MI";"21";"46.075 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"08.06.2021";"MA";"21";"45.688 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"09.06.2021";"MI";"103";"220.934 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"10.06.2021";"JU";"25";"54.073 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"10.06.2021";"JU";"20";"43.645 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"08.06.2021";"MA";"20";"44.792 CLP";"2.200 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"09.06.2021";"MI";"111";"245.080 CLP";"2.200 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"10.06.2021";"JU";"140";"279.018 CLP";"1.990 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"11.06.2021";"VI";"80";"176.616 CLP";"2.200 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"09.06.2021";"MI";"19";"40.912 CLP";"2.151 CLP"
"Cerdo";"1020013";"Foodservice";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"10.06.2021";"JU";"27";"62.629 CLP";"2.300 CLP"
"Cerdo";"1020013";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"08.06.2021";"MA";"569";"1.109.999 CLP";"1.950 CLP"
"Cerdo";"1020013";"Foodservice";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"09.06.2021";"MI";"72";"143.240 CLP";"1.990 CLP"
"Cerdo";"1020013";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"08.06.2021";"MA";"144";"308.762 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"11.06.2021";"VI";"22";"50.854 CLP";"2.350 CLP"
"Cerdo";"1020013";"Foodservice";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"08.06.2021";"MA";"21";"45.924 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"08.06.2021";"MA";"92";"195.593 CLP";"2.116 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"09.06.2021";"MI";"22";"47.430 CLP";"2.152 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"10.06.2021";"JU";"66";"142.330 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"11.06.2021";"VI";"91";"204.885 CLP";"2.250 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"08.06.2021";"MA";"23";"59.860 CLP";"2.606 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"11.06.2021";"VI";"21";"44.398 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"09.06.2021";"MI";"102";"213.735 CLP";"2.090 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"10.06.2021";"JU";"49";"104.877 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"10.06.2021";"JU";"50";"110.374 CLP";"2.200 CLP"
"Cerdo";"1020013";"Foodservice";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"09.06.2021";"MI";"24";"50.719 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"08.06.2021";"MA";"83";"173.481 CLP";"2.100 CLP"
"Cerdo";"1020013";"Foodservice";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"09.06.2021";"MI";"335";"700.744 CLP";"2.094 CLP"
"Cerdo";"1020013";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"08.06.2021";"MA";"71";"151.683 CLP";"2.150 CLP"
"Cerdo";"1020013";"Foodservice";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"11.06.2021";"VI";"71";"156.750 CLP";"2.200 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"08.06.2021";"MA";"939";"1.962.668 CLP";"2.089 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"09.06.2021";"MI";"1.303";"2.623.735 CLP";"2.013 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"10.06.2021";"JU";"439";"949.159 CLP";"2.160 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"11.06.2021";"VI";"3.964";"7.588.502 CLP";"1.914 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"08.06.2021";"MA";"346";"746.602 CLP";"2.160 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"09.06.2021";"MI";"1.054";"2.266.133 CLP";"2.150 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"10.06.2021";"JU";"3.102";"6.144.225 CLP";"1.981 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"11.06.2021";"VI";"1.197";"2.511.959 CLP";"2.098 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"08.06.2021";"MA";"1.788";"3.554.564 CLP";"1.988 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"09.06.2021";"MI";"560";"1.189.875 CLP";"2.124 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"10.06.2021";"JU";"988";"2.154.700 CLP";"2.180 CLP"
"Cerdo";"1020010";"Tradicional";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"11.06.2021";"VI";"1.576";"3.419.203 CLP";"2.170 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"08.06.2021";"MA";"459";"989.683 CLP";"2.158 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"09.06.2021";"MI";"347";"731.828 CLP";"2.108 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"10.06.2021";"JU";"275";"595.659 CLP";"2.169 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Coquimbo";"T166";"6";"23.2021";"11.06.2021";"VI";"563";"1.152.131 CLP";"2.046 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"08.06.2021";"MA";"1.424";"3.252.911 CLP";"2.284 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"09.06.2021";"MI";"1.524";"3.461.270 CLP";"2.272 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"10.06.2021";"JU";"1.723";"3.491.368 CLP";"2.027 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"11.06.2021";"VI";"4.659";"9.226.691 CLP";"1.980 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"08.06.2021";"MA";"1.932";"4.216.966 CLP";"2.182 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"09.06.2021";"MI";"437";"972.987 CLP";"2.225 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"10.06.2021";"JU";"3.192";"6.561.788 CLP";"2.056 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Antonio";"T109";"6";"23.2021";"11.06.2021";"VI";"427";"881.286 CLP";"2.066 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"08.06.2021";"MA";"664";"1.400.397 CLP";"2.111 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"09.06.2021";"MI";"1.872";"3.536.157 CLP";"1.889 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"10.06.2021";"JU";"338";"700.203 CLP";"2.071 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"11.06.2021";"VI";"561";"1.143.592 CLP";"2.038 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"08.06.2021";"MA";"1.449";"3.035.984 CLP";"2.095 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"09.06.2021";"MI";"929";"1.950.963 CLP";"2.100 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"10.06.2021";"JU";"1.178";"2.436.101 CLP";"2.069 CLP"
"Cerdo";"1020010";"Tradicional";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"11.06.2021";"VI";"886";"1.778.526 CLP";"2.007 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"08.06.2021";"MA";"1.288";"2.873.911 CLP";"2.232 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"09.06.2021";"MI";"2.109";"4.664.948 CLP";"2.212 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"10.06.2021";"JU";"3.669";"7.947.202 CLP";"2.166 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"11.06.2021";"VI";"1.358";"3.031.427 CLP";"2.232 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"08.06.2021";"MA";"564";"1.235.153 CLP";"2.189 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"09.06.2021";"MI";"951";"2.007.397 CLP";"2.111 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"10.06.2021";"JU";"1.051";"2.109.695 CLP";"2.007 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"11.06.2021";"VI";"2.686";"5.292.061 CLP";"1.970 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"08.06.2021";"MA";"1.523";"3.567.779 CLP";"2.343 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"09.06.2021";"MI";"1.436";"3.424.514 CLP";"2.386 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"10.06.2021";"JU";"1.064";"2.586.261 CLP";"2.430 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Curico";"T152";"6";"23.2021";"11.06.2021";"VI";"1.898";"4.525.009 CLP";"2.384 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"08.06.2021";"MA";"567";"1.207.056 CLP";"2.128 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"09.06.2021";"MI";"1.799";"3.676.968 CLP";"2.043 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"10.06.2021";"JU";"719";"1.513.946 CLP";"2.107 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Los Angeles";"T112";"6";"23.2021";"11.06.2021";"VI";"892";"1.850.698 CLP";"2.074 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"08.06.2021";"MA";"3.208";"6.438.994 CLP";"2.007 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"09.06.2021";"MI";"1.444";"2.991.873 CLP";"2.071 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"10.06.2021";"JU";"3.637";"7.188.293 CLP";"1.976 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Rancagua";"T103";"6";"23.2021";"11.06.2021";"VI";"1.542";"3.173.586 CLP";"2.058 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"08.06.2021";"MA";"731";"1.616.527 CLP";"2.213 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"09.06.2021";"MI";"340";"751.734 CLP";"2.213 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"10.06.2021";"JU";"1.689";"3.658.207 CLP";"2.166 CLP"
"Cerdo";"1020010";"Tradicional";"Z003";"Centro Sur";"Talca";"T153";"6";"23.2021";"11.06.2021";"VI";"1.445";"2.975.049 CLP";"2.059 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"08.06.2021";"MA";"111";"261.331 CLP";"2.351 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"09.06.2021";"MI";"56";"145.139 CLP";"2.608 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"10.06.2021";"JU";"453";"1.027.023 CLP";"2.266 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"11.06.2021";"VI";"182";"419.532 CLP";"2.303 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"08.06.2021";"MA";"556";"1.223.825 CLP";"2.200 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"09.06.2021";"MI";"535";"1.170.219 CLP";"2.187 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"10.06.2021";"JU";"460";"987.141 CLP";"2.146 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"11.06.2021";"VI";"1.094";"2.171.592 CLP";"1.986 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"08.06.2021";"MA";"2.334";"4.489.864 CLP";"1.923 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"09.06.2021";"MI";"767";"1.504.610 CLP";"1.961 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"10.06.2021";"JU";"1.964";"3.738.599 CLP";"1.903 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"11.06.2021";"VI";"1.091";"2.178.154 CLP";"1.997 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Punta Arenas";"T119";"6";"23.2021";"10.06.2021";"JU";"45";"104.752 CLP";"2.341 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Punta Arenas";"T119";"6";"23.2021";"11.06.2021";"VI";"43";"86.260 CLP";"2.000 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"08.06.2021";"MA";"283";"697.747 CLP";"2.465 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"09.06.2021";"MI";"347";"901.662 CLP";"2.598 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"10.06.2021";"JU";"586";"1.385.974 CLP";"2.365 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Temuco";"T105";"6";"23.2021";"11.06.2021";"VI";"43";"100.744 CLP";"2.319 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"08.06.2021";"MA";"314";"569.391 CLP";"1.815 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"09.06.2021";"MI";"209";"458.565 CLP";"2.198 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"10.06.2021";"JU";"380";"651.913 CLP";"1.718 CLP"
"Cerdo";"1020010";"Tradicional";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"11.06.2021";"VI";"41";"68.564 CLP";"1.667 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"08.06.2021";"MA";"1.131";"2.436.357 CLP";"2.154 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"09.06.2021";"MI";"463";"992.876 CLP";"2.144 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"10.06.2021";"JU";"588";"1.227.393 CLP";"2.088 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Antofagasta";"T163";"6";"23.2021";"11.06.2021";"VI";"72";"161.303 CLP";"2.250 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"08.06.2021";"MA";"57";"133.762 CLP";"2.350 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"10.06.2021";"JU";"38";"84.443 CLP";"2.250 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Arica";"T161";"6";"23.2021";"11.06.2021";"VI";"305";"629.814 CLP";"2.062 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"09.06.2021";"MI";"115";"262.411 CLP";"2.278 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"10.06.2021";"JU";"41";"92.768 CLP";"2.290 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Calama";"T164";"6";"23.2021";"11.06.2021";"VI";"23";"56.301 CLP";"2.450 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"08.06.2021";"MA";"160";"356.179 CLP";"2.220 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"09.06.2021";"MI";"246";"554.529 CLP";"2.255 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"10.06.2021";"JU";"478";"1.068.570 CLP";"2.237 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Copiapo";"T165";"6";"23.2021";"11.06.2021";"VI";"269";"601.240 CLP";"2.236 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"08.06.2021";"MA";"342";"747.308 CLP";"2.186 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"09.06.2021";"MI";"180";"399.190 CLP";"2.214 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"10.06.2021";"JU";"918";"1.896.992 CLP";"2.066 CLP"
"Cerdo";"1020010";"Tradicional";"Z005";"Norte";"Iquique";"T162";"6";"23.2021";"11.06.2021";"VI";"401";"846.224 CLP";"2.111 CLP"
"Cerdo";"1020010";"Industriales";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"08.06.2021";"MA";"42";"100.008 CLP";"2.400 CLP"
"Cerdo";"1020010";"Industriales";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"11.06.2021";"VI";"77";"153.580 CLP";"2.000 CLP"
"Cerdo";"1020010";"Industriales";"Z003";"Centro Sur";"Chillan";"T107";"6";"23.2021";"09.06.2021";"MI";"247";"542.916 CLP";"2.200 CLP"
"Cerdo";"1020010";"Industriales";"Z003";"Centro Sur";"Concepcion";"T104";"6";"23.2021";"08.06.2021";"MA";"74";"171.074 CLP";"2.300 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"08.06.2021";"MA";"105";"316.050 CLP";"3.000 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"09.06.2021";"MI";"395";"1.183.590 CLP";"3.000 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Castro";"T149";"6";"23.2021";"10.06.2021";"JU";"174";"487.872 CLP";"2.800 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Osorno";"T110";"6";"23.2021";"08.06.2021";"MA";"284";"624.624 CLP";"2.200 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"08.06.2021";"MA";"111";"178.224 CLP";"1.600 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"10.06.2021";"JU";"140";"266.019 CLP";"1.900 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Puerto Montt";"T106";"6";"23.2021";"11.06.2021";"VI";"134";"255.018 CLP";"1.900 CLP"
"Cerdo";"1020010";"Industriales";"Z004";"Sur";"Valdivia";"T111";"6";"23.2021";"08.06.2021";"MA";"22";"47.938 CLP";"2.200 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"08.06.2021";"MA";"166";"347.739 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Huechuraba";"T101";"6";"23.2021";"11.06.2021";"VI";"447";"894.860 CLP";"2.000 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"08.06.2021";"MA";"603";"1.286.129 CLP";"2.133 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"09.06.2021";"MI";"224";"470.589 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Lo Espejo";"T117";"6";"23.2021";"10.06.2021";"JU";"1.351";"2.403.774 CLP";"1.780 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"08.06.2021";"MA";"316";"664.419 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"09.06.2021";"MI";"442";"927.297 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"10.06.2021";"JU";"431";"904.365 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z001";"Santiago";"Sucursal Miraflores";"T122";"6";"23.2021";"11.06.2021";"VI";"145";"308.354 CLP";"2.120 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"09.06.2021";"MI";"84";"177.198 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z002";"Centro Norte";"Hijuelas";"T114";"6";"23.2021";"11.06.2021";"VI";"240";"503.328 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"09.06.2021";"MI";"893";"1.875.930 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z002";"Centro Norte";"San Felipe";"T121";"6";"23.2021";"11.06.2021";"VI";"324";"681.072 CLP";"2.100 CLP"
"Cerdo";"1020010";"Grandes Clientes";"Z002";"Centro Norte";"Viña del Mar";"T102";"6";"23.2021";"08.06.2021";"MA";"504";"1.058.022 CLP";"2.100 CLP"
